,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud
1307869,2020-03-23 19:49:48+00:00,ECOMMERCE,2.0,UNKNOWN,12.48,3199.4,CA,6.0,US,0.0,0.0,0.0,False,2020-03-23,0
1307970,2020-03-23 17:29:09+00:00,ECOMMERCE,16.0,UNKNOWN,61.44,5569.58,CA,6.0,US,0.0,0.0,0.0,False,2020-03-23,0
2689040,2020-04-06 17:50:05+00:00,OTHER,8.0,MANUAL,31.53,1136.23,NY,36.0,US,0.0,0.0,0.0,False,2020-04-06,0
730412,2020-04-06 11:54:05+00:00,ECOMMERCE,20.0,UNKNOWN,39.27,25118.15,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
3014218,2020-04-06 00:50:22+00:00,ECOMMERCE,4.0,UNKNOWN,5.84,488.61,UT,49.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300184,2020-04-06 15:27:02+00:00,OTHER,18.0,UNKNOWN,31.5,6355.3,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730597,2020-04-06 08:09:46+00:00,ECOMMERCE,7.0,UNKNOWN,22.96,32015.6,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
730417,2020-04-06 11:53:53+00:00,ECOMMERCE,15.0,UNKNOWN,31.14,22639.46,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
730459,2020-04-06 11:52:20+00:00,ECOMMERCE,21.0,UNKNOWN,21.93,700.83,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2235546,2020-04-06 03:28:31+00:00,ECOMMERCE,32.0,MANUAL,157.24,449.0,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
2754212,2020-04-06 21:26:53+00:00,ECOMMERCE,15.0,MANUAL,11.99,3591.57,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
2754335,2020-04-06 15:27:54+00:00,ECOMMERCE,2.0,UNKNOWN,672.25,1023.22,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
2754312,2020-04-06 17:55:34+00:00,ECOMMERCE,16.0,MANUAL,11.99,4482.05,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300401,2020-04-06 05:21:56+00:00,ECOMMERCE,2.0,UNKNOWN,8.72,5549.91,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730364,2020-04-06 13:29:35+00:00,ECOMMERCE,9.0,UNKNOWN,39.7,19039.02,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2557948,2020-04-06 13:46:29+00:00,OTHER,2.0,MANUAL,16.25,1183.27,NJ,34.0,US,0.0,0.0,0.0,False,2020-04-06,0
3212355,2020-04-06 04:21:57+00:00,ECOMMERCE,20.0,MANUAL,254.83,0.0,WA,53,US,0.0,0.0,0.0,False,2020-04-06,0
730443,2020-04-06 11:52:48+00:00,ECOMMERCE,21.0,UNKNOWN,26.03,26059.77,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2965812,2020-04-06 22:27:50+00:00,OTHER,23.0,CHIP,226.41,2332.25,TX,48.0,US,1.0,1.0,0.0,False,2020-04-06,0
2235468,2020-04-06 08:15:03+00:00,ECOMMERCE,9.0,MANUAL,18.12,17483.41,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300118,2020-04-06 17:21:39+00:00,ECOMMERCE,2.0,UNKNOWN,19.52,5269.27,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300312,2020-04-06 09:16:16+00:00,ECOMMERCE,4.0,UNKNOWN,14.82,1079.75,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730706,2020-04-06 01:31:25+00:00,ECOMMERCE,9.0,UNKNOWN,20.92,7600.43,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2754303,2020-04-06 18:09:34+00:00,ECOMMERCE,16.0,MANUAL,12.83,3234.03,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
730675,2020-04-06 03:39:24+00:00,ECOMMERCE,14.0,UNKNOWN,21.61,10913.16,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
1720054,2020-04-06 13:52:19+00:00,ECOMMERCE,12.0,MANUAL,762.0,103.72,FL,12.0,US,0.0,0.0,0.0,False,2020-04-06,0
1299930,2020-04-06 22:06:29+00:00,ECOMMERCE,3.0,MANUAL,20.0,0.0,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
1719988,2020-04-06 22:26:03+00:00,OTHER,16.0,CHIP,1.06,259.33,FL,12.0,US,1.0,1.0,1.0,False,2020-04-06,0
730317,2020-04-06 14:57:25+00:00,ECOMMERCE,22.0,UNKNOWN,44.6,713.87,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2965871,2020-04-06 03:36:19+00:00,OTHER,67.0,CHIP,15.11,344.66,TX,48.0,US,1.0,1.0,1.0,False,2020-04-06,0
1300572,2020-04-06 00:13:42+00:00,ECOMMERCE,18.0,UNKNOWN,243.78,14485.34,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
2235552,2020-04-06 03:16:19+00:00,ECOMMERCE,12.0,MANUAL,21.03,17298.46,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300529,2020-04-06 01:20:00+00:00,ECOMMERCE,3.0,UNKNOWN,87.93,870.79,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300435,2020-04-06 04:46:26+00:00,ECOMMERCE,12.0,MANUAL,100.0,477.0,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
148943,2020-04-06 17:19:07+00:00,ECOMMERCE,11.0,MANUAL,11.58,1955.15,WY,56.0,US,0.0,0.0,0.0,False,2020-04-06,0
2235501,2020-04-06 04:57:28+00:00,ECOMMERCE,11.0,MANUAL,20.38,18477.13,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
1299871,2020-04-06 23:45:33+00:00,ECOMMERCE,2.0,MANUAL,25.0,713.03,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
2754275,2020-04-06 18:39:01+00:00,ECOMMERCE,16.0,MANUAL,13.98,4532.0,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
148847,2020-04-06 22:26:55+00:00,OTHER,6.0,CHIP,4.0,2.16,AZ,4.0,US,1.0,1.0,1.0,False,2020-04-06,0
2689031,2020-04-06 18:08:17+00:00,OTHER,3.0,MANUAL,17.63,1011.9,NY,36.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300527,2020-04-06 01:23:12+00:00,ECOMMERCE,1.0,UNKNOWN,9.89,7148.08,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
3212386,2020-04-06 01:10:48+00:00,ECOMMERCE,3.0,MANUAL,24.9,122.22,WA,53,US,0.0,0.0,0.0,False,2020-04-06,0
2414243,2020-04-06 18:50:43+00:00,ECOMMERCE,5.0,MANUAL,80.06,562.16,MN,27.0,US,0.0,0.0,0.0,False,2020-04-06,0
730303,2020-04-06 15:47:13+00:00,ECOMMERCE,24.0,UNKNOWN,12.05,5719.51,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
3315557,2020-04-06 17:24:33+00:00,ECOMMERCE,24.0,MANUAL,14.44,4220.87,WI,55.0,US,0.0,0.0,0.0,False,2020-04-06,0
1720016,2020-04-06 18:49:24+00:00,ECOMMERCE,27.0,MANUAL,111.27,13006.1,FL,12.0,US,0.0,0.0,0.0,False,2020-04-06,0
1299993,2020-04-06 20:20:56+00:00,OTHER,6.0,CHIP,20.78,251.53,CA,6.0,US,1.0,1.0,1.0,False,2020-04-06,0
691,2020-04-06 00:00:00+00:00,,,,52.79,,,,,,,,,2020-04-06,1
2235554,2020-04-06 03:08:21+00:00,ECOMMERCE,16.0,MANUAL,84.2,19784.92,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
730366,2020-04-06 13:27:49+00:00,ECOMMERCE,9.0,MANUAL,35.87,27933.22,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2754205,2020-04-06 21:32:51+00:00,ECOMMERCE,16.0,MANUAL,13.98,3423.01,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
730170,2020-04-06 22:24:24+00:00,ECOMMERCE,10.0,MANUAL,13.12,28040.83,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300350,2020-04-06 07:01:34+00:00,ECOMMERCE,2.0,UNKNOWN,16.52,4980.09,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
3014096,2020-04-06 19:33:55+00:00,ECOMMERCE,2.0,UNKNOWN,1.61,1642.28,UT,49.0,US,0.0,0.0,0.0,False,2020-04-06,0
730632,2020-04-06 06:01:01+00:00,ECOMMERCE,7.0,UNKNOWN,37.33,8733.28,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300287,2020-04-06 10:08:56+00:00,ECOMMERCE,2.0,UNKNOWN,23.2,4114.09,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730549,2020-04-06 09:55:25+00:00,ECOMMERCE,17.0,MANUAL,14.28,8340.2,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300111,2020-04-06 17:31:28+00:00,ECOMMERCE,2.0,UNKNOWN,16.47,5288.79,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
3212220,2020-04-06 22:52:27+00:00,ECOMMERCE,4.0,MANUAL,91.78,3102.18,WA,53,US,0.0,0.0,0.0,False,2020-04-06,0
730448,2020-04-06 11:52:42+00:00,ECOMMERCE,30.0,UNKNOWN,28.98,15433.78,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
730342,2020-04-06 14:18:42+00:00,ECOMMERCE,32.0,MANUAL,134.99,2981.66,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2754309,2020-04-06 18:00:06+00:00,ECOMMERCE,17.0,MANUAL,13.98,4739.61,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
3212264,2020-04-06 17:04:18+00:00,ECOMMERCE,11.0,MANUAL,62.69,621.71,WA,53,US,0.0,0.0,0.0,False,2020-04-06,0
1300451,2020-04-06 04:23:53+00:00,ECOMMERCE,15.0,UNKNOWN,147.47,22832.83,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730496,2020-04-06 11:43:17+00:00,ECOMMERCE,27.0,UNKNOWN,17.23,4259.97,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300005,2020-04-06 20:07:16+00:00,ECOMMERCE,9.0,UNKNOWN,62.07,26.69,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300311,2020-04-06 09:17:49+00:00,ECOMMERCE,3.0,UNKNOWN,13.95,966.5,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730134,2020-04-06 23:56:28+00:00,ECOMMERCE,8.0,MANUAL,12.72,653.75,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
3014123,2020-04-06 16:25:11+00:00,ECOMMERCE,3.0,UNKNOWN,1.61,540.0,UT,49.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300474,2020-04-06 03:16:47+00:00,ECOMMERCE,2.0,UNKNOWN,15.83,1511.11,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730451,2020-04-06 11:52:41+00:00,ECOMMERCE,29.0,UNKNOWN,28.98,15462.76,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2235390,2020-04-06 16:57:24+00:00,ECOMMERCE,22.0,UNKNOWN,248.0,3162.23,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
2235320,2020-04-06 20:46:19+00:00,ECOMMERCE,9.0,MANUAL,14.93,16987.97,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
1299907,2020-04-06 22:47:06+00:00,OTHER,29.0,MAGSTRIPE,2.0,2399.73,CA,6.0,US,1.0,1.0,1.0,False,2020-04-06,0
1300514,2020-04-06 01:53:22+00:00,OTHER,10.0,CHIP,13.94,730.7,CA,6.0,US,1.0,1.0,1.0,False,2020-04-06,0
730187,2020-04-06 21:39:53+00:00,ECOMMERCE,22.0,UNKNOWN,100.04,16687.47,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2876257,2020-04-06 17:07:07+00:00,ECOMMERCE,7.0,MANUAL,104.9,3224.1,SC,45.0,US,0.0,0.0,0.0,False,2020-04-06,0
2754328,2020-04-06 17:20:29+00:00,ECOMMERCE,7.0,MANUAL,12.83,4977.21,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300208,2020-04-06 14:56:38+00:00,ECOMMERCE,9.0,MANUAL,500.0,44578.94,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730664,2020-04-06 05:09:27+00:00,ECOMMERCE,31.0,UNKNOWN,26.71,3225.27,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2235394,2020-04-06 16:53:15+00:00,ECOMMERCE,20.0,UNKNOWN,297.0,3759.23,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
3212279,2020-04-06 14:29:06+00:00,ECOMMERCE,1.0,MANUAL,13.09,481.33,WA,53,US,0.0,0.0,0.0,False,2020-04-06,0
730334,2020-04-06 14:29:55+00:00,ECOMMERCE,24.0,MANUAL,43.99,4333.91,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300146,2020-04-06 16:28:55+00:00,ECOMMERCE,1.0,UNKNOWN,10.91,4302.46,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300269,2020-04-06 12:20:30+00:00,ECOMMERCE,5.0,MANUAL,8.2,3823.5,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730563,2020-04-06 09:36:16+00:00,ECOMMERCE,26.0,UNKNOWN,67.74,1376.7,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
148835,2020-04-06 23:24:48+00:00,ECOMMERCE,6.0,UNKNOWN,7.12,256.81,ON,67.0,CA,0.0,0.0,0.0,False,2020-04-06,0
2754135,2020-04-06 23:00:00+00:00,ECOMMERCE,16.0,MANUAL,13.98,2129.38,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300068,2020-04-06 18:26:05+00:00,OTHER,25.0,MAGSTRIPE,65.0,0.0,CA,6.0,US,1.0,1.0,1.0,False,2020-04-06,0
2689015,2020-04-06 20:49:35+00:00,OTHER,5.0,CHIP,35.84,0.0,NY,36.0,US,1.0,1.0,0.0,False,2020-04-06,0
2876255,2020-04-06 17:10:05+00:00,ECOMMERCE,10.0,MANUAL,54.0,3062.2,SC,45.0,US,0.0,0.0,0.0,False,2020-04-06,0
149052,2020-04-06 01:23:32+00:00,ECOMMERCE,3.0,UNKNOWN,4.59,29.99,OR,41.0,US,0.0,0.0,0.0,False,2020-04-06,0
2831457,2020-04-06 20:26:11+00:00,OTHER,19.0,MANUAL,53.58,2891.98,PA,42.0,US,0.0,0.0,0.0,False,2020-04-06,0
2414305,2020-04-06 12:29:16+00:00,ECOMMERCE,24.0,MANUAL,61.95,9713.63,MN,27.0,US,0.0,0.0,0.0,False,2020-04-06,0
730434,2020-04-06 11:53:08+00:00,ECOMMERCE,19.0,UNKNOWN,18.44,9718.28,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
730573,2020-04-06 09:19:44+00:00,ECOMMERCE,6.0,UNKNOWN,14.98,12115.71,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
730408,2020-04-06 11:54:12+00:00,ECOMMERCE,18.0,UNKNOWN,18.47,9507.8,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
148855,2020-04-06 21:53:03+00:00,OTHER,11.0,MAGSTRIPE,25.0,535.31,MS,28.0,US,1.0,1.0,1.0,False,2020-04-06,0
1300427,2020-04-06 04:52:38+00:00,ECOMMERCE,1.0,UNKNOWN,8.04,6944.36,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
3212374,2020-04-06 02:44:00+00:00,ECOMMERCE,5.0,MANUAL,31.8,1183.15,WA,53,US,0.0,0.0,0.0,False,2020-04-06,0
2754112,2020-04-06 23:33:38+00:00,ECOMMERCE,16.0,MANUAL,11.99,1253.79,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
730192,2020-04-06 21:18:28+00:00,ECOMMERCE,8.0,MANUAL,22.96,2696.24,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
304,2020-04-06 20:07:31+00:00,ECOMMERCE,3.0,MANUAL,15.99,50.0,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,1
1300316,2020-04-06 09:13:44+00:00,ECOMMERCE,2.0,UNKNOWN,5.58,3331.32,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
3212351,2020-04-06 04:31:43+00:00,ECOMMERCE,2.0,MANUAL,6.88,704.35,WA,53,US,0.0,0.0,0.0,False,2020-04-06,0
730179,2020-04-06 22:00:42+00:00,ECOMMERCE,16.0,MANUAL,59.52,31205.82,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
1719999,2020-04-06 19:53:00+00:00,OTHER,12.0,CHIP,6.15,2010.29,FL,12.0,US,1.0,1.0,1.0,False,2020-04-06,0
1299922,2020-04-06 22:26:26+00:00,ECOMMERCE,5.0,UNKNOWN,115.88,15652.21,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730499,2020-04-06 11:42:52+00:00,ECOMMERCE,25.0,UNKNOWN,10.73,4298.26,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300300,2020-04-06 09:38:31+00:00,ECOMMERCE,9.0,UNKNOWN,164.7,1485.98,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
2235497,2020-04-06 05:05:58+00:00,ECOMMERCE,13.0,MANUAL,18.19,19188.66,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
730291,2020-04-06 16:52:48+00:00,ECOMMERCE,8.0,MANUAL,22.96,2861.73,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300047,2020-04-06 19:08:22+00:00,ECOMMERCE,25.0,MANUAL,285.16,2731.68,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
2235581,2020-04-06 01:01:59+00:00,ECOMMERCE,5.0,MANUAL,13.99,17818.96,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
730566,2020-04-06 09:33:55+00:00,ECOMMERCE,17.0,UNKNOWN,28.55,14651.48,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300098,2020-04-06 17:46:27+00:00,ECOMMERCE,6.0,MANUAL,600.0,43478.94,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300519,2020-04-06 01:42:29+00:00,ECOMMERCE,16.0,MANUAL,69.0,1393.02,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300027,2020-04-06 19:45:20+00:00,ECOMMERCE,17.0,MANUAL,116.96,10118.06,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300356,2020-04-06 06:51:34+00:00,ECOMMERCE,1.0,UNKNOWN,17.07,4097.02,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
2754185,2020-04-06 21:51:03+00:00,ECOMMERCE,15.0,MANUAL,11.99,2057.44,OH,39.0,US,0.0,0.0,0.0,False,2020-04-06,0
3014149,2020-04-06 15:17:51+00:00,ECOMMERCE,3.0,UNKNOWN,24.02,202.9,UT,49.0,US,0.0,0.0,0.0,False,2020-04-06,0
2831489,2020-04-06 14:36:59+00:00,ECOMMERCE,9.0,MANUAL,36.95,0.0,PA,42.0,US,0.0,0.0,0.0,False,2020-04-06,0
1300103,2020-04-06 17:42:24+00:00,ECOMMERCE,1.0,UNKNOWN,9.9,5394.32,CA,6.0,US,0.0,0.0,0.0,False,2020-04-06,0
730186,2020-04-06 21:41:38+00:00,ECOMMERCE,21.0,UNKNOWN,70.32,26733.11,AR,5.0,US,0.0,0.0,0.0,False,2020-04-06,0
2414283,2020-04-06 13:34:52+00:00,ECOMMERCE,26.0,MANUAL,26.67,5035.03,MN,27.0,US,0.0,0.0,0.0,False,2020-04-06,0
1299959,2020-04-06 21:03:57+00:00,OTHER,21.0,CHIP,15.25,94.98,CA,6.0,US,1.0,1.0,1.0,False,2020-04-06,0
2235515,2020-04-06 04:22:31+00:00,ECOMMERCE,13.0,MANUAL,10.01,18284.38,IL,17.0,US,0.0,0.0,0.0,False,2020-04-06,0
2025113,2020-04-06 16:38:01+00:00,OTHER,23.0,CHIP,55.08,208.28,GA,13.0,US,1.0,1.0,1.0,False,2020-04-06,0
1299480,2020-04-07 15:19:38+00:00,ECOMMERCE,2.0,UNKNOWN,37.36,300.78,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
1299637,2020-04-07 07:26:08+00:00,ECOMMERCE,21.0,UNKNOWN,145.2,17066.41,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
148803,2020-04-07 01:36:22+00:00,ECOMMERCE,14.0,MANUAL,39.64,2680.77,AL,1.0,US,0.0,0.0,0.0,False,2020-04-07,0
730082,2020-04-07 02:59:03+00:00,ECOMMERCE,13.0,UNKNOWN,71.88,946.06,AR,5.0,US,0.0,0.0,0.0,False,2020-04-07,0
1299334,2020-04-07 18:57:43+00:00,ECOMMERCE,5.0,MANUAL,10.0,239.94,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
2557900,2020-04-07 23:29:39+00:00,OTHER,7.0,CHIP,5181.82,5000.0,NJ,34.0,US,1.0,1.0,0.0,False,2020-04-07,0
2754016,2020-04-07 02:03:14+00:00,ECOMMERCE,15.0,MANUAL,12.8,592.51,OH,39.0,US,0.0,0.0,0.0,False,2020-04-07,0
1299630,2020-04-07 07:40:41+00:00,ECOMMERCE,5.0,UNKNOWN,16.62,1225.66,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
2025045,2020-04-07 14:56:45+00:00,OTHER,26.0,MANUAL,16.04,177.46,GA,13.0,US,0.0,1.0,1.0,False,2020-04-07,0
1428155,2020-04-07 18:04:42+00:00,ECOMMERCE,7.0,UNKNOWN,15.5,87.88,DC,11.0,US,0.0,0.0,0.0,False,2020-04-07,0
730131,2020-04-07 00:05:16+00:00,ECOMMERCE,8.0,UNKNOWN,20.58,30418.86,AR,5.0,US,0.0,0.0,0.0,False,2020-04-07,0
2414226,2020-04-07 12:11:08+00:00,ECOMMERCE,23.0,MANUAL,61.95,9024.01,MN,27.0,US,0.0,0.0,0.0,False,2020-04-07,0
730017,2020-04-07 06:55:05+00:00,ECOMMERCE,8.0,UNKNOWN,25.84,27712.62,AR,5.0,US,0.0,0.0,0.0,False,2020-04-07,0
2754049,2020-04-07 01:03:50+00:00,ECOMMERCE,19.0,MANUAL,14.95,356.31,OH,39.0,US,0.0,0.0,0.0,False,2020-04-07,0
148777,2020-04-07 06:00:58+00:00,ECOMMERCE,9.0,UNKNOWN,122.25,9724.46,AZ,4.0,US,0.0,0.0,0.0,False,2020-04-07,0
1719921,2020-04-07 11:06:49+00:00,ECOMMERCE,3.0,MANUAL,11.36,7473.17,FL,12.0,US,0.0,0.0,0.0,False,2020-04-07,0
2414193,2020-04-07 22:35:21+00:00,ECOMMERCE,13.0,MANUAL,20.97,914.86,MN,27.0,US,0.0,0.0,0.0,False,2020-04-07,0
3014041,2020-04-07 19:57:04+00:00,ECOMMERCE,7.0,UNKNOWN,7.65,778.84,UT,49.0,US,0.0,0.0,0.0,False,2020-04-07,0
729612,2020-04-07 20:03:52+00:00,ECOMMERCE,24.0,UNKNOWN,9.88,4969.42,AR,5.0,US,0.0,0.0,0.0,False,2020-04-07,0
729569,2020-04-07 22:50:15+00:00,ECOMMERCE,25.0,MANUAL,50.35,1751.64,AR,5.0,US,0.0,0.0,0.0,False,2020-04-07,0
1299280,2020-04-07 20:14:38+00:00,ECOMMERCE,9.0,MANUAL,25.0,154.79,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
148630,2020-04-07 22:36:32+00:00,OTHER,27.0,CHIP,49.0,164.86,OR,41.0,US,1.0,1.0,1.0,False,2020-04-07,0
2235230,2020-04-07 15:47:12+00:00,ECOMMERCE,12.0,MANUAL,37.85,13693.79,IL,17.0,US,0.0,0.0,0.0,False,2020-04-07,0
2689002,2020-04-07 04:22:52+00:00,OTHER,4.0,MANUAL,24.93,1596.67,NY,36.0,US,0.0,0.0,0.0,False,2020-04-07,0
2025061,2020-04-07 11:34:29+00:00,ECOMMERCE,18.0,MANUAL,81.66,30403.29,GA,13.0,US,0.0,0.0,1.0,False,2020-04-07,0
1299805,2020-04-07 01:18:34+00:00,ECOMMERCE,1.0,UNKNOWN,11.13,8082.31,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
2754025,2020-04-07 01:36:50+00:00,ECOMMERCE,16.0,MANUAL,11.99,1093.9,OH,39.0,US,0.0,0.0,0.0,False,2020-04-07,0
2965751,2020-04-07 21:49:43+00:00,ECOMMERCE,11.0,MANUAL,40.91,571.76,TX,48.0,US,0.0,0.0,0.0,False,2020-04-07,0
3014058,2020-04-07 18:33:50+00:00,ECOMMERCE,4.0,UNKNOWN,88.59,387.03,UT,49.0,US,0.0,0.0,0.0,False,2020-04-07,0
1299265,2020-04-07 20:50:56+00:00,ECOMMERCE,2.0,UNKNOWN,7.87,4921.56,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
1299733,2020-04-07 04:12:30+00:00,ECOMMERCE,1.0,UNKNOWN,9.18,8417.2,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
2753896,2020-04-07 21:27:48+00:00,ECOMMERCE,14.0,MANUAL,11.99,3880.08,OH,39.0,US,0.0,0.0,0.0,False,2020-04-07,0
2235222,2020-04-07 16:03:29+00:00,ECOMMERCE,12.0,MANUAL,163.32,18963.77,IL,17.0,US,0.0,0.0,0.0,False,2020-04-07,0
1299813,2020-04-07 01:05:58+00:00,OTHER,27.0,CHIP,61.31,642.6,CA,6.0,US,1.0,1.0,1.0,False,2020-04-07,0
729868,2020-04-07 13:15:11+00:00,ECOMMERCE,16.0,MANUAL,119.7,7981.98,AR,5.0,US,0.0,0.0,0.0,False,2020-04-07,0
1299710,2020-04-07 04:45:22+00:00,OTHER,16.0,UNKNOWN,11.97,5710.66,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
1299565,2020-04-07 11:48:16+00:00,ECOMMERCE,2.0,UNKNOWN,19.52,5800.67,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
2414215,2020-04-07 14:54:34+00:00,ECOMMERCE,15.0,MANUAL,36.37,775.76,MN,27.0,US,0.0,0.0,0.0,False,2020-04-07,0
148712,2020-04-07 15:44:22+00:00,ECOMMERCE,1.0,MANUAL,11.8,11.8,CO,8.0,US,0.0,0.0,1.0,False,2020-04-07,0
2414184,2020-04-07 22:43:18+00:00,ECOMMERCE,26.0,MANUAL,108.99,792.62,MN,27.0,US,0.0,0.0,0.0,False,2020-04-07,0
2360216,2020-04-07 07:29:35+00:00,ECOMMERCE,16.0,UNKNOWN,37.46,11083.31,MA,25.0,US,0.0,0.0,0.0,False,2020-04-07,0
2876228,2020-04-07 16:14:20+00:00,ECOMMERCE,8.0,MANUAL,174.9,766.5,SC,45.0,US,0.0,0.0,0.0,False,2020-04-07,0
2235232,2020-04-07 15:44:59+00:00,ECOMMERCE,7.0,MANUAL,20.93,18552.21,IL,17.0,US,0.0,0.0,0.0,False,2020-04-07,0
1299826,2020-04-07 00:40:18+00:00,ECOMMERCE,1.0,UNKNOWN,23.99,7062.95,CA,6.0,US,0.0,0.0,0.0,False,2020-04-07,0
