,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud
2394415,2020-05-18 17:50:19+00:00,ECOMMERCE,6.0,MANUAL,27.97,11960.52,MN,27.0,US,0.0,0.0,0.0,False,2020-05-18,0
2603004,2020-05-18 21:36:34+00:00,OTHER,17.0,CHIP,35.34,366.1,NV,32.0,US,1.0,1.0,1.0,False,2020-05-18,0
2450839,2020-05-18 06:41:10+00:00,ECOMMERCE,24.0,MANUAL,15.07,7730.15,NC,37.0,US,0.0,0.0,0.0,False,2020-05-18,0
2176149,2020-05-18 02:10:37+00:00,ECOMMERCE,10.0,MANUAL,15.96,10897.95,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
523516,2020-05-18 04:48:32+00:00,ECOMMERCE,28.0,MANUAL,30.47,11160.6,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
2176146,2020-05-18 02:24:03+00:00,ECOMMERCE,16.0,MANUAL,25.3,2817.32,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
523255,2020-05-18 18:31:21+00:00,ECOMMERCE,12.0,UNKNOWN,20.63,674.06,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
523284,2020-05-18 16:34:41+00:00,ECOMMERCE,18.0,UNKNOWN,44.37,10962.18,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
1137397,2020-05-18 17:06:46+00:00,ECOMMERCE,3.0,MANUAL,25.0,0.0,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
2450753,2020-05-18 23:05:55+00:00,ECOMMERCE,11.0,MANUAL,109.82,4459.14,NC,37.0,US,0.0,0.0,0.0,False,2020-05-18,0
2394393,2020-05-18 18:19:02+00:00,ECOMMERCE,3.0,MANUAL,77.22,1081.18,MN,27.0,US,0.0,0.0,0.0,False,2020-05-18,0
2659039,2020-05-18 16:59:46+00:00,OTHER,18.0,MANUAL,27.88,1156.07,NY,36,US,0.0,0.0,0.0,False,2020-05-18,0
2175886,2020-05-18 15:07:23+00:00,ECOMMERCE,40.0,UNKNOWN,497.55,2949.06,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
1137360,2020-05-18 18:25:24+00:00,ECOMMERCE,10.0,UNKNOWN,82.04,208.74,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
1137680,2020-05-18 03:53:39+00:00,ECOMMERCE,17.0,MANUAL,126.0,2096.8,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
1421875,2020-05-18 15:38:16+00:00,ECOMMERCE,13.0,UNKNOWN,8.4,144.75,DC,11.0,US,0.0,0.0,0.0,False,2020-05-18,0
1597060,2020-05-18 16:03:28+00:00,ECOMMERCE,24.0,MANUAL,136.98,15213.87,FL,12,US,0.0,0.0,0.0,False,2020-05-18,0
3120083,2020-05-18 13:56:03+00:00,ECOMMERCE,3.0,MANUAL,12.17,147.48,WA,53,US,0.0,0.0,0.0,False,2020-05-18,0
1978589,2020-05-18 10:19:27+00:00,ECOMMERCE,7.0,MANUAL,56.5,1553.93,GA,13.0,US,0.0,0.0,1.0,False,2020-05-18,0
2176140,2020-05-18 02:41:40+00:00,ECOMMERCE,15.0,MANUAL,31.36,20769.51,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
1137410,2020-05-18 16:55:31+00:00,ECOMMERCE,22.0,MANUAL,409.4,128.48,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
1137669,2020-05-18 05:22:43+00:00,ECOMMERCE,10.0,UNKNOWN,15.91,1938.29,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
523651,2020-05-18 00:49:18+00:00,ECOMMERCE,29.0,MANUAL,22.32,5437.12,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
3120117,2020-05-18 10:57:38+00:00,ECOMMERCE,15.0,MANUAL,16.79,1131.04,WA,53,US,0.0,0.0,0.0,False,2020-05-18,0
2175715,2020-05-18 22:40:40+00:00,ECOMMERCE,31.0,MANUAL,18.49,56430.29,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
2176003,2020-05-18 06:18:21+00:00,ECOMMERCE,18.0,MANUAL,16.93,1293.31,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
2865489,2020-05-18 10:11:53+00:00,ECOMMERCE,18.0,MANUAL,144.9,10832.53,SC,45.0,US,0.0,0.0,0.0,False,2020-05-18,0
82026,2020-05-18 02:24:38+00:00,OTHER,8.0,MANUAL,17.3,14.86,AL,1.0,US,0.0,0.0,0.0,False,2020-05-18,0
1137570,2020-05-18 12:01:31+00:00,ECOMMERCE,2.0,UNKNOWN,20.79,455.84,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
2731824,2020-05-18 23:24:38+00:00,OTHER,15.0,CHIP,115.75,155.13,OH,39.0,US,1.0,1.0,1.0,False,2020-05-18,0
1597159,2020-05-18 03:53:39+00:00,ECOMMERCE,33.0,MANUAL,56.7,36386.81,FL,12,US,0.0,0.0,0.0,False,2020-05-18,0
523646,2020-05-18 01:07:02+00:00,ECOMMERCE,13.0,UNKNOWN,23.39,12351.03,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
1137640,2020-05-18 07:23:28+00:00,ECOMMERCE,26.0,MANUAL,160.44,15482.35,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
1137401,2020-05-18 17:02:06+00:00,ECOMMERCE,4.0,MANUAL,10.0,714.09,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
2175833,2020-05-18 18:00:15+00:00,ECOMMERCE,30.0,MANUAL,17.23,53343.22,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
1421867,2020-05-18 17:05:56+00:00,ECOMMERCE,21.0,UNKNOWN,8.4,111.15,DC,11.0,US,0.0,0.0,0.0,False,2020-05-18,0
3000889,2020-05-18 17:49:39+00:00,ECOMMERCE,2.0,MANUAL,34.31,6523.82,UT,49.0,US,0.0,0.0,0.0,False,2020-05-18,0
2731823,2020-05-18 23:36:54+00:00,OTHER,13.0,CHIP,1.07,545.9,OH,39.0,US,1.0,1.0,1.0,False,2020-05-18,0
1597046,2020-05-18 16:40:30+00:00,ECOMMERCE,28.0,MANUAL,44.78,7668.95,FL,12,US,0.0,0.0,0.0,False,2020-05-18,0
523362,2020-05-18 08:34:07+00:00,ECOMMERCE,6.0,UNKNOWN,11.43,1174.87,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
2394458,2020-05-18 16:40:33+00:00,ECOMMERCE,3.0,MANUAL,14.98,10343.05,MN,27.0,US,0.0,0.0,0.0,False,2020-05-18,0
523243,2020-05-18 19:28:33+00:00,ECOMMERCE,7.0,UNKNOWN,23.47,5042.38,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
2175960,2020-05-18 06:57:05+00:00,ECOMMERCE,12.0,MANUAL,16.18,20505.22,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
2337000,2020-05-18 17:27:16+00:00,ECOMMERCE,16.0,MANUAL,69.45,0.0,MA,25.0,US,0.0,0.0,0.0,False,2020-05-18,0
2812635,2020-05-18 07:11:34+00:00,ECOMMERCE,45.0,UNKNOWN,315.89,49782.54,PA,42.0,US,0.0,0.0,0.0,False,2020-05-18,0
2895060,2020-05-18 14:37:48+00:00,OTHER,2.0,MANUAL,76.02,7083.85,TN,47.0,US,0.0,0.0,0.0,False,2020-05-18,0
3120156,2020-05-18 03:06:08+00:00,ECOMMERCE,17.0,MANUAL,7.99,24.57,WA,53,US,0.0,0.0,0.0,False,2020-05-18,0
2450835,2020-05-18 07:16:00+00:00,ECOMMERCE,20.0,MANUAL,14.01,7326.96,NC,37.0,US,0.0,0.0,0.0,False,2020-05-18,0
523453,2020-05-18 05:56:55+00:00,ECOMMERCE,27.0,MANUAL,30.47,10537.3,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
81773,2020-05-18 20:17:16+00:00,ECOMMERCE,22.0,UNKNOWN,12.86,5861.55,IN,18.0,US,0.0,0.0,0.0,False,2020-05-18,0
2731927,2020-05-18 12:20:51+00:00,ECOMMERCE,4.0,MANUAL,27.96,3154.76,OH,39.0,US,0.0,0.0,0.0,False,2020-05-18,0
2940208,2020-05-18 20:37:25+00:00,OTHER,17.0,CHIP,1115.05,4671.93,TX,48.0,US,1.0,1.0,0.0,False,2020-05-18,0
1137613,2020-05-18 09:57:42+00:00,ECOMMERCE,6.0,UNKNOWN,25.75,3129.78,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
2895048,2020-05-18 17:38:34+00:00,OTHER,4.0,MANUAL,78.24,6626.31,TN,47.0,US,0.0,0.0,0.0,False,2020-05-18,0
2450763,2020-05-18 20:21:33+00:00,ECOMMERCE,16.0,MANUAL,13.18,9361.7,NC,37.0,US,0.0,0.0,0.0,False,2020-05-18,0
3120102,2020-05-18 13:16:53+00:00,ECOMMERCE,2.0,MANUAL,34.06,938.17,WA,53,US,0.0,0.0,0.0,False,2020-05-18,0
2450830,2020-05-18 07:25:54+00:00,ECOMMERCE,11.0,MANUAL,15.39,7565.36,NC,37.0,US,0.0,0.0,0.0,False,2020-05-18,0
2175867,2020-05-18 16:49:03+00:00,ECOMMERCE,28.0,MANUAL,226.16,48690.14,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
2394558,2020-05-18 13:49:54+00:00,ECOMMERCE,2.0,MANUAL,8.95,1719.02,MN,27.0,US,0.0,0.0,0.0,False,2020-05-18,0
2175953,2020-05-18 07:03:25+00:00,ECOMMERCE,28.0,MANUAL,19.44,578.77,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
1137673,2020-05-18 04:47:37+00:00,ECOMMERCE,8.0,MANUAL,25.0,66.21,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
82061,2020-05-18 01:24:22+00:00,ECOMMERCE,24.0,UNKNOWN,23.22,49062.7,IN,18.0,US,0.0,0.0,0.0,False,2020-05-18,0
523558,2020-05-18 03:37:51+00:00,ECOMMERCE,15.0,UNKNOWN,107.61,442.82,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
523310,2020-05-18 15:08:50+00:00,ECOMMERCE,16.0,MANUAL,21.93,4917.17,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
1421866,2020-05-18 17:14:46+00:00,ECOMMERCE,26.0,UNKNOWN,8.4,119.55,DC,11.0,US,0.0,0.0,0.0,False,2020-05-18,0
81816,2020-05-18 19:12:29+00:00,OTHER,7.0,MANUAL,3432.6,19103.58,IA,19.0,US,0.0,0.0,0.0,False,2020-05-18,0
2337046,2020-05-18 09:05:43+00:00,ECOMMERCE,29.0,UNKNOWN,16.28,43419.18,MA,25.0,US,0.0,0.0,0.0,False,2020-05-18,0
523307,2020-05-18 15:12:23+00:00,ECOMMERCE,12.0,MANUAL,23.87,10757.53,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
2812611,2020-05-18 17:42:49+00:00,ECOMMERCE,5.0,MANUAL,50.92,4649.03,PA,42.0,US,0.0,0.0,0.0,False,2020-05-18,0
2394322,2020-05-18 20:21:38+00:00,ECOMMERCE,31.0,MANUAL,40.67,1732.14,MN,27.0,US,0.0,0.0,0.0,False,2020-05-18,0
1597003,2020-05-18 20:38:58+00:00,ECOMMERCE,15.0,MANUAL,12.29,4255.37,FL,12,US,0.0,0.0,0.0,False,2020-05-18,0
3308804,2020-05-18 14:25:52+00:00,ECOMMERCE,17.0,MANUAL,23.81,625.53,WI,55.0,US,0.0,0.0,0.0,False,2020-05-18,0
3308815,2020-05-18 09:36:20+00:00,ECOMMERCE,7.0,MANUAL,63.1,10801.79,WI,55.0,US,0.0,0.0,0.0,False,2020-05-18,0
2731951,2020-05-18 11:43:12+00:00,ECOMMERCE,2.0,MANUAL,11.99,4206.33,OH,39.0,US,0.0,0.0,0.0,False,2020-05-18,0
1137573,2020-05-18 11:51:01+00:00,ECOMMERCE,3.0,UNKNOWN,50.56,405.28,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
3120148,2020-05-18 05:02:24+00:00,ECOMMERCE,2.0,MANUAL,20.18,890.73,WA,53,US,0.0,0.0,0.0,False,2020-05-18,0
1137412,2020-05-18 16:54:52+00:00,OTHER,1.0,UNKNOWN,18.71,9623.12,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
523204,2020-05-18 20:59:02+00:00,ECOMMERCE,11.0,UNKNOWN,22.93,5175.72,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
523322,2020-05-18 14:38:34+00:00,ECOMMERCE,6.0,UNKNOWN,21.93,4639.73,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
81761,2020-05-18 21:10:25+00:00,ECOMMERCE,2.0,UNKNOWN,10.0,25.0,IN,18.0,US,0.0,0.0,0.0,False,2020-05-18,0
1978525,2020-05-18 20:51:22+00:00,ECOMMERCE,30.0,UNKNOWN,76.46,5024.78,GA,13.0,US,0.0,0.0,0.0,False,2020-05-18,0
1597006,2020-05-18 20:20:57+00:00,ECOMMERCE,19.0,MANUAL,19.76,4865.73,FL,12,US,0.0,0.0,0.0,False,2020-05-18,0
1137262,2020-05-18 21:54:05+00:00,ECOMMERCE,11.0,MANUAL,8.0,5024.38,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
2337006,2020-05-18 16:16:50+00:00,OTHER,27.0,CHIP,27.91,390.78,MA,25.0,US,1.0,1.0,1.0,False,2020-05-18,0
1137207,2020-05-18 23:38:54+00:00,ECOMMERCE,8.0,MANUAL,16.0,529.55,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
2603035,2020-05-18 02:10:54+00:00,OTHER,32.0,MAGSTRIPE,6.71,803.6,NV,32.0,US,1.0,1.0,0.0,False,2020-05-18,0
1137641,2020-05-18 07:21:15+00:00,ECOMMERCE,31.0,MANUAL,302.9,1269.49,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
2337024,2020-05-18 11:03:02+00:00,ECOMMERCE,30.0,UNKNOWN,45.33,43269.01,MA,25.0,US,0.0,0.0,0.0,False,2020-05-18,0
2450752,2020-05-18 23:45:57+00:00,ECOMMERCE,11.0,MANUAL,11.53,6995.31,NC,37.0,US,0.0,0.0,0.0,False,2020-05-18,0
1597101,2020-05-18 13:47:43+00:00,ECOMMERCE,10.0,MANUAL,12.15,5004.47,FL,12,US,0.0,0.0,0.0,False,2020-05-18,0
3120116,2020-05-18 10:59:07+00:00,ECOMMERCE,12.0,MANUAL,22.99,3172.62,WA,53,US,0.0,0.0,0.0,False,2020-05-18,0
1137422,2020-05-18 16:39:07+00:00,ECOMMERCE,7.0,UNKNOWN,9.69,202.52,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
1137568,2020-05-18 12:05:39+00:00,ECOMMERCE,3.0,UNKNOWN,37.84,601.81,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
1137288,2020-05-18 20:44:08+00:00,ECOMMERCE,29.0,MANUAL,25.0,107.27,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
3120057,2020-05-18 18:24:11+00:00,ECOMMERCE,5.0,MANUAL,480.43,2951.38,WA,53,US,0.0,0.0,0.0,False,2020-05-18,0
1137506,2020-05-18 14:30:31+00:00,ECOMMERCE,7.0,UNKNOWN,31.17,171.35,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
1597207,2020-05-18 00:20:33+00:00,ECOMMERCE,17.0,MANUAL,17.18,5136.22,FL,12,US,0.0,0.0,0.0,False,2020-05-18,0
81981,2020-05-18 06:33:56+00:00,ECOMMERCE,21.0,MANUAL,172.35,1405.08,VT,50.0,US,0.0,0.0,0.0,False,2020-05-18,0
2731849,2020-05-18 17:29:12+00:00,ECOMMERCE,2.0,MANUAL,12.41,2927.58,OH,39.0,US,0.0,0.0,0.0,False,2020-05-18,0
523159,2020-05-18 23:19:47+00:00,ECOMMERCE,4.0,MANUAL,44.98,4604.82,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
2175759,2020-05-18 20:26:47+00:00,ECOMMERCE,29.0,MANUAL,13.58,53329.64,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
1421863,2020-05-18 17:27:39+00:00,ECOMMERCE,24.0,UNKNOWN,8.4,195.15,DC,11.0,US,0.0,0.0,0.0,False,2020-05-18,0
2450813,2020-05-18 13:09:15+00:00,ECOMMERCE,32.0,MANUAL,133.86,41250.33,NC,37.0,US,0.0,0.0,0.0,False,2020-05-18,0
2603014,2020-05-18 18:55:24+00:00,ECOMMERCE,14.0,MANUAL,125.47,13267.51,NV,32.0,US,0.0,0.0,0.0,False,2020-05-18,0
1421872,2020-05-18 15:55:59+00:00,ECOMMERCE,23.0,UNKNOWN,8.4,127.95,DC,11.0,US,0.0,0.0,0.0,False,2020-05-18,0
1978496,2020-05-18 22:10:53+00:00,ECOMMERCE,27.0,UNKNOWN,59.98,1497.6,GA,13.0,US,0.0,0.0,0.0,False,2020-05-18,0
1978506,2020-05-18 21:18:22+00:00,ECOMMERCE,22.0,UNKNOWN,63.58,1945.3,GA,13.0,US,0.0,0.0,0.0,False,2020-05-18,0
1137624,2020-05-18 08:48:39+00:00,ECOMMERCE,3.0,UNKNOWN,18.09,2147.4,CA,6,US,0.0,0.0,0.0,False,2020-05-18,0
2659004,2020-05-18 19:32:48+00:00,OTHER,16.0,MANUAL,17.16,500.56,NY,36,US,0.0,0.0,0.0,False,2020-05-18,0
2394328,2020-05-18 20:08:50+00:00,ECOMMERCE,8.0,MANUAL,16.98,2671.5,MN,27.0,US,0.0,0.0,0.0,False,2020-05-18,0
523269,2020-05-18 17:19:02+00:00,ECOMMERCE,6.0,MANUAL,31.77,113.09,AR,5,US,0.0,0.0,0.0,False,2020-05-18,0
1597172,2020-05-18 02:59:15+00:00,ECOMMERCE,26.0,MANUAL,15.9,39254.46,FL,12,US,0.0,0.0,0.0,False,2020-05-18,0
1137444,2020-05-18 15:51:16+00:00,OTHER,31.0,CHIP,4.2,9604.3,CA,6,US,1.0,1.0,1.0,False,2020-05-18,0
3308814,2020-05-18 09:36:22+00:00,ECOMMERCE,9.0,MANUAL,52.18,9801.51,WI,55.0,US,0.0,0.0,0.0,False,2020-05-18,0
2394626,2020-05-18 10:10:19+00:00,ECOMMERCE,27.0,MANUAL,41.37,2115.33,MN,27.0,US,0.0,0.0,0.0,False,2020-05-18,0
1978502,2020-05-18 21:34:48+00:00,OTHER,29.0,MANUAL,13.39,11.76,GA,13.0,US,0.0,1.0,0.0,False,2020-05-18,0
2394395,2020-05-18 18:18:05+00:00,ECOMMERCE,6.0,MANUAL,27.97,10702.14,MN,27.0,US,0.0,0.0,0.0,False,2020-05-18,0
2175726,2020-05-18 22:14:03+00:00,ECOMMERCE,24.0,MANUAL,22.45,1996.11,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
274,2020-05-18 01:58:22+00:00,ECOMMERCE,25.0,UNKNOWN,152.09,57.53,LA,22.0,US,0.0,0.0,0.0,False,2020-05-18,1
2175847,2020-05-18 17:36:19+00:00,ECOMMERCE,29.0,MANUAL,12.12,46051.2,IL,17.0,US,0.0,0.0,0.0,False,2020-05-18,0
272,2020-05-18 20:50:50+00:00,ECOMMERCE,54.0,MANUAL,1232.11,1338.4,,,IT,0.0,0.0,0.0,False,2020-05-18,1
273,2020-05-18 20:33:58+00:00,ECOMMERCE,54.0,MANUAL,1448.13,2667.16,,,DE,0.0,0.0,0.0,False,2020-05-18,1
271,2020-05-18 21:24:22+00:00,ECOMMERCE,63.0,MANUAL,1232.11,122.86,,,IT,0.0,0.0,0.0,False,2020-05-18,1
1137135,2020-05-19 02:12:29+00:00,ECOMMERCE,5.0,UNKNOWN,15.68,0.0,CA,6,US,0.0,0.0,0.0,False,2020-05-19,0
1136989,2020-05-19 12:16:14+00:00,ECOMMERCE,2.0,UNKNOWN,23.65,560.0,CA,6,US,0.0,0.0,0.0,False,2020-05-19,0
522913,2020-05-19 09:40:13+00:00,ECOMMERCE,26.0,UNKNOWN,37.44,10145.6,AR,5,US,0.0,0.0,0.0,False,2020-05-19,0
2516500,2020-05-19 14:16:21+00:00,ECOMMERCE,1.0,MANUAL,17.0,481.89,NJ,34.0,US,0.0,0.0,0.0,False,2020-05-19,0
1137037,2020-05-19 06:16:42+00:00,ECOMMERCE,25.0,UNKNOWN,169.99,8956.23,CA,6,US,0.0,0.0,0.0,False,2020-05-19,0
523055,2020-05-19 04:22:10+00:00,ECOMMERCE,21.0,MANUAL,18.93,8386.15,AR,5,US,0.0,0.0,0.0,False,2020-05-19,0
1136903,2020-05-19 16:09:48+00:00,OTHER,18.0,CHIP,16.4,5140.32,CA,6,US,1.0,1.0,0.0,False,2020-05-19,0
3308773,2020-05-19 00:58:23+00:00,OTHER,30.0,CHIP,666.0,40.62,WI,55.0,US,1.0,1.0,0.0,False,2020-05-19,0
2336901,2020-05-19 15:40:13+00:00,OTHER,19.0,CHIP,74.72,250.33,MA,25.0,US,1.0,1.0,1.0,False,2020-05-19,0
2602942,2020-05-19 21:14:42+00:00,ECOMMERCE,9.0,MANUAL,126.01,15604.01,NV,32.0,US,0.0,0.0,0.0,False,2020-05-19,0
3119823,2020-05-19 14:13:15+00:00,ECOMMERCE,24.0,MANUAL,53.12,40515.6,WA,53,US,0.0,0.0,0.0,False,2020-05-19,0
219065,2020-05-19 03:03:43+00:00,ECOMMERCE,21.0,UNKNOWN,109.0,0.0,,,AU,0.0,0.0,0.0,False,2020-05-19,0
3000863,2020-05-19 12:30:57+00:00,ECOMMERCE,3.0,MANUAL,131.55,722.27,UT,49.0,US,0.0,0.0,0.0,False,2020-05-19,0
219063,2020-05-19 08:03:36+00:00,ECOMMERCE,31.0,MANUAL,9.99,124.35,,BA,GB,0.0,0.0,0.0,False,2020-05-19,0
2175485,2020-05-19 23:41:53+00:00,OTHER,19.0,CHIP,116.76,1250.17,IL,17.0,US,1.0,1.0,0.0,False,2020-05-19,0
1136879,2020-05-19 16:50:29+00:00,ECOMMERCE,3.0,MANUAL,10.0,699.81,CA,6,US,0.0,0.0,0.0,False,2020-05-19,0
1978413,2020-05-19 16:33:23+00:00,ECOMMERCE,4.0,UNKNOWN,65.75,5949.3,GA,13.0,US,0.0,0.0,0.0,False,2020-05-19,0
522904,2020-05-19 09:51:30+00:00,ECOMMERCE,28.0,MANUAL,37.44,11163.59,AR,5,US,0.0,0.0,0.0,False,2020-05-19,0
1136981,2020-05-19 13:16:11+00:00,ECOMMERCE,5.0,MANUAL,50.0,75.0,CA,6,US,0.0,0.0,0.0,False,2020-05-19,0
3120001,2020-05-19 00:24:20+00:00,ECOMMERCE,4.0,MANUAL,10.59,0.0,WA,53,US,0.0,0.0,0.0,False,2020-05-19,0
1596912,2020-05-19 03:45:41+00:00,ECOMMERCE,26.0,MANUAL,250.95,98.28,FL,12,US,0.0,0.0,0.0,False,2020-05-19,0
523079,2020-05-19 03:07:01+00:00,ECOMMERCE,24.0,UNKNOWN,38.16,200.75,AR,5,US,0.0,0.0,0.0,False,2020-05-19,0
2658877,2020-05-19 17:46:18+00:00,ECOMMERCE,28.0,MANUAL,27.13,7276.35,NY,36,US,0.0,0.0,0.0,False,2020-05-19,0
1136833,2020-05-19 17:58:58+00:00,ECOMMERCE,30.0,MANUAL,68.95,2679.43,CA,6,US,0.0,0.0,0.0,False,2020-05-19,0
2731676,2020-05-19 19:08:24+00:00,ECOMMERCE,15.0,MANUAL,116.44,2518.67,OH,39.0,US,0.0,0.0,0.0,False,2020-05-19,0
81538,2020-05-19 18:25:38+00:00,OTHER,23.0,MANUAL,53.4,578.89,MD,24.0,US,0.0,1.0,0.0,False,2020-05-19,0
522823,2020-05-19 14:45:33+00:00,ECOMMERCE,21.0,MANUAL,37.44,15150.72,AR,5,US,0.0,0.0,0.0,False,2020-05-19,0
523073,2020-05-19 03:33:50+00:00,ECOMMERCE,28.0,UNKNOWN,18.71,4360.04,AR,5,US,0.0,0.0,0.0,False,2020-05-19,0
522852,2020-05-19 12:53:24+00:00,ECOMMERCE,30.0,MANUAL,37.08,4366.56,AR,5,US,0.0,0.0,0.0,False,2020-05-19,0
2450693,2020-05-19 13:26:49+00:00,ECOMMERCE,21.0,MANUAL,24.61,8149.78,NC,37.0,US,0.0,0.0,0.0,False,2020-05-19,0
2175618,2020-05-19 13:40:50+00:00,ECOMMERCE,41.0,UNKNOWN,189.0,1079.34,IL,17.0,US,0.0,0.0,0.0,False,2020-05-19,0
2450664,2020-05-19 18:00:29+00:00,ECOMMERCE,13.0,MANUAL,18.88,8096.24,NC,37.0,US,0.0,0.0,0.0,False,2020-05-19,0
2394156,2020-05-19 18:38:25+00:00,ECOMMERCE,9.0,MANUAL,16.98,10384.0,MN,27.0,US,0.0,0.0,0.0,False,2020-05-19,0
2731691,2020-05-19 14:33:47+00:00,ECOMMERCE,2.0,MANUAL,11.99,4564.27,OH,39.0,US,0.0,0.0,0.0,False,2020-05-19,0
219057,2020-05-19 14:34:24+00:00,ECOMMERCE,15.0,UNKNOWN,16.47,108.04,,,DE,0.0,0.0,0.0,False,2020-05-19,0
2450737,2020-05-19 07:23:51+00:00,ECOMMERCE,13.0,MANUAL,12.8,5588.96,NC,37.0,US,0.0,0.0,0.0,False,2020-05-19,0
3119801,2020-05-19 15:05:07+00:00,ECOMMERCE,2.0,MANUAL,13.42,280.58,WA,53,US,0.0,0.0,0.0,False,2020-05-19,0
1136929,2020-05-19 15:25:32+00:00,ECOMMERCE,5.0,MANUAL,10.0,568.86,CA,6,US,0.0,0.0,0.0,False,2020-05-19,0
1596834,2020-05-19 18:17:58+00:00,OTHER,21.0,CHIP,50.0,0.0,FL,12,US,1.0,1.0,0.0,False,2020-05-19,0
2602970,2020-05-19 19:16:23+00:00,ECOMMERCE,13.0,MANUAL,49.33,17544.59,NV,32.0,US,0.0,0.0,0.0,False,2020-05-19,0
81563,2020-05-19 17:12:22+00:00,ECOMMERCE,18.0,MANUAL,27.41,6596.14,ND,38.0,US,0.0,0.0,0.0,False,2020-05-19,0
523115,2020-05-19 01:11:14+00:00,ECOMMERCE,35.0,MANUAL,96.68,5003.46,AR,5,US,0.0,0.0,0.0,False,2020-05-19,0
2175490,2020-05-19 23:31:21+00:00,ECOMMERCE,34.0,MANUAL,40.97,41656.37,IL,17.0,US,0.0,0.0,0.0,False,2020-05-19,0
1136741,2020-05-19 20:37:32+00:00,ECOMMERCE,2.0,UNKNOWN,7.94,1871.86,CA,6,US,0.0,0.0,0.0,False,2020-05-19,0
81456,2020-05-19 23:00:24+00:00,ECOMMERCE,26.0,MANUAL,77.25,4386.05,MI,26.0,US,0.0,0.0,0.0,False,2020-05-19,0
523039,2020-05-19 05:36:26+00:00,ECOMMERCE,35.0,UNKNOWN,40.0,4293.22,AR,5,US,0.0,0.0,0.0,False,2020-05-19,0
2450638,2020-05-19 21:35:05+00:00,ECOMMERCE,13.0,MANUAL,17.46,8797.01,NC,37.0,US,0.0,0.0,0.0,False,2020-05-19,0
2450653,2020-05-19 19:15:55+00:00,ECOMMERCE,25.0,MANUAL,38.35,4535.14,NC,37.0,US,0.0,0.0,0.0,False,2020-05-19,0
522816,2020-05-19 14:50:20+00:00,ECOMMERCE,2.0,UNKNOWN,20.95,2335.95,AR,5,US,0.0,0.0,0.0,False,2020-05-19,0
2658865,2020-05-19 20:46:24+00:00,OTHER,7.0,CHIP,34.9,0.0,NY,36,US,1.0,1.0,1.0,False,2020-05-19,0
1136950,2020-05-19 14:24:04+00:00,OTHER,12.0,MANUAL,3909.0,1138.0,CA,6,US,0.0,1.0,0.0,False,2020-05-19,0
3119999,2020-05-19 00:47:04+00:00,ECOMMERCE,29.0,MANUAL,218.99,57312.41,WA,53,US,0.0,0.0,0.0,False,2020-05-19,0
