,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud,hour,month,dayofweek,year
4793,0,17.0,4,14.18,2411.97,29,24,0,0,0,0,2020-07-10,0,7,7,4,2020
4794,0,3.0,4,23.87,4876.97,4,24,0,0,0,0,2020-07-10,0,13,7,4,2020
4795,0,11.0,5,17.66,5250.62,4,24,0,0,0,0,2020-07-10,0,0,7,4,2020
4796,0,5.0,4,23.91,7070.74,4,24,0,0,0,0,2020-07-10,0,7,7,4,2020
4797,0,21.0,4,18.97,2070.06,29,24,0,0,0,0,2020-07-10,0,11,7,4,2020
4798,0,4.0,4,25.2,1684.87,47,24,0,0,0,0,2020-07-10,0,5,7,4,2020
4799,0,4.0,5,13.29,419.42,4,24,0,0,0,0,2020-07-10,0,7,7,4,2020
4800,0,16.0,5,13.97,747.57,4,24,0,0,0,0,2020-07-10,0,5,7,4,2020
4801,0,2.0,5,19.92,25214.13,13,24,0,0,0,0,2020-07-10,0,5,7,4,2020
4802,2,13.0,1,13.19,7.55,40,24,1,1,1,0,2020-07-10,0,23,7,4,2020
4803,0,3.0,4,13.03,4311.44,29,24,0,0,0,0,2020-07-10,0,8,7,4,2020
4804,0,4.0,4,13.79,24760.25,17,24,0,0,0,0,2020-07-10,0,16,7,4,2020
4805,0,2.0,4,15.77,15373.43,12,24,0,0,0,0,2020-07-10,0,23,7,4,2020
4806,0,2.0,4,19.48,3414.89,29,24,0,0,0,0,2020-07-10,0,19,7,4,2020
4807,0,19.0,4,98.15,152.96,7,24,0,0,0,0,2020-07-10,0,12,7,4,2020
4808,0,4.0,4,12.7,6148.7,4,24,0,0,0,0,2020-07-10,0,7,7,4,2020
4809,0,3.0,5,15.87,7000.17,4,24,0,0,0,0,2020-07-10,0,2,7,4,2020
4810,0,5.0,4,16.26,1724.45,29,24,0,0,0,0,2020-07-10,0,15,7,4,2020
4811,0,30.0,4,16.61,15070.87,12,24,0,0,0,0,2020-07-10,0,17,7,4,2020
4812,0,4.0,5,18.87,1095.98,4,24,0,0,0,0,2020-07-10,0,20,7,4,2020
4813,0,3.0,5,15.95,1298.0,4,24,0,0,0,0,2020-07-10,0,6,7,4,2020
4814,0,2.0,4,13.53,19616.53,12,24,0,0,0,0,2020-07-10,0,23,7,4,2020
4815,2,6.0,1,7.41,283.52,20,24,1,1,1,0,2020-07-10,0,15,7,4,2020
4816,0,8.0,4,17.95,1132.8,4,24,0,0,0,0,2020-07-10,0,20,7,4,2020
4817,2,26.0,1,197.12,2725.21,14,24,1,1,0,0,2020-07-10,0,2,7,4,2020
4818,0,2.0,4,115.0,579.95,33,24,0,0,0,0,2020-07-10,0,13,7,4,2020
4819,0,5.0,4,18.49,24811.3,17,24,0,0,0,0,2020-07-10,0,14,7,4,2020
4820,0,3.0,4,28.99,26467.78,17,24,0,0,0,0,2020-07-10,0,8,7,4,2020
4821,2,2.0,4,73.0,1154.45,46,24,0,0,1,0,2020-07-10,0,20,7,4,2020
4822,0,7.0,5,49.62,4959.56,13,24,0,0,0,0,2020-07-10,0,0,7,4,2020
4823,0,4.0,5,37.79,281.16,7,24,0,0,0,0,2020-07-10,0,12,7,4,2020
4824,0,2.0,4,90.9,2507.98,44,24,0,0,0,0,2020-07-10,0,18,7,4,2020
4825,0,5.0,5,25.75,6868.2,4,24,0,0,0,0,2020-07-10,0,16,7,4,2020
4826,0,3.0,4,14.93,6114.77,4,24,0,0,0,0,2020-07-10,0,23,7,4,2020
4827,0,5.0,4,49.24,5319.57,52,24,0,0,0,0,2020-07-10,0,6,7,4,2020
4828,0,4.0,4,10.72,360.17,52,24,0,0,0,0,2020-07-10,0,9,7,4,2020
4829,0,2.0,4,4104.27,14871.94,17,24,0,0,0,0,2020-07-10,0,18,7,4,2020
4830,0,4.0,4,24.61,21951.56,17,24,0,0,0,0,2020-07-10,0,18,7,4,2020
4831,2,13.0,3,8.7,274.24,47,24,1,1,1,0,2020-07-10,0,22,7,4,2020
4832,0,4.0,4,92.09,27112.24,17,24,0,0,0,0,2020-07-10,0,8,7,4,2020
4833,2,16.0,1,90.56,243.41,17,24,1,1,0,0,2020-07-10,0,16,7,4,2020
4834,0,4.0,4,12.41,3799.75,4,24,0,0,0,0,2020-07-10,0,6,7,4,2020
4835,0,80.0,4,39.99,7428.74,48,10,0,0,0,0,2020-07-10,0,2,7,4,2020
4836,0,31.0,4,374.96,7058.89,52,24,0,0,0,0,2020-07-10,0,13,7,4,2020
4837,0,6.0,4,31.95,55.11,7,24,0,0,0,0,2020-07-10,0,12,7,4,2020
4838,0,6.0,4,277.46,28179.48,17,24,0,0,0,0,2020-07-10,0,23,7,4,2020
4839,0,7.0,4,41.18,8288.7,4,24,0,0,0,0,2020-07-10,0,6,7,4,2020
4840,0,11.0,4,11.93,1014.79,29,24,0,0,0,0,2020-07-11,0,14,7,5,2020
4841,2,18.0,2,19.55,0.83,9,24,1,1,1,0,2020-07-11,0,17,7,5,2020
4842,0,3.0,4,277.46,19205.21,17,24,0,0,0,0,2020-07-11,0,15,7,5,2020
4843,0,2.0,4,12.76,5714.12,29,24,0,0,0,0,2020-07-11,0,1,7,5,2020
4844,0,4.0,4,185.99,29234.13,17,24,0,0,0,0,2020-07-11,0,22,7,5,2020
4845,0,6.0,4,34.58,7409.95,4,24,0,0,0,0,2020-07-11,0,20,7,5,2020
4846,0,7.0,4,128.99,26240.65,17,24,0,0,0,0,2020-07-11,0,0,7,5,2020
4847,0,2.0,5,27.45,452.37,7,24,0,0,0,0,2020-07-11,0,20,7,5,2020
4848,0,2.0,4,12.87,25467.64,17,24,0,0,0,0,2020-07-11,0,14,7,5,2020
4849,0,10.0,4,12.41,3566.71,4,24,0,0,0,0,2020-07-11,0,8,7,5,2020
4850,0,9.0,5,96.35,666.84,7,24,0,0,0,0,2020-07-11,0,19,7,5,2020
4851,0,2.0,4,13.13,8886.03,4,24,0,0,0,0,2020-07-11,0,18,7,5,2020
4852,0,2.0,4,28.86,20419.54,17,24,0,0,0,0,2020-07-11,0,22,7,5,2020
4853,0,6.0,5,15.66,19044.21,4,24,0,0,0,0,2020-07-11,0,13,7,5,2020
4854,2,20.0,4,126.56,18938.73,33,24,0,0,0,0,2020-07-11,0,11,7,5,2020
4855,0,2.0,4,27.05,27.88,52,24,0,0,0,0,2020-07-11,0,19,7,5,2020
4856,2,23.0,1,453.47,0.0,22,24,1,1,1,0,2020-07-11,0,21,7,5,2020
4857,0,2.0,4,44.0,75.0,8,24,0,0,0,0,2020-07-11,0,21,7,5,2020
4858,0,4.0,4,21.53,28116.08,17,24,0,0,0,0,2020-07-11,0,1,7,5,2020
4859,0,3.0,4,31.78,25654.59,12,24,0,0,0,0,2020-07-11,0,2,7,5,2020
4860,0,4.0,4,76.9,27566.31,17,24,0,0,0,0,2020-07-11,0,22,7,5,2020
4861,0,3.0,5,31.6,807.33,7,24,0,0,0,0,2020-07-11,0,19,7,5,2020
4862,2,18.0,4,30.0,0.0,36,24,0,1,1,0,2020-07-11,0,2,7,5,2020
4863,0,2.0,5,140.39,1261.04,7,24,0,0,0,0,2020-07-11,0,12,7,5,2020
4864,0,16.0,4,34.59,1295.21,29,24,0,0,0,0,2020-07-11,0,15,7,5,2020
4865,0,2.0,5,15.68,2532.7,22,24,0,0,0,0,2020-07-11,0,13,7,5,2020
4866,0,4.0,4,17.95,6855.06,4,24,0,0,0,0,2020-07-11,0,8,7,5,2020
4867,2,16.0,1,44.45,0.0,12,24,1,1,0,0,2020-07-11,0,16,7,5,2020
4868,0,5.0,4,74.49,836.12,41,24,0,0,0,0,2020-07-11,0,3,7,5,2020
4869,0,14.0,4,11.91,1346.72,29,24,0,0,0,0,2020-07-11,0,13,7,5,2020
4870,2,23.0,4,241.34,4829.1,47,24,0,0,0,0,2020-07-11,0,0,7,5,2020
4871,0,10.0,4,11.69,956.02,29,24,0,0,0,0,2020-07-11,0,14,7,5,2020
4872,0,2.0,5,116.67,46478.06,4,24,0,0,0,0,2020-07-11,0,2,7,5,2020
4873,0,20.0,4,28.29,1703.31,7,24,0,0,0,0,2020-07-11,0,21,7,5,2020
4874,0,4.0,4,18.05,19989.37,12,24,0,0,0,0,2020-07-11,0,6,7,5,2020
4875,0,3.0,4,22.45,11994.4,12,24,0,0,0,0,2020-07-11,0,6,7,5,2020
4876,0,6.0,4,12.34,5605.71,29,24,0,0,0,0,2020-07-11,0,0,7,5,2020
4877,0,10.0,4,12.41,4022.32,4,24,0,0,0,0,2020-07-11,0,7,7,5,2020
4878,0,2.0,4,17.38,28411.88,17,24,0,0,0,0,2020-07-11,0,3,7,5,2020
4879,0,2.0,4,11.11,25353.79,12,24,0,0,0,0,2020-07-11,0,5,7,5,2020
4880,0,2.0,4,21.09,22324.61,17,24,0,0,0,0,2020-07-11,0,23,7,5,2020
4881,2,31.0,1,367.37,2097.16,17,24,1,1,0,0,2020-07-11,0,19,7,5,2020
4882,2,7.0,1,1.35,507.35,22,24,1,1,1,0,2020-07-11,0,15,7,5,2020
4883,0,4.0,4,25.96,25964.93,4,24,0,0,0,0,2020-07-11,0,21,7,5,2020
4884,0,1.0,5,15.16,585.99,7,24,0,0,0,0,2020-07-11,0,14,7,5,2020
4885,0,3.0,4,10.81,24962.26,12,24,0,0,0,0,2020-07-11,0,20,7,5,2020
4886,0,3.0,4,16.4,23409.54,12,24,0,0,0,0,2020-07-11,0,23,7,5,2020
4887,0,1.0,4,8.86,253.48,52,24,0,0,0,0,2020-07-11,0,6,7,5,2020
4888,2,23.0,1,55.31,304.96,35,24,1,1,0,0,2020-07-11,0,19,7,5,2020
4889,0,1.0,4,39.92,182.78,12,24,0,0,0,0,2020-07-11,0,1,7,5,2020
4890,2,2.0,1,43.02,103.11,36,24,1,1,1,0,2020-07-11,0,18,7,5,2020
4891,0,6.0,4,27.17,1637.33,7,24,0,0,0,0,2020-07-11,0,21,7,5,2020
4892,0,5.0,4,14.98,21734.51,12,24,0,0,0,0,2020-07-11,0,21,7,5,2020
4893,2,10.0,1,66.88,73.73,19,24,1,1,0,0,2020-07-11,0,22,7,5,2020
4894,0,3.0,4,14.14,2013.87,29,24,0,0,0,0,2020-07-11,0,20,7,5,2020
4895,0,2.0,4,13.98,19162.15,12,24,0,0,0,0,2020-07-11,0,5,7,5,2020
4896,2,8.0,3,33.63,71.98,20,24,0,0,1,0,2020-07-11,0,13,7,5,2020
4897,0,3.0,4,53.1,27316.69,17,24,0,0,0,0,2020-07-11,0,3,7,5,2020
4898,2,13.0,1,9.09,68.29,36,24,1,1,1,0,2020-07-11,0,14,7,5,2020
4899,0,3.0,4,14.4,25382.03,12,24,0,0,0,0,2020-07-11,0,6,7,5,2020
4900,0,20.0,5,65.49,1298.47,4,24,0,0,0,0,2020-07-11,0,14,7,5,2020
4901,2,19.0,3,61.08,382.42,12,24,1,1,1,0,2020-07-11,0,3,7,5,2020
4902,0,3.0,4,66.75,23418.08,17,24,0,0,0,0,2020-07-11,0,17,7,5,2020
4903,0,4.0,4,15.87,7566.89,4,24,0,0,0,0,2020-07-11,0,9,7,5,2020
4904,2,15.0,1,95.69,0.0,9,24,1,1,1,0,2020-07-11,0,15,7,5,2020
4905,0,2.0,4,13.79,23317.89,17,24,0,0,0,0,2020-07-11,0,19,7,5,2020
4906,0,34.0,4,100.0,644.52,7,24,0,0,0,0,2020-07-11,0,17,7,5,2020
4907,0,21.0,5,101.9,10797.99,4,24,0,0,0,0,2020-07-11,0,23,7,5,2020
4908,0,2.0,4,17.98,21292.69,12,24,0,0,0,0,2020-07-11,0,2,7,5,2020
4909,0,5.0,4,110.6,8304.91,52,24,0,0,0,0,2020-07-11,0,17,7,5,2020
4910,0,15.0,5,41.99,9789.77,4,24,0,0,0,0,2020-07-11,0,19,7,5,2020
4911,0,2.0,5,23.4,712.53,7,24,0,0,0,0,2020-07-11,0,14,7,5,2020
4912,0,8.0,5,47.24,20010.85,13,24,0,0,0,0,2020-07-11,0,20,7,5,2020
4913,2,4.0,1,77.02,840.57,12,24,1,1,1,0,2020-07-11,0,17,7,5,2020
4914,0,3.0,4,13.79,24669.92,12,24,0,0,0,0,2020-07-11,0,21,7,5,2020
4915,2,30.0,4,86.96,5.0,41,24,1,1,0,0,2020-07-11,1,1,7,5,2020
4916,2,91.0,2,22.47,108.87,12,24,1,1,0,0,2020-07-11,1,21,7,5,2020
4917,2,61.0,2,29.81,131.34,12,24,1,1,1,0,2020-07-11,1,21,7,5,2020
4918,2,91.0,2,10.09,235.32,12,24,1,1,1,0,2020-07-11,1,22,7,5,2020
4919,0,2.0,4,13.13,10453.66,4,24,0,0,0,0,2020-07-11,0,17,7,5,2020
4920,2,34.0,4,121.04,205.88,41,24,1,1,0,0,2020-07-11,1,0,7,5,2020
4921,0,2.0,5,826.09,652.14,49,24,0,0,0,0,2020-07-11,0,16,7,5,2020
4922,0,2.0,4,26.99,26853.44,12,24,0,0,0,0,2020-07-11,0,1,7,5,2020
4923,0,17.0,5,50.0,172.77,7,24,0,0,0,0,2020-07-11,0,22,7,5,2020
4924,0,3.0,4,42.98,7406.38,26,24,0,0,0,0,2020-07-11,0,16,7,5,2020
4925,0,4.0,5,35.86,8815.68,4,24,0,0,0,0,2020-07-11,0,22,7,5,2020
4926,0,2.0,4,20.99,26909.57,17,24,0,0,0,0,2020-07-11,0,7,7,5,2020
4927,0,3.0,4,52.49,19469.66,17,24,0,0,0,0,2020-07-12,0,1,7,6,2020
4928,0,4.0,4,50.03,23521.04,12,24,0,0,0,0,2020-07-12,0,19,7,6,2020
4929,0,3.0,4,43.28,95.53,26,24,0,0,0,0,2020-07-12,0,17,7,6,2020
4930,0,1.0,4,9.89,532.12,12,24,0,0,0,0,2020-07-12,0,2,7,6,2020
4931,0,7.0,5,27.53,2814.84,13,24,0,0,0,0,2020-07-12,0,6,7,6,2020
4932,0,7.0,4,27.17,2401.2,7,24,0,0,0,0,2020-07-12,0,23,7,6,2020
4933,0,3.0,5,13.13,10539.59,4,24,0,0,0,0,2020-07-12,0,4,7,6,2020
4934,2,3.0,1,57.36,44.33,25,24,1,1,0,0,2020-07-12,0,22,7,6,2020
4935,0,9.0,4,52.62,23427.03,12,24,0,0,0,0,2020-07-12,0,4,7,6,2020
4936,0,1.0,4,37.37,550.23,12,24,0,0,0,0,2020-07-12,0,15,7,6,2020
4937,0,2.0,4,2.28,114.55,26,24,0,0,0,0,2020-07-12,0,11,7,6,2020
4938,0,1.0,4,4.66,862.56,52,24,0,0,0,0,2020-07-12,0,22,7,6,2020
4939,0,12.0,4,27.59,4625.46,13,24,0,0,1,0,2020-07-12,0,6,7,6,2020
4940,0,3.0,4,28.57,9350.46,29,24,0,0,0,0,2020-07-12,0,3,7,6,2020
4941,0,16.0,5,18.32,156.42,41,24,0,0,0,0,2020-07-12,0,11,7,6,2020
4942,0,23.0,4,49.99,6018.56,4,24,0,0,0,0,2020-07-12,0,2,7,6,2020
4943,0,2.0,5,15.14,621.91,7,24,0,0,0,0,2020-07-12,0,19,7,6,2020
4944,0,14.0,4,154.41,7225.71,13,24,0,0,1,0,2020-07-12,1,3,7,6,2020
4945,0,2.0,4,15.97,32617.95,17,24,0,0,0,0,2020-07-12,0,14,7,6,2020
4946,0,3.0,4,10.08,23751.94,12,24,0,0,0,0,2020-07-12,0,22,7,6,2020
4947,0,3.0,4,52.98,28781.84,17,24,0,0,0,0,2020-07-12,0,20,7,6,2020
4948,0,5.0,4,294.96,22605.12,17,24,0,0,0,0,2020-07-12,0,22,7,6,2020
4949,2,6.0,1,86.68,525.02,23,24,1,1,0,0,2020-07-12,0,16,7,6,2020
4950,0,19.0,4,16.87,28210.07,12,24,0,0,0,0,2020-07-12,0,22,7,6,2020
4951,0,26.0,4,48.98,5379.69,12,24,0,0,0,0,2020-07-12,0,22,7,6,2020
4952,2,18.0,1,15.15,44.24,13,24,1,1,1,0,2020-07-12,0,16,7,6,2020
4953,2,6.0,1,13.73,12.55,20,24,1,1,0,0,2020-07-12,0,14,7,6,2020
4954,0,2.0,4,15.14,28766.7,17,24,0,0,0,0,2020-07-12,0,20,7,6,2020
4955,0,2.0,5,33.43,2175.16,7,24,0,0,0,0,2020-07-12,0,10,7,6,2020
4956,0,5.0,4,17.56,7566.03,12,24,0,0,0,0,2020-07-12,0,13,7,6,2020
4957,0,1.0,5,5.98,797.71,7,24,0,0,0,0,2020-07-12,0,1,7,6,2020
4958,0,9.0,4,87.21,60.58,12,24,0,0,0,0,2020-07-12,0,18,7,6,2020
4959,0,18.0,4,75.88,420.5,52,24,0,0,0,0,2020-07-12,0,19,7,6,2020
4960,0,4.0,4,57.16,31907.48,17,24,0,0,0,0,2020-07-12,0,17,7,6,2020
4961,0,8.0,4,10.84,420.11,4,24,0,0,0,0,2020-07-12,0,3,7,6,2020
4962,0,2.0,4,13.39,30388.36,17,24,0,0,0,0,2020-07-12,0,19,7,6,2020
4963,2,6.0,1,12.55,0.0,20,24,1,1,0,0,2020-07-12,0,15,7,6,2020
4964,2,7.0,1,12.65,26.76,47,24,1,1,0,0,2020-07-12,0,20,7,6,2020
4965,0,2.0,4,16.28,997.55,13,24,0,0,1,0,2020-07-12,0,8,7,6,2020
4966,0,3.0,4,59.9,20567.25,17,24,0,0,0,0,2020-07-12,0,0,7,6,2020
4967,0,6.0,4,15.96,2142.32,4,24,0,0,0,0,2020-07-12,0,6,7,6,2020
4968,2,29.0,1,158.36,404.37,36,24,1,1,1,0,2020-07-12,0,18,7,6,2020
4969,0,3.0,4,17.16,13724.89,13,24,0,0,1,0,2020-07-12,0,21,7,6,2020
4970,0,26.0,4,45.1,3426.8,4,24,0,0,0,0,2020-07-12,0,2,7,6,2020
4971,0,6.0,5,13.84,1776.69,4,24,0,0,0,0,2020-07-12,0,16,7,6,2020
4972,0,2.0,4,18.02,13742.05,13,24,0,0,1,0,2020-07-12,0,22,7,6,2020
4973,0,7.0,4,27.98,5647.61,13,24,0,0,1,0,2020-07-12,0,23,7,6,2020
4974,0,6.0,4,13.95,7375.77,4,24,0,0,0,0,2020-07-12,0,17,7,6,2020
4975,2,20.0,4,639.22,478.01,44,24,1,1,1,0,2020-07-12,0,14,7,6,2020
4976,0,1.0,5,19.61,852.71,4,24,0,0,0,0,2020-07-12,0,14,7,6,2020
4977,0,2.0,5,15.21,2935.13,22,24,0,0,0,0,2020-07-12,0,12,7,6,2020
4978,0,13.0,5,15.19,957.04,4,24,0,0,0,0,2020-07-12,0,17,7,6,2020
4979,2,21.0,1,194.14,183.64,7,24,1,1,0,0,2020-07-12,0,22,7,6,2020
4980,0,4.0,4,50.0,37.41,52,24,0,0,0,0,2020-07-12,0,19,7,6,2020
4981,0,1.0,5,15.87,10936.93,4,24,0,0,0,0,2020-07-12,0,17,7,6,2020
4982,0,4.0,4,17.33,9021.44,4,24,0,0,0,0,2020-07-12,0,12,7,6,2020
4983,0,3.0,4,9.09,24309.13,12,24,0,0,0,0,2020-07-12,0,15,7,6,2020
4984,0,11.0,5,72.33,8697.11,7,24,0,0,0,0,2020-07-12,0,10,7,6,2020
4985,0,8.0,4,16.16,1387.78,4,24,0,0,0,0,2020-07-12,0,16,7,6,2020
4986,0,25.0,4,82.37,16404.13,7,24,0,0,0,0,2020-07-12,0,23,7,6,2020
4987,0,2.0,4,9.93,18785.57,17,24,0,0,0,0,2020-07-12,0,17,7,6,2020
4988,0,18.0,4,69.23,4309.01,7,24,0,0,0,0,2020-07-12,0,3,7,6,2020
4989,0,8.0,5,139.27,3009.28,4,24,0,0,0,0,2020-07-12,0,8,7,6,2020
4990,0,3.0,4,20.32,27221.16,12,24,0,0,0,0,2020-07-12,0,23,7,6,2020
4991,2,28.0,1,1.59,898.58,35,24,1,1,1,0,2020-07-12,0,23,7,6,2020
4992,0,16.0,5,36.33,30076.04,41,24,0,0,0,0,2020-07-12,0,12,7,6,2020
4993,0,8.0,5,63.57,11137.3,4,24,0,0,0,0,2020-07-12,0,17,7,6,2020
4994,2,7.0,3,30.0,402.28,12,24,1,1,1,0,2020-07-12,0,19,7,6,2020
4995,0,2.0,4,16.51,22375.55,17,24,0,0,0,0,2020-07-12,0,16,7,6,2020
4996,0,1.0,4,12.71,6244.12,37,24,0,0,0,0,2020-07-12,0,23,7,6,2020
4997,0,3.0,4,17.54,23695.92,12,24,0,0,0,0,2020-07-12,0,20,7,6,2020
4998,0,12.0,4,109.84,640.73,4,24,0,0,0,0,2020-07-12,0,19,7,6,2020
4999,0,7.0,5,27.53,2510.81,13,24,0,0,0,0,2020-07-12,0,6,7,6,2020
5000,2,11.0,4,54.38,4949.97,12,24,0,0,1,0,2020-07-18,0,3,7,5,2020
5001,0,6.0,5,25.93,2625.74,4,24,0,0,0,0,2020-07-18,0,17,7,5,2020
5002,0,17.0,5,24.41,2237.77,29,24,0,0,0,0,2020-07-18,0,7,7,5,2020
5003,0,10.0,4,12.41,2990.22,4,24,0,0,0,0,2020-07-18,0,8,7,5,2020
5004,0,3.0,4,30.31,48151.79,17,24,0,0,0,0,2020-07-18,0,18,7,5,2020
5005,0,3.0,4,21.53,59746.64,17,24,0,0,0,0,2020-07-18,0,21,7,5,2020
5006,0,14.0,4,41.03,23425.89,17,24,0,0,0,0,2020-07-18,0,12,7,5,2020
5007,0,12.0,4,5.0,80.0,48,8,0,0,0,0,2020-07-18,0,22,7,5,2020
5008,0,4.0,5,30.95,344.88,4,24,0,0,0,0,2020-07-18,0,5,7,5,2020
5009,2,16.0,4,31.95,1579.63,36,24,0,0,0,0,2020-07-18,0,6,7,5,2020
5010,0,6.0,4,20.41,35870.33,12,24,0,0,0,0,2020-07-18,0,17,7,5,2020
5011,2,11.0,4,350.0,44.7,7,24,0,0,0,0,2020-07-18,0,17,7,5,2020
5012,2,26.0,1,265.43,189.42,29,24,1,1,0,0,2020-07-18,0,21,7,5,2020
5013,0,1.0,4,223.05,10359.64,49,24,0,0,0,0,2020-07-18,0,21,7,5,2020
5014,0,14.0,4,25.25,3002.63,4,24,0,0,0,0,2020-07-18,0,8,7,5,2020
5015,0,18.0,4,14.58,28179.07,52,24,0,0,0,0,2020-07-18,0,12,7,5,2020
5016,0,2.0,4,7.76,775.7,52,24,0,0,0,0,2020-07-18,0,9,7,5,2020
5017,0,21.0,5,30.66,8586.57,4,24,0,0,0,0,2020-07-18,0,2,7,5,2020
5018,0,2.0,4,19.78,1300.62,4,24,0,0,0,0,2020-07-18,0,13,7,5,2020
5019,0,4.0,5,16.39,3474.14,4,24,0,0,0,0,2020-07-18,0,3,7,5,2020
5020,0,4.0,4,13.98,26864.46,12,24,0,0,0,0,2020-07-18,0,18,7,5,2020
5021,0,3.0,5,56.97,20525.29,13,24,0,0,0,0,2020-07-18,0,20,7,5,2020
5022,0,2.0,5,28.33,36119.43,4,24,0,0,0,0,2020-07-18,0,4,7,5,2020
5023,2,9.0,1,23.95,400.63,36,24,1,1,1,0,2020-07-18,0,20,7,5,2020
5024,2,25.0,1,126.05,2320.16,7,24,1,1,1,0,2020-07-18,0,23,7,5,2020
5025,0,4.0,4,9.43,35959.32,12,24,0,0,0,0,2020-07-18,0,8,7,5,2020
5026,0,4.0,4,19.75,27556.09,12,24,0,0,0,0,2020-07-18,0,5,7,5,2020
5027,0,3.0,4,2.68,26.92,52,24,0,0,0,0,2020-07-18,0,23,7,5,2020
5028,0,3.0,4,9.05,36094.09,12,24,0,0,0,0,2020-07-18,0,19,7,5,2020
5029,0,2.0,4,16.78,911.68,52,24,0,0,0,0,2020-07-18,0,21,7,5,2020
5030,0,5.0,4,8.91,35861.42,12,24,0,0,0,0,2020-07-18,0,17,7,5,2020
5031,0,3.0,4,17.22,28327.99,12,24,0,0,0,0,2020-07-18,0,5,7,5,2020
5032,0,3.0,4,19.78,1117.23,4,24,0,0,0,0,2020-07-18,0,13,7,5,2020
5033,0,10.0,4,19.59,2249.29,7,24,0,0,0,0,2020-07-18,0,1,7,5,2020
5034,2,10.0,1,35.85,564.63,27,24,1,1,1,0,2020-07-18,0,21,7,5,2020
5035,2,29.0,1,336.59,205.43,12,24,1,1,0,0,2020-07-18,0,0,7,5,2020
5036,0,6.0,4,9.23,18759.86,12,24,0,0,0,0,2020-07-18,0,4,7,5,2020
5037,0,13.0,4,17.47,1500.21,29,24,0,0,0,0,2020-07-18,0,14,7,5,2020
5038,0,4.0,4,17.93,3098.28,4,24,0,0,0,0,2020-07-18,0,10,7,5,2020
5039,0,6.0,5,32.03,384.36,7,24,0,0,0,0,2020-07-18,0,17,7,5,2020
5040,0,25.0,4,12.39,7815.68,52,24,0,0,0,0,2020-07-18,0,18,7,5,2020
5041,0,15.0,5,42.1,27879.37,27,24,0,0,0,0,2020-07-18,0,13,7,5,2020
5042,0,3.0,4,18.88,21240.39,41,24,0,0,0,0,2020-07-18,0,4,7,5,2020
5043,0,3.0,4,14.02,26810.41,12,24,0,0,0,0,2020-07-18,0,19,7,5,2020
5044,0,19.0,4,43.99,3264.38,12,24,0,0,0,0,2020-07-18,0,0,7,5,2020
5045,0,4.0,4,35.76,1364.37,4,24,0,0,0,0,2020-07-18,0,11,7,5,2020
5046,0,5.0,4,23.3,40233.14,12,24,0,0,0,0,2020-07-18,0,16,7,5,2020
5047,2,21.0,1,18.41,808.08,35,24,1,1,1,0,2020-07-18,0,0,7,5,2020
5048,0,19.0,5,62.47,8572.27,4,24,0,0,0,0,2020-07-18,0,6,7,5,2020
5049,0,3.0,5,39.99,2379.36,4,24,0,0,0,0,2020-07-18,0,21,7,5,2020
5050,0,4.0,4,10.76,34209.44,12,24,0,0,0,0,2020-07-18,0,22,7,5,2020
5051,0,2.0,4,28.82,597.96,52,24,0,0,0,0,2020-07-18,0,14,7,5,2020
5052,0,4.0,4,13.77,28388.17,12,24,0,0,0,0,2020-07-18,0,0,7,5,2020
5053,2,96.0,3,27.63,1618.75,22,24,1,1,0,0,2020-07-18,1,17,7,5,2020
5054,2,98.0,2,3696.86,5524.51,22,24,1,1,0,0,2020-07-18,1,17,7,5,2020
5055,2,98.0,2,2018.75,1646.38,22,24,1,1,0,0,2020-07-18,1,17,7,5,2020
5056,2,88.0,2,1859.38,3665.13,22,24,1,1,0,0,2020-07-18,1,17,7,5,2020
5057,0,15.0,5,15.41,443.02,4,24,0,0,0,0,2020-07-18,0,6,7,5,2020
5058,0,19.0,5,324.74,1991.86,7,24,0,0,0,0,2020-07-18,0,15,7,5,2020
5059,0,4.0,4,48.44,746.5,41,24,0,0,0,0,2020-07-18,0,15,7,5,2020
5060,0,2.0,4,13.37,5276.72,4,24,0,0,0,0,2020-07-18,0,13,7,5,2020
5061,2,17.0,4,31.95,1547.68,36,24,0,0,0,0,2020-07-18,0,6,7,5,2020
5062,0,5.0,4,31.69,3924.23,52,24,0,0,0,0,2020-07-18,0,22,7,5,2020
5063,0,3.0,5,7.72,1377.53,13,24,0,0,0,0,2020-07-18,0,0,7,5,2020
5064,0,5.0,4,54.36,30839.73,17,24,0,0,0,0,2020-07-18,0,17,7,5,2020
5065,0,3.0,4,23.85,40911.3,17,24,0,0,0,0,2020-07-18,0,7,7,5,2020
5066,0,5.0,4,38.78,7966.37,35,24,0,0,0,0,2020-07-18,0,6,7,5,2020
5067,0,4.0,4,34.67,394.7,7,24,0,0,0,0,2020-07-18,0,10,7,5,2020
5068,2,14.0,1,7.75,319.3,22,24,1,1,0,0,2020-07-18,0,15,7,5,2020
5069,0,28.0,5,25.65,4712.12,4,24,0,0,0,0,2020-07-18,0,2,7,5,2020
5070,0,4.0,4,23.31,34268.14,12,24,0,0,0,0,2020-07-18,0,22,7,5,2020
5071,0,6.0,5,32.03,288.27,7,24,0,0,0,0,2020-07-18,0,17,7,5,2020
