,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud,hour,month,dayofweek,year
4480,0,15.0,5,16.47,108.04,48,4,0,0,0,0,2020-05-19,0,14,5,1,2020
4481,0,13.0,4,12.8,5588.96,29,25,0,0,0,0,2020-05-19,0,7,5,1,2020
4482,0,2.0,4,13.42,280.58,52,25,0,0,0,0,2020-05-19,0,15,5,1,2020
4483,0,5.0,4,10.0,568.86,7,25,0,0,0,0,2020-05-19,0,15,5,1,2020
4484,2,21.0,1,50.0,0.0,12,25,1,1,0,0,2020-05-19,0,18,5,1,2020
4485,0,13.0,4,49.33,17544.59,35,25,0,0,0,0,2020-05-19,0,19,5,1,2020
4486,0,18.0,4,27.41,6596.14,30,25,0,0,0,0,2020-05-19,0,17,5,1,2020
4487,0,35.0,4,96.68,5003.46,4,25,0,0,0,0,2020-05-19,0,1,5,1,2020
4488,0,34.0,4,40.97,41656.37,17,25,0,0,0,0,2020-05-19,0,23,5,1,2020
4489,0,2.0,5,7.94,1871.86,7,25,0,0,0,0,2020-05-19,0,20,5,1,2020
4490,0,26.0,4,77.25,4386.05,25,25,0,0,0,0,2020-05-19,0,23,5,1,2020
4491,0,35.0,5,40.0,4293.22,4,25,0,0,0,0,2020-05-19,0,5,5,1,2020
4492,0,13.0,4,17.46,8797.01,29,25,0,0,0,0,2020-05-19,0,21,5,1,2020
4493,0,25.0,4,38.35,4535.14,29,25,0,0,0,0,2020-05-19,0,19,5,1,2020
4494,0,2.0,5,20.95,2335.95,4,25,0,0,0,0,2020-05-19,0,14,5,1,2020
4495,2,7.0,1,34.9,0.0,36,25,1,1,1,0,2020-05-19,0,20,5,1,2020
4496,2,12.0,4,3909.0,1138.0,7,25,0,1,0,0,2020-05-19,0,14,5,1,2020
4497,0,29.0,4,218.99,57312.41,52,25,0,0,0,0,2020-05-19,0,0,5,1,2020
4498,2,30.0,1,29.5,420.0,12,25,1,1,0,0,2020-05-19,0,16,5,1,2020
4499,0,2.0,4,12.41,5317.36,37,25,0,0,0,0,2020-05-19,0,13,5,1,2020
4500,0,30.0,5,14.29,36935.01,4,25,0,0,0,0,2020-05-19,0,18,5,1,2020
4501,0,31.0,5,7.4,5448.28,13,25,0,0,0,0,2020-05-19,0,18,5,1,2020
4502,2,2.0,5,179.0,745.11,16,25,0,0,0,0,2020-05-19,0,0,5,1,2020
4503,0,33.0,4,25.58,54293.65,17,25,0,0,0,0,2020-05-19,0,22,5,1,2020
4504,2,7.0,4,33.35,1343.94,13,25,0,0,0,0,2020-05-19,0,15,5,1,2020
4505,0,36.0,4,226.83,3038.28,33,25,0,0,0,0,2020-05-19,0,16,5,1,2020
4506,0,8.0,5,30.9,42.99,36,25,0,0,0,0,2020-05-19,0,18,5,1,2020
4507,2,24.0,1,215.78,1338.27,33,25,1,1,1,0,2020-05-19,0,20,5,1,2020
4508,0,33.0,4,18.49,53258.53,17,25,0,0,0,0,2020-05-19,0,0,5,1,2020
4509,0,29.0,4,12.41,6703.77,37,25,0,0,0,0,2020-05-19,0,6,5,1,2020
4510,2,15.0,1,246.72,288.83,27,25,1,1,1,0,2020-05-19,0,21,5,1,2020
4511,0,32.0,4,21.77,55576.09,17,25,0,0,0,0,2020-05-19,0,0,5,1,2020
4512,0,9.0,4,112.0,13256.82,35,25,0,0,0,0,2020-05-19,0,21,5,1,2020
4513,0,6.0,4,13.68,7702.05,4,25,0,0,0,0,2020-05-19,0,5,5,1,2020
4514,0,27.0,5,59.0,16038.47,4,25,0,0,0,0,2020-05-19,0,7,5,1,2020
4515,0,6.0,4,290.99,4907.18,7,25,0,0,0,0,2020-05-19,0,20,5,1,2020
4516,0,6.0,4,27.97,10557.3,26,25,0,0,0,0,2020-05-19,0,12,5,1,2020
4517,0,12.0,4,10.0,64.92,7,25,0,0,0,0,2020-05-19,0,4,5,1,2020
4518,0,19.0,4,15.39,8115.12,29,25,0,0,0,0,2020-05-19,0,13,5,1,2020
4519,0,7.0,4,75.0,124.5,12,25,0,0,0,0,2020-05-19,0,11,5,1,2020
4520,0,27.0,4,9.1,41923.32,12,25,0,0,0,0,2020-05-19,0,16,5,1,2020
4521,0,2.0,4,11.99,2637.21,37,25,0,0,0,0,2020-05-19,0,1,5,1,2020
4522,2,27.0,4,326.78,17825.43,53,25,0,1,0,0,2020-05-19,0,20,5,1,2020
4523,0,15.0,4,27.97,9286.98,26,25,0,0,0,0,2020-05-19,0,17,5,1,2020
4524,2,2.0,4,151.86,644.36,46,25,0,0,0,0,2020-05-19,0,9,5,1,2020
4525,0,3.0,4,35.63,303.85,41,25,0,0,0,0,2020-05-19,0,21,5,1,2020
4526,0,6.0,4,30.97,4669.62,37,25,0,0,0,0,2020-05-19,0,12,5,1,2020
4527,0,24.0,5,37.44,7563.26,4,25,0,0,0,0,2020-05-19,0,8,5,1,2020
4528,0,6.0,5,21.24,1273.99,7,25,0,0,0,0,2020-05-19,0,5,5,1,2020
4529,2,29.0,1,25.74,518.02,12,25,1,1,1,0,2020-05-19,0,17,5,1,2020
4530,0,34.0,4,48.0,5409.68,7,25,0,0,0,0,2020-05-19,0,0,5,1,2020
4531,0,30.0,4,96.06,43066.72,52,25,0,0,0,0,2020-05-19,0,1,5,1,2020
4532,0,21.0,5,31.58,8070.23,4,25,0,0,0,0,2020-05-19,0,16,5,1,2020
4533,2,26.0,1,77.52,2965.59,7,25,1,1,1,0,2020-05-19,0,19,5,1,2020
4534,0,2.0,4,14.92,4996.26,37,25,0,0,0,0,2020-05-19,0,13,5,1,2020
4535,0,31.0,4,11.99,6778.96,37,25,0,0,0,0,2020-05-19,0,6,5,1,2020
4536,2,9.0,1,49.29,0.0,49,25,1,1,1,0,2020-05-19,0,18,5,1,2020
4537,0,29.0,4,96.51,42737.29,52,25,0,0,0,0,2020-05-19,0,1,5,1,2020
4538,0,26.0,4,10.1,683.8,52,25,0,0,0,0,2020-05-19,0,14,5,1,2020
4539,0,27.0,4,10.75,43696.1,4,25,0,0,0,0,2020-05-19,0,10,5,1,2020
4540,0,2.0,4,21.07,381.8,52,25,0,0,0,0,2020-05-19,0,16,5,1,2020
4541,0,12.0,4,500.7,0.0,52,25,0,0,0,0,2020-05-19,0,22,5,1,2020
4542,0,27.0,4,41.37,1901.61,26,25,0,0,0,0,2020-05-19,0,20,5,1,2020
4543,0,2.0,4,11.99,2711.98,37,25,0,0,0,0,2020-05-19,0,1,5,1,2020
4544,0,3.0,4,22.98,12415.72,26,25,0,0,0,0,2020-05-19,0,12,5,1,2020
4545,2,6.0,4,1271.48,855.28,36,25,0,0,0,0,2020-05-19,0,16,5,1,2020
4546,0,10.0,5,29.89,908.19,7,25,0,0,0,0,2020-05-19,0,3,5,1,2020
4547,0,26.0,5,37.44,6783.23,4,25,0,0,0,0,2020-05-19,0,9,5,1,2020
4548,0,2.0,4,95.0,193.83,52,25,0,0,0,0,2020-05-19,0,15,5,1,2020
4549,0,6.0,4,56.35,1084.07,7,25,0,0,0,0,2020-05-19,0,21,5,1,2020
4550,0,11.0,4,16.83,45778.3,12,25,0,0,0,0,2020-05-19,0,1,5,1,2020
4551,0,16.0,5,19.07,573.23,4,25,0,0,0,0,2020-05-19,0,15,5,1,2020
4552,0,10.0,5,16.38,5457.96,22,25,0,0,0,0,2020-05-19,0,20,5,1,2020
4553,0,16.0,5,10.97,149.13,4,25,0,0,0,0,2020-05-19,0,12,5,1,2020
4554,0,27.0,4,16.42,33706.22,4,25,0,0,0,0,2020-05-19,0,9,5,1,2020
4555,0,27.0,5,20.25,4457.29,4,25,0,0,0,0,2020-05-19,0,5,5,1,2020
4556,0,1.0,4,11.99,4928.01,37,25,0,0,0,0,2020-05-19,0,13,5,1,2020
4557,0,20.0,5,40.69,11563.08,4,25,0,0,0,0,2020-05-19,0,14,5,1,2020
4558,0,32.0,4,21.6,40873.65,17,25,0,0,0,0,2020-05-19,0,22,5,1,2020
4559,0,13.0,4,27.97,9225.05,26,25,0,0,0,0,2020-05-19,0,23,5,1,2020
4560,0,21.0,4,59.98,41459.45,52,25,0,0,0,0,2020-05-19,0,2,5,1,2020
4561,0,15.0,4,21.94,2399.52,4,25,0,0,0,0,2020-05-19,0,10,5,1,2020
4562,0,4.0,5,65.45,6080.51,13,25,0,0,0,0,2020-05-19,0,16,5,1,2020
4563,0,59.0,4,1755.54,19803.21,48,4,0,0,0,0,2020-05-19,1,17,5,1,2020
4564,0,49.0,4,3292.6,21550.76,48,4,0,0,0,0,2020-05-19,1,16,5,1,2020
4565,0,53.0,4,460.48,19344.83,48,7,0,0,0,0,2020-05-19,1,14,5,1,2020
4566,0,24.0,5,18.18,5048.11,4,25,0,0,0,0,2020-05-19,0,4,5,1,2020
4567,0,22.0,4,33.06,3975.32,13,25,0,0,1,0,2020-05-19,0,19,5,1,2020
4568,0,31.0,4,16.49,47746.69,17,25,0,0,0,0,2020-05-19,0,23,5,1,2020
4569,2,5.0,4,34.45,1740.13,36,25,0,0,0,0,2020-05-19,0,15,5,1,2020
4570,0,71.0,4,50.26,0.0,48,8,0,0,0,0,2020-05-19,1,12,5,1,2020
4571,0,27.0,4,11.99,6716.18,37,25,0,0,0,0,2020-05-19,0,6,5,1,2020
4572,0,2.0,5,85.5,873.93,36,25,0,0,0,0,2020-05-19,0,2,5,1,2020
4573,0,27.0,4,72.69,6303.49,29,25,0,0,0,0,2020-05-19,0,11,5,1,2020
4574,0,30.0,4,87.41,2748.38,7,25,0,0,0,0,2020-05-19,0,17,5,1,2020
4575,0,29.0,4,111.28,38088.75,52,25,0,0,0,0,2020-05-19,0,3,5,1,2020
4576,2,18.0,1,154.33,535.55,27,25,1,1,1,0,2020-05-19,0,22,5,1,2020
4577,0,1.0,5,16.0,0.0,36,25,0,0,0,0,2020-05-19,0,15,5,1,2020
4578,0,29.0,4,15.62,4494.41,4,25,0,0,0,0,2020-05-19,0,3,5,1,2020
4579,0,31.0,4,45.49,7087.6,13,25,0,0,1,0,2020-05-21,0,17,5,3,2020
4580,0,24.0,4,30.23,10893.87,4,25,0,0,0,0,2020-05-21,0,11,5,3,2020
4581,0,3.0,4,350.0,350.0,7,25,0,0,0,0,2020-05-21,0,4,5,3,2020
4582,0,17.0,4,87.19,709.24,26,25,0,0,0,0,2020-05-21,0,16,5,3,2020
4583,0,19.0,5,18.47,9480.34,4,25,0,0,0,0,2020-05-21,0,17,5,3,2020
4584,0,5.0,5,31.18,4385.31,16,25,0,0,0,0,2020-05-21,0,0,5,3,2020
4585,0,4.0,4,490.4,2267.59,35,25,0,0,0,0,2020-05-21,0,20,5,3,2020
4586,0,22.0,4,72.53,4240.99,25,25,0,0,0,0,2020-05-21,0,2,5,3,2020
4587,0,52.0,5,203.0,6616.65,17,25,0,0,0,0,2020-05-21,0,15,5,3,2020
4588,0,10.0,4,11.95,402.77,4,25,0,0,0,0,2020-05-21,0,15,5,3,2020
4589,0,17.0,5,5.0,7313.46,18,25,0,0,0,0,2020-05-21,0,18,5,3,2020
4590,0,33.0,4,33.54,6172.62,36,25,0,0,0,0,2020-05-21,0,23,5,3,2020
4591,0,30.0,5,27.65,37814.61,22,25,0,0,0,0,2020-05-21,0,2,5,3,2020
4592,2,28.0,1,44.34,459.66,35,25,1,1,1,0,2020-05-21,0,18,5,3,2020
4593,0,21.0,4,598.2,0.0,7,25,0,0,0,0,2020-05-21,0,19,5,3,2020
4594,2,3.0,4,30.35,1812.2,36,25,0,0,0,0,2020-05-21,0,11,5,3,2020
4595,0,3.0,5,2.65,1011.14,36,25,0,0,0,0,2020-05-21,0,11,5,3,2020
4596,0,3.0,5,7.99,0.0,7,25,0,0,0,0,2020-05-21,0,17,5,3,2020
4597,0,28.0,4,224.9,5691.36,44,25,0,0,0,0,2020-05-21,0,7,5,3,2020
4598,0,4.0,4,11.63,431.74,4,25,0,0,0,0,2020-05-21,0,1,5,3,2020
4599,0,33.0,4,173.42,35432.52,29,25,0,0,0,0,2020-05-21,0,14,5,3,2020
4600,0,32.0,4,68.94,9675.8,44,25,0,0,0,0,2020-05-21,0,7,5,3,2020
4601,0,9.0,4,75.0,75.0,12,25,0,0,0,0,2020-05-21,0,12,5,3,2020
4602,0,16.0,5,14.52,9913.75,4,25,0,0,0,0,2020-05-21,0,14,5,3,2020
4603,0,20.0,4,135.92,184.33,33,25,0,0,0,0,2020-05-21,0,23,5,3,2020
4604,0,30.0,4,25.23,29406.25,12,25,0,0,0,0,2020-05-21,0,3,5,3,2020
4605,0,1.0,5,19.61,569.94,7,25,0,0,0,0,2020-05-21,0,12,5,3,2020
4606,0,25.0,4,77.62,1155.37,47,25,0,0,0,0,2020-05-21,0,2,5,3,2020
4607,0,12.0,4,14.48,9551.74,12,25,0,0,0,0,2020-05-21,0,20,5,3,2020
4608,0,30.0,4,21.17,32666.88,12,25,0,0,0,0,2020-05-21,0,10,5,3,2020
4609,0,22.0,5,63.6,460.94,7,25,0,0,0,0,2020-05-21,0,21,5,3,2020
4610,0,25.0,4,89.38,4301.17,13,25,0,0,1,0,2020-05-21,0,0,5,3,2020
4611,0,11.0,4,11.9,733.29,35,25,0,0,0,0,2020-05-21,0,3,5,3,2020
4612,0,4.0,4,60.84,78.07,52,25,0,0,0,0,2020-05-21,0,17,5,3,2020
4613,0,1.0,4,193.71,372.74,49,25,0,0,0,0,2020-05-21,0,18,5,3,2020
4614,0,25.0,5,140.34,412.59,7,25,0,0,0,0,2020-05-21,0,1,5,3,2020
4615,0,26.0,5,29.33,3140.29,4,25,0,0,0,0,2020-05-21,0,2,5,3,2020
4616,0,22.0,5,31.46,2104.19,4,25,0,0,0,0,2020-05-21,0,4,5,3,2020
4617,2,6.0,1,20.6,2452.31,20,25,0,0,1,0,2020-05-21,0,17,5,3,2020
4618,0,5.0,5,21.3,319.83,7,25,0,0,0,0,2020-05-21,0,9,5,3,2020
4619,0,5.0,5,23.54,97.12,4,25,0,0,0,0,2020-05-21,0,4,5,3,2020
4620,0,15.0,4,16.98,3310.5,26,25,0,0,0,0,2020-05-21,0,20,5,3,2020
4621,0,29.0,4,14.89,41036.26,17,25,0,0,0,0,2020-05-21,0,2,5,3,2020
4622,0,2.0,4,26.78,470.95,26,25,0,0,0,0,2020-05-21,0,22,5,3,2020
4623,0,8.0,4,46.49,1123.09,7,25,0,0,0,0,2020-05-21,0,8,5,3,2020
4624,0,33.0,4,20.76,7053.01,13,25,0,0,1,0,2020-05-21,0,13,5,3,2020
4625,2,2.0,4,23.31,1933.27,36,25,0,0,0,0,2020-05-21,0,11,5,3,2020
4626,0,3.0,4,76.84,582.63,26,25,0,0,0,0,2020-05-21,0,17,5,3,2020
4627,0,40.0,4,90.22,4468.7,13,25,0,0,1,0,2020-05-21,0,21,5,3,2020
4628,0,6.0,4,10.0,165.73,7,25,0,0,0,0,2020-05-21,0,19,5,3,2020
4629,0,32.0,4,20.76,6667.13,13,25,0,0,1,0,2020-05-21,0,13,5,3,2020
4630,0,25.0,5,30.23,9099.76,4,25,0,0,0,0,2020-05-21,0,12,5,3,2020
4631,0,16.0,4,49.94,13556.2,4,25,0,0,0,0,2020-05-21,0,23,5,3,2020
4632,0,12.0,5,77.94,4570.51,4,25,0,0,0,0,2020-05-21,0,16,5,3,2020
4633,0,26.0,5,27.38,4028.68,18,25,0,0,0,0,2020-05-21,0,7,5,3,2020
4634,0,34.0,4,64.9,41437.6,17,25,0,0,0,0,2020-05-21,0,1,5,3,2020
4635,0,33.0,4,128.3,45225.59,17,25,0,0,0,0,2020-05-21,0,23,5,3,2020
4636,0,15.0,4,15.14,334.47,12,25,0,0,0,0,2020-05-21,0,12,5,3,2020
4637,0,2.0,4,23.98,4836.56,37,25,0,0,0,0,2020-05-21,0,19,5,3,2020
4638,0,18.0,5,5.0,4284.85,18,25,0,0,0,0,2020-05-21,0,16,5,3,2020
4639,0,31.0,4,26.97,32606.79,12,25,0,0,0,0,2020-05-21,0,12,5,3,2020
4640,0,19.0,4,40.38,2714.89,4,25,0,0,0,0,2020-05-21,0,23,5,3,2020
4641,0,7.0,4,22.96,893.78,4,25,0,0,0,0,2020-05-21,0,17,5,3,2020
4642,0,9.0,4,26.15,9822.88,37,25,0,0,0,0,2020-05-21,0,0,5,3,2020
4643,2,25.0,1,137.15,576.19,37,25,1,1,0,0,2020-05-21,0,14,5,3,2020
4644,0,5.0,4,126.06,12605.75,35,25,0,0,0,0,2020-05-21,0,20,5,3,2020
4645,2,21.0,3,1.25,5.67,7,25,1,1,0,0,2020-05-21,0,3,5,3,2020
4646,0,36.0,5,33.71,4657.14,4,25,0,0,0,0,2020-05-21,0,20,5,3,2020
4647,0,31.0,5,28.97,37516.2,22,25,0,0,0,0,2020-05-21,0,15,5,3,2020
4648,0,22.0,5,84.5,12.75,46,25,0,0,0,0,2020-05-21,0,1,5,3,2020
4649,0,19.0,5,55.89,936.01,4,25,0,0,0,0,2020-05-21,0,8,5,3,2020
4650,0,28.0,5,16.16,6652.34,4,25,0,0,0,0,2020-05-21,0,3,5,3,2020
4651,0,22.0,5,241.83,125.0,36,25,0,0,0,0,2020-05-21,0,20,5,3,2020
4652,0,19.0,5,14.52,9679.92,4,25,0,0,0,0,2020-05-21,0,14,5,3,2020
4653,2,1.0,5,74.5,276.17,16,25,0,0,0,0,2020-05-21,0,22,5,3,2020
4654,0,29.0,4,7.24,29057.43,52,25,0,0,0,0,2020-05-21,0,15,5,3,2020
4655,2,1.0,5,20.9,2092.79,3,25,0,0,0,0,2020-05-21,0,12,5,3,2020
4656,0,26.0,5,30.23,10054.99,4,25,0,0,0,0,2020-05-21,0,11,5,3,2020
4657,0,35.0,5,48.1,4729.95,4,25,0,0,0,0,2020-05-21,0,13,5,3,2020
4658,0,15.0,4,16.22,7483.38,29,25,0,0,0,0,2020-05-21,0,12,5,3,2020
4659,0,11.0,4,35.56,340.4,12,25,0,0,0,0,2020-05-21,0,16,5,3,2020
4660,2,25.0,1,4.2,13.0,25,25,1,1,1,0,2020-05-21,0,22,5,3,2020
4661,0,13.0,5,170.2,655.55,33,25,0,0,0,0,2020-05-21,0,23,5,3,2020
4662,0,23.0,4,33.91,48448.91,52,25,0,0,0,0,2020-05-21,0,3,5,3,2020
4663,0,2.0,4,35.0,36.13,33,25,0,0,0,0,2020-05-21,0,16,5,3,2020
4664,2,10.0,1,19.05,36.08,41,25,1,1,1,0,2020-05-21,0,19,5,3,2020
4665,0,30.0,4,28.76,29434.58,17,25,0,0,0,0,2020-05-21,0,2,5,3,2020
4666,0,10.0,4,14.15,523.48,12,25,0,0,0,0,2020-05-21,0,0,5,3,2020
4667,0,30.0,4,119.6,658.53,44,25,0,0,0,0,2020-05-21,0,9,5,3,2020
4668,2,25.0,1,31.69,978.06,33,25,1,1,0,0,2020-05-21,0,18,5,3,2020
4669,2,5.0,5,121.23,2895.27,12,25,0,0,0,0,2020-05-21,0,12,5,3,2020
4670,0,25.0,5,75.08,680.26,7,25,0,0,0,0,2020-05-21,0,20,5,3,2020
4671,0,16.0,5,52.86,368.72,37,25,0,0,0,0,2020-05-21,0,3,5,3,2020
4672,0,7.0,5,4.25,125.35,46,25,0,0,0,0,2020-05-21,0,1,5,3,2020
4673,2,24.0,1,17.51,504.0,7,25,1,1,1,0,2020-05-21,0,4,5,3,2020
4674,0,17.0,4,44.99,16553.43,4,25,0,0,0,0,2020-05-21,0,0,5,3,2020
4675,0,30.0,4,134.9,7311.56,44,25,0,0,0,0,2020-05-21,0,8,5,3,2020
4676,0,24.0,5,31.75,9651.41,4,25,0,0,0,0,2020-05-21,0,12,5,3,2020
4677,0,26.0,4,9.64,1477.77,7,25,0,0,0,0,2020-05-21,0,23,5,3,2020
4678,0,3.0,5,11.63,381.12,4,25,0,0,0,0,2020-05-21,0,1,5,3,2020
4679,0,32.0,4,97.9,3762.62,44,25,0,0,0,0,2020-05-21,0,18,5,3,2020
4680,0,4.0,5,12.54,122.84,7,25,0,0,0,0,2020-05-21,0,3,5,3,2020
4681,0,3.0,5,1.08,35.0,7,25,0,0,0,0,2020-05-21,0,17,5,3,2020
4682,0,37.0,4,26.77,2819.9,13,25,0,0,1,0,2020-05-21,0,18,5,3,2020
4683,0,50.0,4,159.0,7953.98,13,25,0,0,1,0,2020-05-21,0,21,5,3,2020
4684,0,23.0,5,31.94,7705.52,4,25,0,0,0,0,2020-05-21,0,18,5,3,2020
4685,2,30.0,1,140.34,72.94,40,25,1,1,0,0,2020-05-21,0,23,5,3,2020
4686,0,4.0,4,13.06,4442.14,37,25,0,0,0,0,2020-05-21,0,22,5,3,2020
4687,0,10.0,4,22.98,13240.96,26,25,0,0,0,0,2020-05-21,0,13,5,3,2020
4688,0,24.0,4,10.44,6060.09,12,25,0,0,0,0,2020-05-21,0,3,5,3,2020
4689,0,22.0,5,30.23,10733.88,4,25,0,0,0,0,2020-05-21,0,11,5,3,2020
4690,0,9.0,4,37.85,3288.08,13,25,0,0,1,0,2020-05-21,0,17,5,3,2020
4691,0,7.0,5,66.42,7256.3,13,25,0,0,0,0,2020-05-21,0,14,5,3,2020
4692,0,20.0,5,15.44,10959.35,4,25,0,0,0,0,2020-05-21,0,14,5,3,2020
4693,0,11.0,4,16.98,3611.19,26,25,0,0,0,0,2020-05-21,0,20,5,3,2020
4694,2,12.0,1,43.79,81.72,13,25,1,1,1,0,2020-05-21,0,21,5,3,2020
4695,0,8.0,5,360.39,6265.94,50,25,0,0,0,0,2020-05-21,0,3,5,3,2020
4696,2,81.0,2,13.05,2.0,13,25,1,1,1,0,2020-05-21,1,17,5,3,2020
4697,2,90.0,2,29.16,1216.17,13,25,1,1,1,0,2020-05-21,1,18,5,3,2020
4698,0,1.0,4,12.36,4991.07,37,25,0,0,0,0,2020-05-21,0,18,5,3,2020
4699,2,99.0,2,1000.0,216.17,13,25,1,1,1,0,2020-05-21,1,18,5,3,2020
4700,2,99.0,2,1005.13,2063.42,13,25,1,1,1,0,2020-05-21,1,18,5,3,2020
4701,2,99.0,2,8.27,3068.55,13,25,1,1,1,0,2020-05-21,1,18,5,3,2020
4702,2,99.0,2,218.09,1245.33,13,25,1,1,1,0,2020-05-21,1,18,5,3,2020
4703,2,99.0,2,201.12,15.05,13,25,1,1,1,0,2020-05-21,1,18,5,3,2020
4704,2,99.0,2,200.0,1663.42,13,25,1,1,1,0,2020-05-21,1,18,5,3,2020
4705,2,99.0,2,200.0,1863.42,13,25,1,1,1,0,2020-05-21,1,18,5,3,2020
4706,0,30.0,4,20.05,38309.41,52,25,0,0,0,0,2020-05-21,0,15,5,3,2020
4707,2,99.0,2,200.0,1463.42,13,25,1,1,1,0,2020-05-21,1,18,5,3,2020
4708,0,24.0,5,25.36,3902.78,4,25,0,0,0,0,2020-05-21,0,14,5,3,2020
4709,0,22.0,4,65.99,12929.05,7,25,0,0,0,0,2020-05-22,0,3,5,4,2020
4710,0,9.0,4,107.59,9631.95,35,25,0,0,0,0,2020-05-22,0,17,5,4,2020
4711,0,19.0,4,100.0,416.0,7,25,0,0,0,0,2020-05-22,0,22,5,4,2020
4712,0,18.0,5,30.47,6022.64,4,25,0,0,0,0,2020-05-22,0,16,5,4,2020
4713,0,26.0,5,33.89,3208.54,4,25,0,0,0,0,2020-05-22,0,3,5,4,2020
4714,0,23.0,5,20.7,1817.07,4,25,0,0,0,0,2020-05-22,0,23,5,4,2020
4715,0,16.0,5,32.94,10516.96,4,25,0,0,0,0,2020-05-22,0,3,5,4,2020
4716,0,28.0,5,40.0,14492.16,4,25,0,0,0,0,2020-05-22,0,6,5,4,2020
4717,0,18.0,4,51.56,4741.85,7,25,0,0,0,0,2020-05-22,0,4,5,4,2020
4718,0,2.0,4,469.82,62.86,7,25,0,0,0,0,2020-05-22,0,22,5,4,2020
4719,0,8.0,4,11.19,6608.39,12,25,0,0,0,0,2020-05-22,0,16,5,4,2020
4720,0,31.0,5,45.11,3971.81,13,25,0,0,0,0,2020-05-22,0,16,5,4,2020
4721,0,5.0,5,157.68,4314.86,16,25,0,0,0,0,2020-05-22,0,3,5,4,2020
4722,0,32.0,4,49.02,33334.63,12,25,0,0,0,0,2020-05-22,0,15,5,4,2020
4723,0,8.0,4,134.76,2604.9,17,25,0,0,0,0,2020-05-22,0,12,5,4,2020
4724,2,3.0,4,12.47,6.21,3,25,0,0,0,0,2020-05-22,0,1,5,4,2020
4725,0,19.0,4,30.47,11577.93,4,25,0,0,0,0,2020-05-22,0,19,5,4,2020
4726,0,11.0,4,8.63,2728.57,52,25,0,0,0,0,2020-05-22,0,5,5,4,2020
4727,2,26.0,1,30.72,648.75,35,25,1,1,1,0,2020-05-22,0,21,5,4,2020
4728,0,32.0,4,18.48,32086.02,12,25,0,0,0,0,2020-05-22,0,14,5,4,2020
4729,2,29.0,3,18.99,1559.77,47,25,1,1,1,0,2020-05-22,0,3,5,4,2020
4730,0,14.0,5,5.0,6379.99,18,25,0,0,0,0,2020-05-22,0,17,5,4,2020
4731,0,27.0,5,18.7,1453.69,18,25,0,0,0,0,2020-05-22,0,22,5,4,2020
4732,0,2.0,4,29.94,37.17,52,25,0,0,0,0,2020-05-22,0,19,5,4,2020
4733,0,23.0,5,67.84,1473.06,7,25,0,0,0,0,2020-05-22,0,0,5,4,2020
4734,0,19.0,5,25.1,3149.01,4,25,0,0,0,0,2020-05-22,0,2,5,4,2020
4735,0,22.0,5,77.34,7236.12,18,25,0,0,0,0,2020-05-22,0,2,5,4,2020
4736,0,23.0,5,35.38,16619.78,4,25,0,0,0,0,2020-05-22,0,0,5,4,2020
4737,0,16.0,4,16.62,791.64,7,25,0,0,0,0,2020-05-22,0,18,5,4,2020
4738,0,15.0,4,10.3,843.18,52,25,0,0,0,0,2020-05-22,0,14,5,4,2020
4739,0,4.0,5,24.93,10421.62,4,25,0,0,0,0,2020-05-22,0,14,5,4,2020
4740,0,24.0,5,16.95,904.57,4,25,0,0,0,0,2020-05-22,0,6,5,4,2020
4741,0,11.0,4,16.98,13315.0,26,25,0,0,0,0,2020-05-22,0,11,5,4,2020
4742,0,21.0,5,30.87,9150.87,4,25,0,0,0,0,2020-05-22,0,15,5,4,2020
4743,0,22.0,4,19.51,7388.42,4,25,0,0,0,0,2020-05-22,0,14,5,4,2020
4744,0,2.0,4,20.01,296.24,52,25,0,0,0,0,2020-05-22,0,5,5,4,2020
4745,0,6.0,5,16.06,158.23,7,25,0,0,0,0,2020-05-22,0,15,5,4,2020
4746,2,1.0,5,162.33,180.49,16,25,0,0,0,0,2020-05-22,0,22,5,4,2020
4747,0,2.0,5,9.99,131.54,36,25,0,0,0,0,2020-05-22,0,13,5,4,2020
4748,2,26.0,1,2714.99,1683.6,33,25,1,1,1,0,2020-05-22,0,0,5,4,2020
4749,2,28.0,1,200.0,244.35,44,25,1,1,0,0,2020-05-22,0,16,5,4,2020
4750,0,4.0,4,293.1,0.0,4,25,0,0,0,0,2020-05-22,0,0,5,4,2020
4751,0,21.0,5,36.51,8194.64,18,25,0,0,0,0,2020-05-22,0,13,5,4,2020
4752,0,17.0,5,30.47,5511.44,4,25,0,0,0,0,2020-05-22,0,19,5,4,2020
4753,2,18.0,4,74.14,3128.02,7,25,0,0,0,0,2020-05-22,0,18,5,4,2020
4754,0,14.0,5,219.06,5998.89,18,25,0,0,0,0,2020-05-22,0,17,5,4,2020
4755,0,30.0,4,18.82,29330.57,17,25,0,0,0,0,2020-05-22,0,3,5,4,2020
4756,0,4.0,5,17.09,89.13,7,25,0,0,0,0,2020-05-22,0,13,5,4,2020
4757,0,34.0,5,79.0,13740.93,4,25,0,0,0,0,2020-05-22,0,16,5,4,2020
4758,0,32.0,4,67.42,24940.47,17,25,0,0,0,0,2020-05-22,0,18,5,4,2020
