,key,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud
330,f8d1a93d-a080-44c4-a4a4-6f1ef869aa08,2020-03-03 10:06:34+00:00,OTHER,99.0,MAGSTRIPE,129.82,293.79,,,JP,1.0,1.0,0.0,False,2020-03-03,1.0
331,9db6f6f6-a8c1-4586-82fb-2a68c1390fa5,2020-03-03 10:05:28+00:00,OTHER,99.0,MAGSTRIPE,259.64,34.47,,,JP,1.0,1.0,0.0,False,2020-03-03,1.0
332,fc70d5ec-8f27-4a1a-8d4e-1a939e9216c4,2020-03-02 21:23:15+00:00,OTHER,17.0,MANUAL,802.95,1326.03,WA,53.0,US,0.0,0.0,0.0,False,2020-03-02,1.0
333,9d432709-e61e-4c34-af46-3c676884d071,2020-02-26 16:45:10+00:00,OTHER,99.0,CHIP_FALLBACK,106.0,498.78,FL,12.0,US,1.0,1.0,1.0,False,2020-02-26,1.0
334,9bba3ffa-ecd9-4453-a1db-bf9cfdd78257,2020-02-26 16:44:32+00:00,OTHER,99.0,CHIP_FALLBACK,106.0,392.78,FL,12.0,US,1.0,1.0,1.0,False,2020-02-26,1.0
335,1dbd2aab-ff8f-46a2-842c-f6b8e4ae3776,2020-02-26 16:40:54+00:00,OTHER,99.0,CHIP_FALLBACK,215.95,176.83,FL,12.0,US,1.0,1.0,1.0,False,2020-02-26,1.0
336,cdb1f755-254d-472a-8018-145ec4a6f47c,2020-02-26 16:22:52+00:00,OTHER,98.0,CHIP_FALLBACK,144.45,32.38,FL,26.0,US,1.0,1.0,1.0,False,2020-02-26,1.0
337,6738f0c2-28a2-4c78-854a-957720fcc0c2,2020-02-26 15:04:56+00:00,OTHER,75.0,CHIP_FALLBACK,8.52,23.86,FL,12.0,US,1.0,1.0,1.0,False,2020-02-26,1.0
338,d02a8848-af71-4c05-9571-7a42de47211b,2020-02-26 03:41:28+00:00,ECOMMERCE,42.0,MANUAL,25.0,531.5,,,LU,0.0,0.0,0.0,False,2020-02-26,1.0
339,81f0a150-bc1b-4836-a661-4607aaf4574a,2020-02-26 01:47:38+00:00,OTHER,98.0,MANUAL,90.62,66.99,CA,6.0,US,1.0,1.0,1.0,False,2020-02-26,1.0
340,06e8d037-928f-452a-9349-3fc520d8fcad,2020-02-23 09:02:39+00:00,ECOMMERCE,13.0,MANUAL,9.99,0.0,CA,6.0,US,0.0,0.0,0.0,False,2020-02-23,1.0
341,8395b57f-2498-4071-bfb6-b0d93eff0a54,2020-02-11 15:06:24+00:00,OTHER,34.0,MANUAL,1000.0,463.5,LA,22.0,US,1.0,1.0,0.0,False,2020-02-11,1.0
342,68f5e076-5a42-4836-93a8-7f4ff2c8595f,2020-02-11 15:04:22+00:00,OTHER,69.0,MANUAL,63.6,1463.5,LA,22.0,US,0.0,1.0,0.0,False,2020-02-11,1.0
343,decfdccf-8bf1-4a7b-9d4f-3ae377f8d2dd,2020-01-31 05:40:54+00:00,OTHER,75.0,MANUAL,1012.46,14.88,CA,6.0,US,1.0,1.0,0.0,False,2020-01-31,1.0
344,89ac5192-d590-4255-bc91-31fb357429db,2020-01-31 04:20:41+00:00,OTHER,91.0,MANUAL,500.57,1027.34,CA,6.0,US,1.0,1.0,0.0,False,2020-01-31,1.0
345,c22c6ed0-7378-42fe-873b-1e10740be22e,2020-01-31 04:10:53+00:00,OTHER,99.0,MANUAL,504.94,1530.57,CA,6.0,US,0.0,1.0,0.0,False,2020-01-31,1.0
346,74ced219-69e5-477c-a571-ecdc5f7483dd,2020-01-27 00:06:34+00:00,OTHER,60.0,MANUAL,1009.88,7599.58,CA,6.0,US,1.0,1.0,0.0,False,2020-01-27,1.0
347,30bddefc-f9b7-41f8-8910-c70ad1a85861,2020-01-27 00:04:33+00:00,OTHER,72.0,MANUAL,883.98,8609.46,CA,6.0,US,1.0,1.0,0.0,False,2020-01-27,1.0
348,b879a278-f372-4f8c-9b95-579a6d191988,2020-01-26 23:56:06+00:00,OTHER,60.0,MANUAL,115.76,14027.91,CA,6.0,US,0.0,1.0,0.0,False,2020-01-26,1.0
349,f05c7757-33f0-4b2d-be3f-d9079ff3f157,2020-01-26 06:54:35+00:00,OTHER,95.0,MANUAL,704.94,13042.78,CA,6.0,US,0.0,1.0,0.0,False,2020-01-26,1.0
350,72e96d65-172c-44c9-a949-5021ee66fa4c,2020-01-12 19:24:06+00:00,ECOMMERCE,27.0,UNKNOWN,458.99,36.0,AR,5.0,US,0.0,0.0,0.0,False,2020-01-12,1.0
351,f226cabf-8bd5-41cf-b6e5-4da058bea914,2020-01-02 18:06:51+00:00,ECOMMERCE,34.0,MANUAL,314.37,214.37,,,FR,0.0,0.0,0.0,False,2020-01-02,1.0
352,b98606b4-6a13-4bac-9e24-d20e42caf3a0,2019-12-04 20:04:11+00:00,ECOMMERCE,58.0,MANUAL,2.78,4345.83,,,AT,0.0,0.0,0.0,False,2019-12-04,1.0
353,deaa41ca-f4de-4390-ba7a-39b481ce466b,2019-11-27 16:07:25+00:00,OTHER,76.0,MANUAL,706.11,2127.4,CA,6.0,US,0.0,1.0,0.0,False,2019-11-27,1.0
354,27d7ea3d-6648-43a1-80f2-1ea7d3b58e54,2019-11-27 16:02:16+00:00,OTHER,80.0,MANUAL,680.44,1446.96,CA,6.0,US,0.0,1.0,0.0,False,2019-11-27,1.0
355,2f8b4ff9-37c3-4eba-8e5f-03e9d7b5b0ed,2019-11-27 15:59:50+00:00,OTHER,85.0,MANUAL,428.85,1018.11,CA,6.0,US,0.0,1.0,0.0,False,2019-11-27,1.0
356,9acec702-a093-4109-8ce5-5f631e3026a0,2019-11-27 15:55:40+00:00,OTHER,55.0,MANUAL,890.66,0.0,CA,6.0,US,1.0,1.0,0.0,False,2019-11-27,1.0
357,2cf2b7b9-62f8-4bfa-b07f-ad81cc438c0a,2019-11-27 14:57:32+00:00,OTHER,87.0,MANUAL,127.45,890.66,CA,6.0,US,0.0,1.0,0.0,False,2019-11-27,1.0
358,e2d1e925-5b61-4dcc-a71c-0f151d90eeb8,2019-09-10 15:50:11+00:00,ECOMMERCE,99.0,MANUAL,544.54,0.0,,,AE,0.0,0.0,0.0,False,2019-09-10,1.0
359,6e6e656b-5f48-408f-9dc4-bd865391695d,2019-09-09 14:10:24+00:00,ECOMMERCE,59.0,MANUAL,969.1,1156.96,,,SA,0.0,0.0,0.0,False,2019-09-09,1.0
360,6f7431bf-9a22-4ee9-9d5b-556e8714f903,2019-09-09 14:03:31+00:00,ECOMMERCE,76.0,MANUAL,470.55,4892.68,,,SA,0.0,0.0,0.0,False,2019-09-09,1.0
361,c451ba0f-25ed-4027-9081-eee4f95647b9,2019-09-09 13:59:52+00:00,ECOMMERCE,72.0,MANUAL,400.56,4492.12,,,SA,0.0,0.0,0.0,False,2019-09-09,1.0
362,3d20282b-a9c2-47f9-80f7-6daf501e3b6a,2019-09-03 05:41:30+00:00,ECOMMERCE,62.0,MANUAL,410.13,442.11,,,SA,0.0,0.0,0.0,False,2019-09-03,1.0
363,3bc77a2b-2b02-459d-b982-62b825139798,2019-09-01 18:45:55+00:00,ECOMMERCE,98.0,MANUAL,136.14,0.0,,,AE,0.0,0.0,0.0,False,2019-09-01,1.0
364,44cf84d5-ef83-4c8d-90f1-a9d2048e820f,2019-09-01 18:43:25+00:00,ECOMMERCE,99.0,MANUAL,136.14,136.14,,,AE,0.0,0.0,0.0,False,2019-09-01,1.0
365,fb88d284-d4b2-460e-b6a1-3b63c242b60e,2019-08-29 09:35:41+00:00,OTHER,35.0,MAGSTRIPE,149.97,0.0,12,12.0,USA,1.0,1.0,1.0,False,2019-08-29,1.0
366,a58dd136-8306-419d-bd8b-b4d16ff28656,2019-08-29 09:26:01+00:00,OTHER,35.0,MAGSTRIPE,150.0,0.0,12,12.0,USA,1.0,1.0,1.0,False,2019-08-29,1.0
367,be4e81ba-6255-466d-9b3f-2e6d44f6f709,2019-08-17 21:10:30+00:00,ECOMMERCE,91.0,MANUAL,136.08,884.2,,,AE,0.0,0.0,0.0,False,2019-08-17,1.0
368,7ee937f9-0edb-474b-8348-7c48667688c4,2019-08-17 21:08:43+00:00,ECOMMERCE,94.0,MANUAL,136.08,1020.28,,,AE,0.0,0.0,0.0,False,2019-08-17,1.0
369,8600b193-1109-4594-94c9-65b8f0f9ae40,2019-08-17 20:58:10+00:00,ECOMMERCE,38.0,MANUAL,442.1,442.1,,,SA,0.0,0.0,0.0,False,2019-08-17,1.0
370,a4a25a1b-8fb0-425c-a9eb-ed125e0a1d1b,2019-08-17 20:54:23+00:00,ECOMMERCE,38.0,MANUAL,442.1,0.0,,,SA,0.0,0.0,0.0,False,2019-08-17,1.0
371,48679f22-bf37-40ad-814b-3c645f43628a,2019-07-20 11:35:22+00:00,OTHER,28.0,MAGSTRIPE,7.56,333.55,,,JP,1.0,1.0,0.0,False,2019-07-20,1.0
372,409958c9-f969-4d47-95c1-915769e48f8e,2019-07-20 04:53:00+00:00,OTHER,21.0,MAGSTRIPE,16.3,341.11,,,JP,1.0,1.0,0.0,False,2019-07-20,1.0
373,7e988ce3-fb2b-4e44-847e-350f93ddd01b,2019-07-19 12:40:16+00:00,OTHER,26.0,MAGSTRIPE,7.56,497.21,,,JP,1.0,1.0,0.0,False,2019-07-19,1.0
374,07f13bfc-2d4c-4916-897e-4d0616cf866b,2019-07-19 04:43:13+00:00,OTHER,45.0,MAGSTRIPE,17.98,551.76,,,JP,1.0,1.0,0.0,False,2019-07-19,1.0
375,464b93a4-e209-42d9-85e9-c914b7f4db44,2019-07-19 03:15:35+00:00,OTHER,25.0,MAGSTRIPE,5.32,504.77,,,JP,1.0,1.0,0.0,False,2019-07-19,1.0
376,b451d690-79c9-4528-8ac7-1e6e9e79cebf,2019-06-29 19:05:26+00:00,OTHER,80.0,CHIP_FALLBACK,9.63,999.66,FL,12.0,US,1.0,1.0,1.0,False,2019-06-29,1.0
377,c25a1c5f-bd8d-4c26-b2e1-ddc77cf978b5,2019-06-29 15:27:51+00:00,OTHER,70.0,CHIP_FALLBACK,27.8,1009.29,FL,12.0,US,1.0,1.0,1.0,False,2019-06-29,1.0
378,ba440b30-6475-49f0-a2f1-871e142b2725,2019-06-29 15:27:11+00:00,OTHER,59.0,CHIP_FALLBACK,79.13,1037.09,FL,12.0,US,1.0,1.0,1.0,False,2019-06-29,1.0
379,88591bac-febc-4819-9348-29e303b819a3,2019-06-29 06:21:01+00:00,OTHER,35.0,CHIP_FALLBACK,103.15,896.51,FL,12.0,US,1.0,1.0,0.0,False,2019-06-29,1.0
380,02243c63-de8c-4c93-9e72-e4150ad1939f,2019-06-28 17:04:02+00:00,OTHER,81.0,CHIP_FALLBACK,18.18,656.52,FL,12.0,US,1.0,1.0,1.0,False,2019-06-28,1.0
381,c46bd047-0400-4bf7-8f72-0060d0d4c10a,2019-06-28 16:45:58+00:00,OTHER,82.0,CHIP_FALLBACK,112.35,544.17,FL,12.0,US,1.0,1.0,1.0,False,2019-06-28,1.0
382,83c742b2-4549-4bba-b1f8-fef1cbfb06d3,2019-06-25 22:22:20+00:00,OTHER,94.0,MANUAL,1021.7,955.53,WA,53.0,US,0.0,1.0,0.0,False,2019-06-25,1.0
383,6eeaafbd-ac10-4b4b-8bf2-4c13fdeb036c,2019-06-06 13:59:48+00:00,ECOMMERCE,89.0,MANUAL,48.8,1955.31,,,IT,0.0,0.0,0.0,False,2019-06-06,1.0
384,9b66c973-c26a-4bfc-863c-03c2bf4c1ab2,2019-06-06 13:34:37+00:00,ECOMMERCE,93.0,MANUAL,83.99,1871.63,,,IT,0.0,0.0,0.0,False,2019-06-06,1.0
385,d59dab60-0e40-4743-abbe-8e9b423fffa9,2019-05-28 18:36:12+00:00,OTHER,32.0,MANUAL,201.6,248.3,FL,12.0,US,0.0,1.0,1.0,False,2019-05-28,1.0
386,19c55e70-30dc-4d34-a01a-8437ad594c22,2019-05-21 13:15:02+00:00,ECOMMERCE,71.0,MANUAL,183.63,1131.48,,,GB,0.0,0.0,0.0,False,2019-05-21,1.0
387,2aa18532-6aa4-467d-87e9-d7d9d57dbd29,2019-05-07 15:47:03+00:00,OTHER,81.0,CHIP_FALLBACK,2.14,122.81,MA,25.0,US,1.0,1.0,1.0,False,2019-05-07,1.0
388,a6e1692c-a167-43e7-b48b-92e43f46377e,2019-05-06 21:37:37+00:00,OTHER,66.0,CHIP_FALLBACK,12.0,124.95,RI,44.0,US,1.0,1.0,1.0,False,2019-05-06,1.0
389,ec82a09d-fac7-4e62-b80f-ee07678d60b6,2019-05-06 21:12:34+00:00,OTHER,40.0,CHIP_FALLBACK,12.0,136.95,RI,44.0,US,1.0,1.0,1.0,False,2019-05-06,1.0
390,4604f19c-76b6-465a-bf6d-59ae3e97777f,2019-01-27 21:00:20+00:00,ECOMMERCE,98.0,MANUAL,1426.6,4374.92,,,SK,0.0,0.0,0.0,False,2019-01-27,1.0
391,3aeefa7e-23dd-4ed7-8954-62ee3caaa993,2018-12-25 12:30:50+00:00,ECOMMERCE,64.0,MANUAL,220.0,1270.96,NJ,34.0,US,0.0,0.0,0.0,False,2018-12-25,1.0
392,0a62c4fa-042f-4679-a925-97281edbd3fd,2018-12-25 12:22:59+00:00,ECOMMERCE,61.0,MANUAL,220.0,1050.96,NJ,34.0,US,0.0,0.0,0.0,False,2018-12-25,1.0
393,67c1eaba-a039-4dc0-8caf-7ccc73802353,2018-12-25 12:08:10+00:00,ECOMMERCE,86.0,MANUAL,195.0,2100.96,NJ,34.0,US,0.0,0.0,0.0,False,2018-12-25,1.0
394,911ea9e0-37d0-47a3-b1f1-45c90a8fe32b,2018-12-25 11:12:46+00:00,ECOMMERCE,43.0,MANUAL,220.0,1490.96,NJ,34.0,US,0.0,0.0,0.0,False,2018-12-25,1.0
398,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-27 00:00:00+00:00,,83.0,,52.79,,,,,,,,,2018-12-27,1.0
399,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-27 00:00:00+00:00,,83.0,,52.79,,,,,,,,,2018-12-27,1.0
400,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-27 00:00:00+00:00,,43.0,,52.79,,,,,,,,,2018-12-27,1.0
401,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-27 00:00:00+00:00,,64.0,,52.79,,,,,,,,,2018-12-27,1.0
402,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-27 00:00:00+00:00,,86.0,,52.79,,,,,,,,,2018-12-27,1.0
403,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-27 00:00:00+00:00,,78.0,,52.79,,,,,,,,,2018-12-27,1.0
404,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-27 00:00:00+00:00,,76.0,,52.79,,,,,,,,,2018-12-27,1.0
405,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-27 00:00:00+00:00,,61.0,,52.79,,,,,,,,,2018-12-27,1.0
406,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-25 00:00:00+00:00,,52.0,,52.79,,,,,,,,,2018-12-25,1.0
407,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-25 00:00:00+00:00,,35.0,,52.79,,,,,,,,,2018-12-25,1.0
408,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-25 00:00:00+00:00,,37.0,,52.79,,,,,,,,,2018-12-25,1.0
409,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-25 00:00:00+00:00,,59.0,,52.79,,,,,,,,,2018-12-25,1.0
410,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-25 00:00:00+00:00,,47.0,,52.79,,,,,,,,,2018-12-25,1.0
411,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-25 00:00:00+00:00,,37.0,,52.79,,,,,,,,,2018-12-25,1.0
412,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-25 00:00:00+00:00,,54.0,,52.79,,,,,,,,,2018-12-25,1.0
413,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-25 00:00:00+00:00,,34.0,,52.79,,,,,,,,,2018-12-25,1.0
414,97ebf3bc-546f-4669-8f35-31d8b8fea6ee,2018-12-25 00:00:00+00:00,,54.0,,52.79,,,,,,,,,2018-12-25,1.0
415,87cc5d1f-58d2-4fc0-84fe-030b02e9bd81,2019-01-20 00:00:00+00:00,,74.0,,52.79,,,,,,,,,2019-01-20,1.0
416,87cc5d1f-58d2-4fc0-84fe-030b02e9bd82,2019-04-18 00:00:00+00:00,,,,52.79,,,,,,,,,2019-04-18,1.0
417,87cc5d1f-58d2-4fc0-84fe-030b02e9bd83,2019-04-18 00:00:00+00:00,,,,52.79,,,,,,,,,2019-04-18,1.0
418,87cc5d1f-58d2-4fc0-84fe-030b02e9bd84,2019-04-18 00:00:00+00:00,,,,52.79,,,,,,,,,2019-04-18,1.0
419,dad85a36-7563-400c-a77f-49ec683a4789,2019-01-27 00:00:00+00:00,,98.0,,52.79,,,,,,,,,2019-01-27,1.0
420,dad85a36-7563-400c-a77f-49ec683a4789,2019-01-26 00:00:00+00:00,,98.0,,52.79,,,,,,,,,2019-01-26,1.0
421,dad85a36-7563-400c-a77f-49ec683a4789,2019-01-25 00:00:00+00:00,,89.0,,52.79,,,,,,,,,2019-01-25,1.0
422,dad85a36-7563-400c-a77f-49ec683a4790,2019-01-25 00:00:00+00:00,,,,52.79,,,,,,,,,2019-01-25,1.0
423,dad85a36-7563-400c-a77f-49ec683a4791,2019-01-25 00:00:00+00:00,,,,52.79,,,,,,,,,2019-01-25,1.0
424,dad85a36-7563-400c-a77f-49ec683a4792,2019-01-26 00:00:00+00:00,,,,52.79,,,,,,,,,2019-01-26,1.0
425,e3511ae5-bbdf-41fd-acf0-c84596dd00f3,2019-04-09 00:00:00+00:00,,,,52.79,,,,,,,,,2019-04-09,1.0
426,e3511ae5-bbdf-41fd-acf0-c84596dd00f3,2019-02-03 00:00:00+00:00,,75.0,,52.79,,,,,,,,,2019-02-03,1.0
427,e3511ae5-bbdf-41fd-acf0-c84596dd00f3,2019-02-03 00:00:00+00:00,,76.0,,52.79,,,,,,,,,2019-02-03,1.0
428,d6e35393-55ca-40b9-9860-90ed6facbc86,2019-01-21 00:00:00+00:00,,99.0,,52.79,,,,,,,,,2019-01-21,1.0
429,d6e35393-55ca-40b9-9860-90ed6facbc86,2019-01-21 00:00:00+00:00,,99.0,,52.79,,,,,,,,,2019-01-21,1.0
430,d6e35393-55ca-40b9-9860-90ed6facbc86,2019-01-21 00:00:00+00:00,,99.0,,52.79,,,,,,,,,2019-01-21,1.0
431,d6e35393-55ca-40b9-9860-90ed6facbc86,2019-01-21 00:00:00+00:00,,99.0,,52.79,,,,,,,,,2019-01-21,1.0
432,d6e35393-55ca-40b9-9860-90ed6facbc86,2019-01-21 00:00:00+00:00,,99.0,,52.79,,,,,,,,,2019-01-21,1.0
433,d6e35393-55ca-40b9-9860-90ed6facbc86,2019-01-21 00:00:00+00:00,,67.0,,52.79,,,,,,,,,2019-01-21,1.0
434,d6e35393-55ca-40b9-9860-90ed6facbc86,2019-01-21 00:00:00+00:00,,99.0,,52.79,,,,,,,,,2019-01-21,1.0
435,d6e35393-55ca-40b9-9860-90ed6facbc86,2019-01-21 00:00:00+00:00,,99.0,,52.79,,,,,,,,,2019-01-21,1.0
436,a6af310e-7754-4ca8-8d9b-a7180e1be0b4,2019-02-27 00:00:00+00:00,,,,52.79,,,,,,,,,2019-02-27,1.0
437,a6af310e-7754-4ca8-8d9b-a7180e1be0b4,2019-03-01 00:00:00+00:00,,,,52.79,,,,,,,,,2019-03-01,1.0
438,a6af310e-7754-4ca8-8d9b-a7180e1be0b4,2019-02-27 00:00:00+00:00,,,,52.79,,,,,,,,,2019-02-27,1.0
439,a6af310e-7754-4ca8-8d9b-a7180e1be0b4,2019-02-27 00:00:00+00:00,,,,52.79,,,,,,,,,2019-02-27,1.0
440,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-06 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-06,1.0
441,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-06 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-06,1.0
442,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-06 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-06,1.0
443,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-06 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-06,1.0
444,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-06 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-06,1.0
445,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-07 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-07,1.0
446,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-07 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-07,1.0
447,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-07 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-07,1.0
448,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-07 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-07,1.0
449,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-07 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-07,1.0
450,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-07 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-07,1.0
451,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-07 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-07,1.0
452,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-07 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-07,1.0
453,e55403ed-83b1-4af7-a0ad-5cc94153342e,2019-05-07 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-07,1.0
454,37b5c3fb-8149-4540-a8f6-2e4e7f35b959,2019-05-21 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-21,1.0
455,37b5c3fb-8149-4540-a8f6-2e4e7f35b959,2019-05-21 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-21,1.0
456,37b5c3fb-8149-4540-a8f6-2e4e7f35b959,2019-05-21 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-21,1.0
457,37b5c3fb-8149-4540-a8f6-2e4e7f35b959,2019-05-21 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-21,1.0
458,37b5c3fb-8149-4540-a8f6-2e4e7f35b959,2019-05-21 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-21,1.0
459,ddc03129-cee2-48d2-acf1-7eb0fe6a939f,2019-05-21 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-21,1.0
460,ddc03129-cee2-48d2-acf1-7eb0fe6a939f,2019-05-21 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-21,1.0
461,221c6c00-63e6-42d6-8c9b-839af77d1256,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
462,221c6c00-63e6-42d6-8c9b-839af77d1256,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
463,221c6c00-63e6-42d6-8c9b-839af77d1256,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
464,221c6c00-63e6-42d6-8c9b-839af77d1256,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
465,221c6c00-63e6-42d6-8c9b-839af77d1256,2019-06-06 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-06,1.0
466,221c6c00-63e6-42d6-8c9b-839af77d1256,2019-06-06 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-06,1.0
467,ca90a131-53ca-4199-9437-6a3c2e1b9cd8,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
468,ca90a131-53ca-4199-9437-6a3c2e1b9cd9,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
469,ca90a131-53ca-4199-9437-6a3c2e1b9cd10,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
470,ca90a131-53ca-4199-9437-6a3c2e1b9cd11,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
471,ca90a131-53ca-4199-9437-6a3c2e1b9cd12,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
472,ca90a131-53ca-4199-9437-6a3c2e1b9cd13,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
473,ca90a131-53ca-4199-9437-6a3c2e1b9cd14,2019-06-05 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-05,1.0
474,9173fe5f-f31f-4bab-b828-ba3560f688f9,2019-06-10 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-10,1.0
475,9173fe5f-f31f-4bab-b828-ba3560f688f10,2019-06-10 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-10,1.0
476,9173fe5f-f31f-4bab-b828-ba3560f688f11,2019-06-10 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-10,1.0
477,21b97c9e-0bea-4000-9b5c-30013d374ca9,2019-05-28 00:00:00+00:00,,,,52.79,,,,,,,,,2019-05-28,1.0
478,e7cbf07c-25da-4378-b8c8-84056ca9291e,2019-06-17 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-17,1.0
479,aa58b88c-cfae-4e98-a399-0ce4c66c31df,2019-06-26 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-26,1.0
480,aa58b88c-cfae-4e98-a399-0ce4c66c31df,2019-06-26 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-26,1.0
481,aa58b88c-cfae-4e98-a399-0ce4c66c31df,2019-06-26 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-26,1.0
482,aa58b88c-cfae-4e98-a399-0ce4c66c31df,2019-06-26 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-26,1.0
483,aa58b88c-cfae-4e98-a399-0ce4c66c31df,2019-06-26 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-26,1.0
484,aa58b88c-cfae-4e98-a399-0ce4c66c31df,2019-06-26 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-26,1.0
485,88033564-27f6-4bb3-8ee4-3d3771499928,2019-06-26 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-26,1.0
486,88033564-27f6-4bb3-8ee4-3d3771499928,2019-06-26 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-26,1.0
487,88033564-27f6-4bb3-8ee4-3d3771499928,2019-06-25 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-25,1.0
488,4ccd0dc3-9dd6-4121-ab8b-2ab5f5785f06,2019-06-27 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-27,1.0
489,4ccd0dc3-9dd6-4121-ab8b-2ab5f5785f06,2019-06-27 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-27,1.0
490,23468af0-2b4c-4d1b-a993-0d65a69b3bcb,2019-06-29 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-29,1.0
491,23468af0-2b4c-4d1b-a993-0d65a69b3bcb,2019-06-29 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-29,1.0
492,23468af0-2b4c-4d1b-a993-0d65a69b3bcb,2019-06-29 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-29,1.0
