,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud
1807220,2019-06-28 11:32:51+00:00,ECOMMERCE,2.0,MANUAL,5.2,111.25,WA,53,US,0.0,0.0,0.0,False,2019-06-28,0
395967,2019-06-28 06:56:02+00:00,ECOMMERCE,33.0,UNKNOWN,21.15,3529.91,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
772313,2019-06-28 19:07:15+00:00,ECOMMERCE,27.0,MANUAL,6.52,1859.88,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
1028364,2019-06-28 00:06:12+00:00,OTHER,17.0,CHIP,18.72,27.4,FL,12,US,1.0,1.0,0.0,False,2019-06-28,0
396082,2019-06-28 04:31:33+00:00,ECOMMERCE,30.0,UNKNOWN,13.35,1683.21,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
1683559,2019-06-28 04:59:40+00:00,OTHER,23.0,CHIP,30.21,251.02,TX,48,US,1.0,1.0,1.0,False,2019-06-28,0
395764,2019-06-28 16:10:01+00:00,ECOMMERCE,8.0,MANUAL,12.95,3337.41,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
395856,2019-06-28 11:34:56+00:00,ECOMMERCE,34.0,UNKNOWN,29.63,3414.46,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
396036,2019-06-28 05:26:25+00:00,ECOMMERCE,28.0,MANUAL,87.52,12151.87,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
1028309,2019-06-28 21:05:19+00:00,ECOMMERCE,1.0,MANUAL,17.8,603.2,FL,12,US,0.0,0.0,0.0,False,2019-06-28,0
1264726,2019-06-28 18:14:46+00:00,OTHER,27.0,CHIP,10.56,154.32,IL,17,US,1.0,1.0,1.0,False,2019-06-28,0
1264744,2019-06-28 11:55:03+00:00,ECOMMERCE,26.0,MANUAL,27.54,1662.59,IL,17,US,0.0,0.0,0.0,False,2019-06-28,0
1264725,2019-06-28 18:21:03+00:00,ECOMMERCE,25.0,MANUAL,42.23,3647.45,IL,17,US,0.0,0.0,0.0,False,2019-06-28,0
1807166,2019-06-28 21:08:35+00:00,ECOMMERCE,16.0,MANUAL,103.74,154.27,WA,53,US,0.0,0.0,0.0,False,2019-06-28,0
381,2019-06-28 16:45:58+00:00,OTHER,82.0,CHIP_FALLBACK,112.35,544.17,FL,12.0,US,1.0,1.0,1.0,False,2019-06-28,1
395972,2019-06-28 06:46:09+00:00,ECOMMERCE,26.0,MANUAL,39.97,17662.18,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
63218,2019-06-28 15:06:09+00:00,ECOMMERCE,26.0,UNKNOWN,6.99,6455.16,CO,08,US,0.0,0.0,0.0,False,2019-06-28,0
380,2019-06-28 17:04:02+00:00,OTHER,81.0,CHIP_FALLBACK,18.18,656.52,FL,12.0,US,1.0,1.0,1.0,False,2019-06-28,1
1807231,2019-06-28 09:34:16+00:00,ECOMMERCE,10.0,MANUAL,15.26,249.99,WA,53,US,0.0,0.0,0.0,False,2019-06-28,0
1140705,2019-06-28 11:34:41+00:00,ECOMMERCE,19.0,MANUAL,18.75,1802.39,GA,13,US,0.0,0.0,1.0,False,2019-06-28,0
1683557,2019-06-28 06:33:05+00:00,OTHER,20.0,CHIP,31.4,177.41,TX,48,US,1.0,1.0,0.0,False,2019-06-28,0
396024,2019-06-28 05:38:24+00:00,ECOMMERCE,13.0,MANUAL,35.94,1640.95,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
772372,2019-06-28 16:44:31+00:00,ECOMMERCE,1.0,MANUAL,5.29,0.0,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
1028323,2019-06-28 15:53:00+00:00,ECOMMERCE,2.0,UNKNOWN,17.79,1153.85,FL,12,US,0.0,0.0,0.0,False,2019-06-28,0
1641945,2019-06-28 23:48:43+00:00,OTHER,31.0,CHIP,110.52,1266.89,SC,45,US,1.0,1.0,1.0,False,2019-06-28,0
772259,2019-06-28 22:41:00+00:00,ECOMMERCE,1.0,MANUAL,1.0,0.0,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
395614,2019-06-28 23:32:56+00:00,ECOMMERCE,11.0,MANUAL,14.55,2831.18,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
1426395,2019-06-28 17:29:45+00:00,OTHER,26.0,MAGSTRIPE,9.49,544.07,NJ,34,US,1.0,1.0,0.0,False,2019-06-28,0
1470847,2019-06-28 12:06:04+00:00,OTHER,4.0,MANUAL,73.1,4840.84,NY,36,US,0.0,0.0,0.0,False,2019-06-28,0
395983,2019-06-28 06:29:27+00:00,ECOMMERCE,24.0,MANUAL,15.23,14637.48,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
772351,2019-06-28 18:22:49+00:00,ECOMMERCE,15.0,MANUAL,1.64,2115.97,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
1538893,2019-06-28 19:22:07+00:00,OTHER,15.0,MANUAL,37.64,613.75,NC,37,US,0.0,0.0,0.0,False,2019-06-28,0
1683563,2019-06-28 03:33:30+00:00,OTHER,27.0,CHIP,109.33,2679.18,TX,48,US,1.0,1.0,0.0,False,2019-06-28,0
772481,2019-06-28 09:39:52+00:00,ECOMMERCE,3.0,MANUAL,41.75,1273.59,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
395925,2019-06-28 07:54:22+00:00,ECOMMERCE,27.0,MANUAL,290.12,5383.49,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
396121,2019-06-28 03:34:27+00:00,ECOMMERCE,26.0,UNKNOWN,20.71,3280.58,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
63189,2019-06-28 18:37:25+00:00,OTHER,5.0,CHIP,32.87,0.0,MO,29,US,1.0,1.0,0.0,False,2019-06-28,0
1028357,2019-06-28 01:07:17+00:00,ECOMMERCE,10.0,MANUAL,23.0,368.61,FL,12,US,0.0,0.0,0.0,False,2019-06-28,0
396042,2019-06-28 05:16:12+00:00,ECOMMERCE,16.0,MANUAL,29.87,1578.45,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
396084,2019-06-28 04:30:59+00:00,ECOMMERCE,25.0,MANUAL,35.58,12662.5,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
772541,2019-06-28 01:41:54+00:00,ECOMMERCE,16.0,UNKNOWN,16.04,6849.87,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
395874,2019-06-28 09:26:58+00:00,ECOMMERCE,30.0,UNKNOWN,136.74,5128.71,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
395776,2019-06-28 15:44:01+00:00,ECOMMERCE,9.0,MANUAL,12.05,3673.38,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
63176,2019-06-28 19:08:21+00:00,OTHER,1.0,MANUAL,15.62,55.45,OK,40,US,0.0,0.0,0.0,False,2019-06-28,0
395717,2019-06-28 17:04:40+00:00,ECOMMERCE,17.0,MANUAL,21.92,4238.81,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
63148,2019-06-28 22:57:36+00:00,OTHER,10.0,CHIP,20.14,305.18,MI,26,US,1.0,1.0,1.0,False,2019-06-28,0
1721928,2019-06-28 15:01:12+00:00,ECOMMERCE,1.0,MANUAL,157.95,7005.85,UT,49,US,0.0,0.0,0.0,False,2019-06-28,0
497,2019-06-28 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-28,1
498,2019-06-28 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-28,1
1807208,2019-06-28 13:00:51+00:00,ECOMMERCE,1.0,MANUAL,0.8,66.49,WA,53,US,0.0,0.0,0.0,False,2019-06-28,0
1426412,2019-06-28 05:42:37+00:00,OTHER,41.0,CHIP,2.13,1322.09,NJ,34,US,1.0,1.0,1.0,False,2019-06-28,0
772366,2019-06-28 17:04:12+00:00,ECOMMERCE,3.0,MANUAL,11.03,22.98,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
1470836,2019-06-28 14:16:07+00:00,ECOMMERCE,6.0,MANUAL,37.43,1528.5,NY,36,US,0.0,0.0,0.0,False,2019-06-28,0
63222,2019-06-28 14:42:58+00:00,OTHER,30.0,MAGSTRIPE,0.85,20.44,LA,22,US,1.0,1.0,1.0,False,2019-06-28,0
772426,2019-06-28 13:32:33+00:00,ECOMMERCE,11.0,MANUAL,0.66,2048.83,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
395686,2019-06-28 17:53:27+00:00,ECOMMERCE,16.0,MANUAL,15.97,3471.21,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
395859,2019-06-28 11:15:33+00:00,ECOMMERCE,32.0,UNKNOWN,43.44,1922.79,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
1807259,2019-06-28 01:20:29+00:00,OTHER,26.0,MAGSTRIPE,2.25,23.39,WA,53,US,1.0,1.0,1.0,False,2019-06-28,0
772543,2019-06-28 01:30:53+00:00,ECOMMERCE,15.0,MANUAL,187.82,2155.33,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
1028354,2019-06-28 01:21:38+00:00,ECOMMERCE,18.0,UNKNOWN,6.81,6401.95,FL,12,US,0.0,0.0,0.0,False,2019-06-28,0
395653,2019-06-28 18:50:32+00:00,ECOMMERCE,12.0,MANUAL,21.97,3057.85,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
395878,2019-06-28 09:20:41+00:00,ECOMMERCE,32.0,MANUAL,25.89,3582.84,AR,5,US,0.0,0.0,0.0,False,2019-06-28,0
1393367,2019-06-28 00:20:30+00:00,OTHER,11.0,CHIP,6.69,259.97,NV,32,US,1.0,1.0,1.0,False,2019-06-28,0
63249,2019-06-28 03:49:59+00:00,ECOMMERCE,10.0,MANUAL,14.39,175.72,ID,16,US,0.0,0.0,0.0,False,2019-06-28,0
1538904,2019-06-28 01:19:33+00:00,OTHER,3.0,UNKNOWN,43.68,5208.23,NC,37,US,0.0,0.0,0.0,False,2019-06-28,0
772458,2019-06-28 10:28:04+00:00,ECOMMERCE,2.0,MANUAL,35.2,174.73,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
63195,2019-06-28 18:17:22+00:00,ECOMMERCE,6.0,MANUAL,71.39,2818.2,MI,26,US,0.0,0.0,0.0,False,2019-06-28,0
772354,2019-06-28 18:12:57+00:00,OTHER,17.0,MAGSTRIPE,79.31,324.92,CA,6,US,0.0,0.0,1.0,False,2019-06-28,0
772449,2019-06-28 10:40:49+00:00,ECOMMERCE,3.0,MANUAL,25.74,601.36,CA,6,US,0.0,0.0,0.0,False,2019-06-28,0
63266,2019-06-28 00:07:00+00:00,OTHER,7.0,CHIP,209.01,300.0,MI,26,US,1.0,1.0,1.0,False,2019-06-28,0
63105,2019-06-29 17:14:43+00:00,OTHER,17.0,CHIP,30.0,84.3,AZ,04,US,1.0,1.0,0.0,False,2019-06-29,0
1613981,2019-06-29 12:30:21+00:00,OTHER,22.0,CHIP,424.0,53.76,PA,42,US,1.0,1.0,0.0,False,2019-06-29,0
395265,2019-06-29 17:48:21+00:00,ECOMMERCE,18.0,MANUAL,22.38,1713.2,AR,5,US,0.0,0.0,0.0,False,2019-06-29,0
1370138,2019-06-29 01:45:28+00:00,ECOMMERCE,12.0,MANUAL,42.36,606.86,MN,27,US,0.0,0.0,0.0,False,2019-06-29,0
395475,2019-06-29 05:53:09+00:00,ECOMMERCE,5.0,MANUAL,19.17,2763.0,AR,5,US,0.0,0.0,0.0,False,2019-06-29,0
772048,2019-06-29 23:18:12+00:00,ECOMMERCE,4.0,MANUAL,53.85,839.29,CA,6,US,0.0,0.0,0.0,False,2019-06-29,0
395479,2019-06-29 05:49:18+00:00,ECOMMERCE,24.0,MANUAL,35.76,15657.03,AR,5,US,0.0,0.0,0.0,False,2019-06-29,0
1575178,2019-06-29 13:42:11+00:00,ECOMMERCE,1.0,MANUAL,57.27,76.43,OH,39,US,0.0,0.0,0.0,False,2019-06-29,0
1641926,2019-06-29 23:53:44+00:00,OTHER,31.0,CHIP,26.76,1015.28,SC,45,US,1.0,1.0,1.0,False,2019-06-29,0
772067,2019-06-29 21:27:17+00:00,OTHER,20.0,CHIP,53.24,254.56,CA,6,US,1.0,1.0,0.0,False,2019-06-29,0
1721907,2019-06-29 06:25:01+00:00,ECOMMERCE,2.0,MANUAL,10.0,71.0,UT,49,US,0.0,0.0,0.0,False,2019-06-29,0
1393346,2019-06-29 23:26:16+00:00,OTHER,15.0,CHIP,12.99,99.19,NV,32,US,1.0,1.0,1.0,False,2019-06-29,0
1264659,2019-06-29 20:30:01+00:00,OTHER,20.0,CHIP,24.02,1042.19,IL,17,US,1.0,1.0,1.0,False,2019-06-29,0
63099,2019-06-29 17:51:02+00:00,ECOMMERCE,3.0,MANUAL,6.54,342.3,TN,11,US,0.0,0.0,0.0,False,2019-06-29,0
376,2019-06-29 19:05:26+00:00,OTHER,80.0,CHIP_FALLBACK,9.63,999.66,FL,12.0,US,1.0,1.0,1.0,False,2019-06-29,1
377,2019-06-29 15:27:51+00:00,OTHER,70.0,CHIP_FALLBACK,27.8,1009.29,FL,12.0,US,1.0,1.0,1.0,False,2019-06-29,1
378,2019-06-29 15:27:11+00:00,OTHER,59.0,CHIP_FALLBACK,79.13,1037.09,FL,12.0,US,1.0,1.0,1.0,False,2019-06-29,1
379,2019-06-29 06:21:01+00:00,OTHER,35.0,CHIP_FALLBACK,103.15,896.51,FL,12.0,US,1.0,1.0,0.0,False,2019-06-29,1
490,2019-06-29 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-29,1
491,2019-06-29 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-29,1
492,2019-06-29 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-29,1
493,2019-06-29 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-29,1
494,2019-06-29 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-29,1
495,2019-06-29 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-29,1
496,2019-06-29 00:00:00+00:00,,,,52.79,,,,,,,,,2019-06-29,1
1575169,2019-06-29 21:06:34+00:00,OTHER,23.0,CHIP,7.35,768.97,OH,39,US,1.0,1.0,0.0,False,2019-06-29,0
1641943,2019-06-29 13:11:32+00:00,OTHER,21.0,CHIP,65.73,63.75,SC,45,US,1.0,1.0,0.0,False,2019-06-29,0
1683460,2019-06-29 16:48:30+00:00,OTHER,25.0,MAGSTRIPE,2.91,135.3,TX,48,US,1.0,1.0,1.0,False,2019-06-29,0
1721894,2019-06-29 19:22:19+00:00,ECOMMERCE,13.0,MANUAL,31.87,11754.4,UT,49,US,0.0,0.0,0.0,False,2019-06-29,0
1613987,2019-06-29 01:06:14+00:00,ECOMMERCE,1.0,MANUAL,35.96,46.27,PA,42,US,0.0,0.0,0.0,False,2019-06-29,0
63115,2019-06-29 15:01:19+00:00,ECOMMERCE,25.0,MANUAL,14.77,5487.24,CO,08,US,0.0,0.0,0.0,False,2019-06-29,0
395365,2019-06-29 13:10:49+00:00,ECOMMERCE,23.0,UNKNOWN,38.13,1529.27,AR,5,US,0.0,0.0,0.0,False,2019-06-29,0
772236,2019-06-29 00:00:05+00:00,OTHER,30.0,CHIP,6.54,415.86,CA,6,US,1.0,1.0,0.0,False,2019-06-29,0
63065,2019-06-29 23:25:39+00:00,ECOMMERCE,19.0,MANUAL,13.36,99.62,KY,21,US,0.0,0.0,0.0,False,2019-06-29,0
1740757,2019-06-29 23:42:00+00:00,OTHER,20.0,CHIP,24.01,319.97,VA,51,US,1.0,1.0,1.0,False,2019-06-29,0
772227,2019-06-29 01:54:55+00:00,ECOMMERCE,1.0,MANUAL,18.28,402.71,CA,6,US,0.0,0.0,0.0,False,2019-06-29,0
63112,2019-06-29 15:59:07+00:00,ECOMMERCE,44.0,MANUAL,67.0,147.0,BC,61,CA,0.0,0.0,0.0,False,2019-06-29,0
772148,2019-06-29 15:59:06+00:00,ECOMMERCE,13.0,UNKNOWN,79.3,106.52,CA,6,US,0.0,0.0,0.0,False,2019-06-29,0
1028293,2019-06-29 01:53:48+00:00,ECOMMERCE,18.0,MANUAL,69.93,762.7,FL,12,US,0.0,0.0,0.0,False,2019-06-29,0
1683443,2019-06-29 19:31:42+00:00,ECOMMERCE,26.0,MANUAL,42.02,3886.43,TX,48,US,0.0,0.0,0.0,False,2019-06-29,0
1264668,2019-06-29 19:10:32+00:00,ECOMMERCE,16.0,MANUAL,48.4,2860.59,IL,17,US,0.0,0.0,0.0,False,2019-06-29,0
395530,2019-06-29 04:39:41+00:00,ECOMMERCE,26.0,UNKNOWN,304.08,1660.39,AR,5,US,0.0,0.0,0.0,False,2019-06-29,0
395405,2019-06-29 07:16:33+00:00,ECOMMERCE,16.0,MANUAL,39.92,4273.95,AR,5,US,0.0,0.0,0.0,False,2019-06-29,0
63078,2019-06-29 20:19:48+00:00,OTHER,5.0,CHIP,24.2,59.95,OR,41,US,1.0,1.0,0.0,False,2019-06-29,0
1721889,2019-06-29 21:00:24+00:00,ECOMMERCE,22.0,MANUAL,53.34,11956.49,UT,49,US,0.0,0.0,0.0,False,2019-06-29,0
772211,2019-06-29 04:29:37+00:00,ECOMMERCE,16.0,UNKNOWN,34.94,0.0,CA,6,US,0.0,0.0,0.0,False,2019-06-29,0
1613988,2019-06-29 00:29:55+00:00,OTHER,17.0,CHIP,25.0,165.2,PA,42,US,1.0,1.0,0.0,False,2019-06-29,0
1807116,2019-06-29 13:42:03+00:00,ECOMMERCE,6.0,MANUAL,17.09,5259.3,WA,53,US,0.0,0.0,0.0,False,2019-06-29,0
1393353,2019-06-29 01:19:08+00:00,OTHER,23.0,MAGSTRIPE,5.39,239.23,NV,32,US,1.0,1.0,0.0,False,2019-06-29,0
395499,2019-06-29 05:29:08+00:00,ECOMMERCE,14.0,MANUAL,47.28,84.2,AR,5,US,0.0,0.0,0.0,False,2019-06-29,0
1683494,2019-06-29 01:16:11+00:00,OTHER,25.0,CHIP,152.73,55.66,TX,48,US,1.0,1.0,1.0,False,2019-06-29,0
1807119,2019-06-29 12:58:40+00:00,ECOMMERCE,15.0,MANUAL,100.0,157.8,WA,53,US,0.0,0.0,0.0,False,2019-06-29,0
1683449,2019-06-29 17:37:42+00:00,ECOMMERCE,17.0,MANUAL,32.31,101.29,TX,48,US,0.0,0.0,0.0,False,2019-06-29,0
395422,2019-06-29 06:47:23+00:00,ECOMMERCE,14.0,MANUAL,79.96,2491.01,AR,5,US,0.0,0.0,0.0,False,2019-06-29,0
1140653,2019-06-29 02:40:21+00:00,OTHER,19.0,CHIP,44.36,3.39,GA,13,US,1.0,1.0,0.0,False,2019-06-29,0
772108,2019-06-29 17:35:26+00:00,ECOMMERCE,7.0,MANUAL,20.5,80.67,CA,6,US,0.0,0.0,0.0,False,2019-06-29,0
772230,2019-06-29 00:46:45+00:00,ECOMMERCE,1.0,MANUAL,22.77,414.35,CA,6,US,0.0,0.0,0.0,False,2019-06-29,0
1028281,2019-06-29 14:22:22+00:00,ECOMMERCE,5.0,UNKNOWN,106.11,464.89,FL,12,US,0.0,0.0,0.0,False,2019-06-29,0
1721908,2019-06-29 03:59:36+00:00,ECOMMERCE,22.0,MANUAL,44.84,11786.27,UT,49,US,0.0,0.0,0.0,False,2019-06-29,0
395488,2019-06-29 05:41:39+00:00,ECOMMERCE,4.0,MANUAL,35.98,2295.34,AR,5,US,0.0,0.0,0.0,False,2019-06-29,0
393364,2019-07-03 06:30:38+00:00,ECOMMERCE,27.0,UNKNOWN,35.41,5830.53,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
1426292,2019-07-03 10:48:15+00:00,ECOMMERCE,13.0,MANUAL,368.39,0.0,NJ,34,US,0.0,0.0,0.0,False,2019-07-03,0
393391,2019-07-03 05:58:25+00:00,ECOMMERCE,14.0,MANUAL,13.93,5703.68,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
1370043,2019-07-03 15:30:43+00:00,ECOMMERCE,4.0,MANUAL,1.8,123.74,MN,27,US,0.0,0.0,0.0,False,2019-07-03,0
770782,2019-07-03 10:41:25+00:00,ECOMMERCE,3.0,MANUAL,1.36,808.65,CA,6,US,0.0,0.0,0.0,False,2019-07-03,0
1140532,2019-07-03 08:49:48+00:00,ECOMMERCE,22.0,MANUAL,38.74,675.85,GA,13,US,0.0,0.0,0.0,False,2019-07-03,0
393077,2019-07-03 15:12:51+00:00,ECOMMERCE,12.0,MANUAL,20.63,4646.03,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
393241,2019-07-03 09:06:34+00:00,ECOMMERCE,6.0,MANUAL,201.44,1605.0,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
1027939,2019-07-03 20:57:01+00:00,ECOMMERCE,5.0,UNKNOWN,74.45,2671.69,FL,12,US,0.0,0.0,0.0,False,2019-07-03,0
1806661,2019-07-03 17:28:44+00:00,ECOMMERCE,4.0,MANUAL,18.89,21.59,WA,53,US,0.0,0.0,0.0,False,2019-07-03,0
770689,2019-07-03 16:19:02+00:00,ECOMMERCE,6.0,MANUAL,80.0,80.0,CA,6,US,0.0,0.0,0.0,False,2019-07-03,0
393411,2019-07-03 05:32:31+00:00,ECOMMERCE,22.0,MANUAL,36.45,14913.64,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
393111,2019-07-03 14:40:49+00:00,ECOMMERCE,18.0,UNKNOWN,81.9,801.32,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
393315,2019-07-03 07:24:05+00:00,ECOMMERCE,10.0,MANUAL,25.87,6573.4,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
770853,2019-07-03 02:59:34+00:00,ECOMMERCE,24.0,MANUAL,21.06,1061.46,CA,6,US,0.0,0.0,0.0,False,2019-07-03,0
1806720,2019-07-03 02:16:09+00:00,ECOMMERCE,2.0,MANUAL,5.7,135.87,WA,53,US,0.0,0.0,0.0,False,2019-07-03,0
393245,2019-07-03 09:02:50+00:00,ECOMMERCE,3.0,MANUAL,14.15,3822.89,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
1027945,2019-07-03 20:00:14+00:00,OTHER,19.0,MAGSTRIPE,9.9,100.0,FL,12,US,1.0,1.0,1.0,False,2019-07-03,0
392958,2019-07-03 18:11:13+00:00,ECOMMERCE,11.0,MANUAL,14.33,1623.87,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
393032,2019-07-03 16:10:37+00:00,ECOMMERCE,18.0,MANUAL,47.94,2734.92,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
393340,2019-07-03 06:50:13+00:00,ECOMMERCE,21.0,MANUAL,39.97,17300.69,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
393451,2019-07-03 04:02:37+00:00,ECOMMERCE,18.0,MANUAL,28.85,5832.93,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
1426274,2019-07-03 18:27:01+00:00,OTHER,4.0,MANUAL,8.5,0.0,NJ,34,US,1.0,0.0,1.0,False,2019-07-03,0
770862,2019-07-03 02:29:56+00:00,OTHER,25.0,CHIP,14.8,620.06,CA,6,US,1.0,1.0,1.0,False,2019-07-03,0
770688,2019-07-03 16:20:28+00:00,ECOMMERCE,1.0,MANUAL,20.0,344.21,CA,6,US,0.0,0.0,0.0,False,2019-07-03,0
393264,2019-07-03 08:31:41+00:00,ECOMMERCE,9.0,MANUAL,70.8,3705.5,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
1027940,2019-07-03 20:56:40+00:00,ECOMMERCE,21.0,MANUAL,1247.71,0.0,FL,12,US,0.0,0.0,0.0,False,2019-07-03,0
770776,2019-07-03 11:17:03+00:00,ECOMMERCE,21.0,MANUAL,42.92,472.97,CA,6,US,0.0,0.0,0.0,False,2019-07-03,0
1806683,2019-07-03 15:16:25+00:00,ECOMMERCE,14.0,MANUAL,11.15,151.76,WA,53,US,0.0,0.0,0.0,False,2019-07-03,0
1740732,2019-07-03 21:23:52+00:00,OTHER,13.0,CHIP,138.49,7.94,VA,51,US,1.0,1.0,1.0,False,2019-07-03,0
1806711,2019-07-03 05:11:08+00:00,ECOMMERCE,19.0,MANUAL,75.93,952.13,WA,53,US,0.0,0.0,0.0,False,2019-07-03,0
1370057,2019-07-03 01:03:48+00:00,ECOMMERCE,8.0,MANUAL,2.68,1143.2,MN,27,US,0.0,0.0,0.0,False,2019-07-03,0
1613874,2019-07-03 18:36:56+00:00,ECOMMERCE,19.0,UNKNOWN,7.99,12410.43,PA,42,US,0.0,0.0,0.0,False,2019-07-03,0
1538799,2019-07-03 20:01:20+00:00,OTHER,16.0,MANUAL,20.01,626.94,NC,37,US,0.0,0.0,0.0,False,2019-07-03,0
392916,2019-07-03 19:52:27+00:00,ECOMMERCE,27.0,UNKNOWN,54.97,2844.04,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
62638,2019-07-03 23:03:18+00:00,OTHER,18.0,CHIP,4.6,74.64,MI,26,US,1.0,1.0,1.0,False,2019-07-03,0
770623,2019-07-03 19:57:29+00:00,ECOMMERCE,11.0,MANUAL,25.0,307.27,CA,6,US,0.0,0.0,0.0,False,2019-07-03,0
393182,2019-07-03 11:55:09+00:00,ECOMMERCE,8.0,MANUAL,167.52,4206.56,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
393228,2019-07-03 09:28:33+00:00,ECOMMERCE,9.0,MANUAL,13.96,5473.58,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
137924,2019-07-03 13:58:10+00:00,ECOMMERCE,26.0,MANUAL,4.99,100.0,,,GB,0.0,0.0,0.0,False,2019-07-03,0
1027943,2019-07-03 20:30:37+00:00,OTHER,25.0,CHIP,32.0,0.0,FL,12,US,1.0,1.0,0.0,False,2019-07-03,0
1575121,2019-07-03 15:02:55+00:00,ECOMMERCE,14.0,UNKNOWN,11.79,8047.11,OH,39,US,0.0,0.0,0.0,False,2019-07-03,0
1140517,2019-07-03 21:34:00+00:00,OTHER,8.0,MAGSTRIPE,3.64,16.71,GA,13,US,1.0,1.0,0.0,False,2019-07-03,0
392928,2019-07-03 19:32:26+00:00,ECOMMERCE,11.0,UNKNOWN,149.49,5480.4,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
393157,2019-07-03 12:28:40+00:00,ECOMMERCE,31.0,MANUAL,38.73,1437.84,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
393425,2019-07-03 05:12:21+00:00,ECOMMERCE,9.0,MANUAL,15.23,9300.58,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
393180,2019-07-03 11:58:59+00:00,ECOMMERCE,14.0,UNKNOWN,29.27,4173.42,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
1538801,2019-07-03 19:42:26+00:00,OTHER,21.0,MAGSTRIPE,5.33,0.0,NC,37,US,1.0,1.0,0.0,False,2019-07-03,0
1538794,2019-07-03 22:24:43+00:00,OTHER,15.0,CHIP,21.37,33.79,NC,37,US,1.0,1.0,1.0,False,2019-07-03,0
1264518,2019-07-03 03:17:55+00:00,ECOMMERCE,7.0,MANUAL,10.0,38.81,IL,17,US,0.0,0.0,0.0,False,2019-07-03,0
501,2019-07-03 00:00:00+00:00,,,,52.79,,,,,,,,,2019-07-03,1
393060,2019-07-03 15:30:15+00:00,ECOMMERCE,24.0,UNKNOWN,27.49,918.08,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
392977,2019-07-03 17:32:28+00:00,ECOMMERCE,11.0,MANUAL,10.87,5418.25,AR,5,US,0.0,0.0,0.0,False,2019-07-03,0
770674,2019-07-03 17:01:14+00:00,ECOMMERCE,3.0,MANUAL,10.0,0.0,CA,6,US,0.0,0.0,0.0,False,2019-07-03,0
