key,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cardholder_presence,card_presence,partial_approval_capable,pin_present,cc_acceptor_country
20d24d3e-a7be-4c0b-9a75-9c96e63f9610,2022-03-21T01:22:39Z,ECOMMERCE,2,CARD_ON_FILE,20.9,2636.16,DC,11,0,0,0,false,US
9a02b4fc-d87f-45e8-993c-44f5cc75b18c,2022-03-21T01:22:06Z,ECOMMERCE,1,MANUAL,29.35,12558.1,FL,12,0,0,0,false,US
e2e790ac-bd60-4695-b11b-56b6ec6e9293,2022-03-21T01:22:06Z,ECOMMERCE,2,CARD_ON_FILE,17.35,243.53,CA,06,0,0,0,false,US
37be1687-8377-40b2-8d1b-3865bd138be2,2022-03-21T01:21:28Z,MOTO,2,CARD_ON_FILE,4.88,0.0,AZ,04,0,0,0,false,US
6028fff3-480a-4698-a5cd-cdc40e5dc8cf,2022-03-21T01:20:59Z,ECOMMERCE,12,CARD_ON_FILE,56.08,119.8,FL,12,0,0,0,false,US
759d13a9-38d9-446a-a960-4eddd706001b,2022-03-21T01:20:12Z,ECOMMERCE,2,MANUAL,7.39,132.08,AL,01,0,0,0,false,US
82b08b3d-6a65-4e2d-8c7e-18ef352800cd,2022-03-21T01:19:52Z,ECOMMERCE,1,MANUAL,24.35,7542.1,FL,12,0,0,0,false,US
76b2f66c-b49d-46c0-927f-14156befd389,2022-03-21T01:19:42Z,ECOMMERCE,16,MANUAL,81.33,3057.63,AR,05,0,0,0,false,US
51bffa53-f9fc-4790-b110-5d61fbc6b1d1,2022-03-21T01:19:37Z,ECOMMERCE,1,MANUAL,29.35,12587.45,FL,12,0,0,0,false,US
94e241bd-3779-460a-8ba1-2a346a109d1e,2022-03-21T01:17:50Z,ECOMMERCE,1,MANUAL,29.35,12616.8,FL,12,0,0,0,false,US
17028960-7ae6-4f99-9f11-cfbbb96a7088,2022-03-21T01:17:43Z,ECOMMERCE,17,MANUAL,81.41,3281.39,AR,05,0,0,0,false,US
79c44d58-b77e-46a0-b654-f0d4797a932a,2022-03-21T01:17:41Z,ECOMMERCE,16,MANUAL,81.41,4862.85,AR,05,0,0,0,false,US
79d08e1c-3d66-4d25-aa3b-3951128fce66,2022-03-21T01:17:26Z,ECOMMERCE,18,MANUAL,81.41,3362.8,AR,05,0,0,0,false,US
fe1ca151-ad2c-40f9-92a2-3ae34700a160,2022-03-21T01:17:14Z,ECOMMERCE,16,MANUAL,81.41,3319.18,AR,05,0,0,0,false,US
98486639-3223-403c-9ee6-2673ba3fc3c1,2022-03-21T01:15:58Z,ECOMMERCE,1,MANUAL,29.35,12646.15,FL,12,0,0,0,false,US
44677536-7235-4320-8c39-72b00f80bd20,2022-03-21T01:15:02Z,ECOMMERCE,2,MANUAL,23.32,53.82,CA,06,0,0,0,false,US
73ca0958-b0bd-4939-b0f0-4f395c3c3cbe,2022-03-21T01:14:08Z,ECOMMERCE,2,MANUAL,13.37,771.78,OH,39,0,0,0,false,US
8655381e-5c78-4eca-8e59-36db6352e443,2022-03-21T01:13:48Z,ECOMMERCE,4,CARD_ON_FILE,26.23,459.01,NY,36,0,0,0,false,US
99e94d1f-c75a-4996-8d7c-a8dd50ae42df,2022-03-21T01:13:03Z,ECOMMERCE,1,MANUAL,18.26,12675.5,FL,12,0,0,0,false,US
4c64e642-42c3-4875-8343-c36fd18d11a3,2022-03-21T01:12:51Z,ECOMMERCE,1,MANUAL,11.94,733.51,WA,53,0,0,0,false,US
8c404dfe-c25a-4aa8-a110-493b35fceffd,2022-03-21T01:11:55Z,ECOMMERCE,2,MANUAL,13.33,797.73,OH,39,0,0,0,false,US
479068e3-719f-4239-b40a-0ea799603f6f,2022-03-21T01:11:43Z,ECOMMERCE,10,CARD_ON_FILE,95.28,3824.22,AR,05,0,0,0,false,US
75206876-088f-4197-8f66-0fb9efb1720d,2022-03-21T01:10:37Z,ECOMMERCE,1,MANUAL,21.86,10112.21,FL,12,0,0,0,false,US
ee847cfa-4a30-4e22-b046-b06fc7e8304d,2022-03-21T01:10:00Z,ECOMMERCE,18,MANUAL,69.0,95.0,TX,48,0,0,0,false,US
6cd9dfae-060f-49ef-9a63-07e0d30aa483,2022-03-21T01:07:26Z,MOTO,2,CARD_ON_FILE,8.99,0.0,CA,06,0,0,0,false,US
933225f7-0569-4298-97db-902b87582008,2022-03-21T01:06:38Z,ECOMMERCE,14,CARD_ON_FILE,115.76,2510.76,NJ,34,0,0,0,false,US
10b8c4da-f031-4c52-886f-cdb2ee9bbfcd,2022-03-21T01:06:23Z,ECOMMERCE,1,MANUAL,40.4,15782.52,FL,12,0,0,0,false,US
5ce07025-961f-4dcb-b084-8c8a5d70cd34,2022-03-21T01:06:08Z,ECOMMERCE,1,CARD_ON_FILE,22.15,2727.61,DC,11,0,0,0,false,US
ecae8d95-07bc-4409-afcb-0e659614ef6f,2022-03-21T01:04:14Z,ECOMMERCE,3,MANUAL,26.73,424.95,OH,39,0,0,0,false,US
629c0710-2ff6-48b2-bedd-1d2ffc8bd783,2022-03-21T01:02:32Z,ECOMMERCE,2,MANUAL,13.46,811.06,OH,39,0,0,0,false,US
9e7e2c1a-8841-45ac-a65d-b757c3f96f8a,2022-03-21T01:00:49Z,OTHER,3,CHIP,23.21,126.42,MO,29,1,1,1,false,US
928b8198-4771-4ee4-a257-b7f7b19dc6e8,2022-03-21T01:00:30Z,OTHER,7,CHIP,4.37,27.19,FL,12,1,1,1,false,US
b3f88446-6305-4a22-9b3a-2f4ee5764e0f,2022-03-21T01:00:30Z,ECOMMERCE,2,MANUAL,13.37,150.02,OH,39,0,0,0,false,US
80dad4c8-a458-4e19-87dc-311303a6ecf8,2022-03-21T00:57:14Z,ECOMMERCE,2,MANUAL,12.58,503.66,OH,39,0,0,0,false,US
ceaa966b-e4b3-46d6-a1f0-7850ee4c0c69,2022-03-21T00:56:20Z,ECOMMERCE,6,CARD_ON_FILE,49.65,2657.06,DC,11,0,0,0,false,US
0ac8ccdb-cabd-42f0-9afa-769fe3bc878b,2022-03-21T00:56:10Z,ECOMMERCE,19,CARD_ON_FILE,131.06,131.37,AR,05,0,0,0,false,US
f9f1b3e4-1ed7-4218-85cb-0b087a91a88e,2022-03-21T00:55:53Z,OTHER,12,CHIP,75.0,87.75,CA,06,1,1,1,false,US
92c71e02-907c-4d60-a1a1-f1ecb8dbcda1,2022-03-21T00:55:49Z,ECOMMERCE,1,MANUAL,13.46,635.9,OH,39,0,0,0,false,US
c3b08b8c-c929-42f4-b8c0-7840f70f873c,2022-03-21T00:55:13Z,ECOMMERCE,1,MANUAL,22.85,7566.45,FL,12,0,0,0,false,US
1a3a3ba5-a671-4fe2-aeb2-0ba7d5241a9b,2022-03-21T00:54:36Z,ECOMMERCE,21,MANUAL,173.08,3086.45,IL,17,0,0,1,false,US
3b8a6fb0-51af-412d-952a-71deec6a3613,2022-03-21T00:54:02Z,ECOMMERCE,1,MANUAL,12.58,694.79,OH,39,0,0,0,false,US
9036d4ed-19ef-43a4-b54f-42bb5ec149ff,2022-03-21T00:53:32Z,ECOMMERCE,4,CARD_ON_FILE,200.0,555.97,CA,06,0,0,0,false,US
ca2232be-5bde-45e1-a041-a228e2ffa9a9,2022-03-21T00:52:08Z,ECOMMERCE,1,MANUAL,13.41,465.09,OH,39,0,0,0,false,US
cc4f05b5-1c6d-4f1d-a7bc-99a392245274,2022-03-21T00:51:03Z,ECOMMERCE,25,MANUAL,267.24,46639.06,NJ,34,0,0,0,false,US
a30a4c91-5714-4e5d-b3d8-efb32790bdd0,2022-03-21T00:50:57Z,MOTO,1,CARD_ON_FILE,16.33,148.49,CA,06,0,0,0,false,US
282c8c4d-9957-4e49-b410-426ebcaa0c04,2022-03-21T00:50:16Z,ECOMMERCE,2,MANUAL,13.46,96.93,OH,39,0,0,0,false,US
dd854669-40e3-411f-aa2e-ce8629587333,2022-03-21T00:49:08Z,ECOMMERCE,3,CARD_ON_FILE,100.0,1577.88,DC,11,0,0,0,false,US
a2d6a8db-b873-4265-b837-28f8ec58c4da,2022-03-21T00:48:09Z,OTHER,2,CHIP,50.04,347.7,FL,12,1,1,0,false,US
676dbfaf-97e9-42c5-bbdf-921d9038b930,2022-03-21T00:47:41Z,ECOMMERCE,2,MANUAL,13.27,582.1,OH,39,0,0,0,false,US
a09513f5-e7a0-4b8b-b34a-e15957118f44,2022-03-21T00:47:17Z,MOTO,16,CARD_ON_FILE,603.95,0.0,IL,17,0,0,0,false,US
4388a856-d344-4f09-8835-083e30a94a54,2022-03-21T00:47:10Z,ECOMMERCE,6,CARD_ON_FILE,200.0,2370.04,DC,11,0,0,0,false,US
a9ceb77d-ce1e-4bd8-88c6-4d6d6df56757,2022-03-21T00:45:41Z,ECOMMERCE,12,CARD_ON_FILE,262.87,0.01,CA,06,0,0,0,false,US
7f15a53e-1340-4747-9795-b398e98b4ff9,2022-03-21T00:45:39Z,ECOMMERCE,1,MANUAL,12.58,759.2,OH,39,0,0,0,false,US
44fc90b9-372c-4336-9c53-4eb9e44f9de6,2022-03-21T00:45:06Z,OTHER,4,CHIP,66.34,200.24,FL,12,1,1,1,false,US
49766a74-bcda-4903-9445-54d03b3e761a,2022-03-21T00:44:38Z,ECOMMERCE,2,MANUAL,70.51,4695.73,WA,53,0,0,0,false,US
d92a4fee-f94d-4172-a70a-dc8b86fa67ac,2022-03-21T00:43:49Z,ECOMMERCE,1,MANUAL,13.33,268.03,OH,39,0,0,0,false,US
6a74ce38-d3a0-404f-a096-50481566448f,2022-03-21T00:43:10Z,ECOMMERCE,1,CARD_ON_FILE,0.21,2446.73,MN,27,0,0,0,false,US
c3133e56-df6a-4cd5-a4f7-7a3e467bd23b,2022-03-21T00:42:24Z,ECOMMERCE,11,MANUAL,28.62,5997.69,WA,53,0,0,0,false,US
626ecaac-4d5c-4c42-962d-606fee5f374b,2022-03-21T00:41:45Z,ECOMMERCE,3,MANUAL,26.67,516.24,OH,39,0,0,0,false,US
b5f7df24-6215-41a9-8397-aca8b88ef134,2022-03-21T00:40:59Z,OTHER,3,MAGSTRIPE,6.06,0.0,TX,48,1,1,0,false,US
308a4911-1dd2-4e6c-8968-d50e38947d59,2022-03-21T00:40:06Z,ECOMMERCE,1,MANUAL,12.58,412.37,OH,39,0,0,0,false,US
a697f1a2-b36c-4019-a038-43bd62b567ef,2022-03-21T00:38:16Z,OTHER,26,CHIP_FALLBACK,12.76,222.37,GA,13,1,1,0,false,US
066567cd-995f-421b-abd2-d95beec43603,2022-03-21T00:37:48Z,OTHER,2,CHIP,5.41,5.56,TX,48,1,1,1,false,US
e6c274d9-7ad9-4a5d-b8f3-37e1effbd874,2022-03-21T00:37:13Z,ECOMMERCE,1,MANUAL,32.2,571.31,WA,53,0,0,0,false,US
ad605216-aadb-427f-b6dd-fd89c0be4e52,2022-03-21T00:36:07Z,ECOMMERCE,3,CARD_ON_FILE,209.46,499.73,OH,39,0,0,0,false,US
f9e582b6-5c1d-4194-967a-23655bb96b8f,2022-03-21T00:35:09Z,ECOMMERCE,1,MANUAL,13.25,83.68,OH,39,0,0,0,false,US
9f316670-1efc-4177-ad26-322b9c054cf7,2022-03-21T00:35:07Z,ECOMMERCE,19,MANUAL,160.37,3259.53,IL,17,0,0,1,false,US
80875c26-a7ec-4b26-9401-169e97d7cba5,2022-03-21T00:34:37Z,OTHER,6,CHIP,106.61,1624.0,NY,36,1,1,1,false,US
dea6fd06-0ea8-44ef-a710-e0573eba961a,2022-03-21T00:34:13Z,ECOMMERCE,5,MANUAL,54.0,0.0,IA,19,0,0,0,false,US
83cb84e2-15d8-413c-a5c9-3e2228a481f5,2022-03-21T00:33:52Z,ECOMMERCE,1,MANUAL,12.58,281.36,OH,39,0,0,0,false,US
8c8efd87-64ca-494a-9c62-79fb1e5f16ec,2022-03-21T00:33:01Z,ECOMMERCE,1,CARD_ON_FILE,132.61,214.44,ID,16,0,0,0,false,US
a6b63baf-b2a0-47fc-b7e1-c39dcc132349,2022-03-21T00:32:36Z,ECOMMERCE,1,MANUAL,12.58,255.45,OH,39,0,0,0,false,US
493d58cd-415f-4545-be17-6405f96fa05e,2022-03-21T00:30:49Z,ECOMMERCE,1,MANUAL,12.66,11260.39,FL,12,0,0,0,false,US
aa20ec89-edef-44fd-9443-4f9af35e51a7,2022-03-21T00:30:44Z,ECOMMERCE,1,MANUAL,12.58,719.95,OH,39,0,0,0,false,US
d2e4b203-fd7f-4b26-bc3b-c618dea65563,2022-03-21T00:30:16Z,ECOMMERCE,7,CARD_ON_FILE,116.88,4286.94,AR,05,0,0,0,false,US
3d2a848b-f575-4d05-8109-9b276b936355,2022-03-21T00:29:49Z,ECOMMERCE,10,CARD_ON_FILE,116.88,4014.78,AR,05,0,0,0,false,US
afa2ba57-1709-4cc4-8c23-de7ea1232c01,2022-03-21T00:28:59Z,ECOMMERCE,2,MANUAL,13.34,732.53,OH,39,0,0,0,false,US
5ce862d6-86ca-4e1c-9599-ea1f3d4ad52d,2022-03-21T00:27:45Z,ECOMMERCE,13,MANUAL,60.0,189.67,PA,42,0,0,0,false,US
b9f88ba0-3676-4155-b51b-2d82c0bb4010,2022-03-21T00:27:31Z,ECOMMERCE,2,MANUAL,13.62,189.24,OH,39,0,0,0,false,US
4a8b77e1-e272-4068-98d0-aee01710c388,2022-03-21T00:27:07Z,ECOMMERCE,1,MANUAL,4.98,509.31,WA,53,0,0,0,false,US
bbf7b117-3278-4c9d-abb5-f812ce359267,2022-03-21T00:25:53Z,OTHER,1,CHIP,35.55,0.0,CA,06,1,1,0,false,US
dedb4443-1532-45ad-88e0-1edee620985c,2022-03-21T00:25:45Z,OTHER,2,CHIP,78.1,156.67,FL,12,1,1,0,false,US
b94aca18-0a23-44a2-aacf-50c6817fe535,2022-03-21T00:25:10Z,ECOMMERCE,1,MANUAL,15.97,7699.33,FL,12,0,0,0,false,US
711d4033-1a04-4c2f-8b8b-f48629432fa6,2022-03-21T00:24:38Z,ECOMMERCE,3,MANUAL,17.99,0.0,CA,06,0,0,0,false,US
0c4c105f-d29d-4c98-9301-fa49dcdc8f47,2022-03-21T00:24:31Z,ECOMMERCE,2,MANUAL,13.41,451.68,OH,39,0,0,0,false,US
c33313c1-464b-4f8f-b1da-dad6b6eb0b9b,2022-03-21T00:23:09Z,ECOMMERCE,6,CARD_ON_FILE,200.0,2570.04,DC,11,0,0,0,false,US
0e1a21d9-013a-4d1d-83e6-cd54df47dab1,2022-03-21T00:21:35Z,ECOMMERCE,1,MANUAL,12.58,229.53,OH,39,0,0,0,false,US
bae9bb4e-2874-41db-9214-53d0ed0b600a,2022-03-21T00:20:41Z,ECOMMERCE,34,CARD_ON_FILE,500.0,1130.85,IL,17,0,0,0,false,US
9d59acc2-3be0-4856-8d9d-a3dc018ca72b,2022-03-21T00:19:59Z,OTHER,5,CHIP,14.2,0.0,TX,48,1,1,0,false,US
ab0080c7-223a-4da8-b3e8-1014ff28ea82,2022-03-21T00:19:57Z,ECOMMERCE,33,CARD_ON_FILE,665.0,1630.85,IL,17,0,0,0,false,US
8d068033-9712-4883-9541-234a1d1a9f0a,2022-03-21T00:19:08Z,ECOMMERCE,31,CARD_ON_FILE,600.0,2295.85,IL,17,0,0,0,false,US
8a639cf7-23e9-43cc-b6ed-7880968293ee,2022-03-21T00:18:25Z,ECOMMERCE,1,MANUAL,19.75,11240.64,FL,12,0,0,0,false,US
2ffa57c1-5e1b-4a45-94b7-e5e6c99e8faa,2022-03-21T00:17:42Z,ECOMMERCE,1,MANUAL,15.78,15655.49,FL,12,0,0,0,false,US
218e689e-5dc3-4be1-9eed-c8acba0d5b2b,2022-03-21T00:15:12Z,ECOMMERCE,2,MANUAL,8.79,1666.81,WA,53,0,0,0,false,US
c89fd42c-9c49-4068-9bb3-5024319f7c4b,2022-03-21T00:15:04Z,ECOMMERCE,5,MANUAL,93.07,391.52,WA,53,0,0,0,false,US
6fc66285-7d17-414a-a50e-817cd7e02c83,2022-03-21T00:10:19Z,ECOMMERCE,1,MANUAL,13.33,745.87,OH,39,0,0,0,false,US
b2d9d5c6-5be0-44ff-9e4a-e845f8ceea43,2022-03-21T00:07:21Z,ECOMMERCE,4,CARD_ON_FILE,8.47,29.16,NC,37,0,0,0,false,US
35f458a1-c70e-4c56-8b9e-be1c23b94228,2022-03-21T00:06:25Z,ECOMMERCE,1,MANUAL,22.94,7715.3,FL,12,0,0,0,false,US
3fa35ae8-7afc-45f3-82e8-f65c8effc4ab,2022-03-21T00:05:15Z,ECOMMERCE,1,MANUAL,3.76,234.44,WY,56,0,0,0,false,US
120d8feb-3d8d-4cf4-8529-716f21f31620,2022-03-21T00:04:30Z,OTHER,6,CHIP,54.96,232.29,TX,48,1,1,1,false,US
9648ec2d-8f16-44e2-b731-e5baba1f33b2,2022-03-21T00:04:16Z,ECOMMERCE,1,MANUAL,12.58,824.52,OH,39,0,0,0,false,US
6bd41309-efee-4507-ae3b-810b8a980c5f,2022-03-21T00:02:15Z,ECOMMERCE,1,MANUAL,12.58,707.37,OH,39,0,0,0,false,US
644e9edc-d806-462a-9e3e-6c8843a546e9,2022-03-21T00:00:52Z,ECOMMERCE,1,MANUAL,21.65,359.03,WA,53,0,0,0,false,US
f540e0af-6c0c-4c61-9b16-6e4422e00135,2022-03-21T00:00:46Z,OTHER,4,CHIP,69.9,453.34,PA,42,1,1,1,false,US
763dd62b-204e-44c4-a223-49c63706dd94,2022-03-20T23:59:47Z,ECOMMERCE,1,MANUAL,12.58,346.77,OH,39,0,0,0,false,US
88312213-e94e-48ed-ad28-85c4a8e01081,2022-03-20T23:59:36Z,ECOMMERCE,1,CARD_ON_FILE,18.48,0.0,NC,37,0,0,0,false,US
25f7e87d-48d8-42db-883c-0f9c2bb84a5c,2022-03-20T23:58:34Z,OTHER,10,CHIP,218.39,728.51,NJ,34,1,1,0,false,US
b9ade538-f8dd-4cdb-baf9-2a80306ba4de,2022-03-20T23:57:30Z,ECOMMERCE,1,MANUAL,13.34,242.11,OH,39,0,0,0,false,US
f61a19dc-86e0-4e41-9016-b7c6a0f9c944,2022-03-20T23:56:05Z,ECOMMERCE,2,CARD_ON_FILE,23.18,327.26,CA,06,0,0,0,false,US
992c36f2-d7c5-4fd1-b9f0-5f56ec96b6f4,2022-03-20T23:55:32Z,ECOMMERCE,11,CARD_ON_FILE,28.85,221.58,CA,06,0,0,0,false,US
f57cd3f8-3d26-4096-b6ff-d647a376839a,2022-03-20T23:55:28Z,ECOMMERCE,1,MANUAL,13.33,306.52,OH,39,0,0,0,false,US
43ce2e19-0561-4707-8970-5c1a458556fd,2022-03-20T23:55:28Z,ECOMMERCE,1,MANUAL,15.67,7738.24,FL,12,0,0,0,false,US
9a19bf64-b163-46b7-b6e9-d3b1b22c252f,2022-03-20T23:54:57Z,ECOMMERCE,2,CARD_ON_FILE,50.05,862.95,DC,11,0,0,0,false,US
3847f9ba-7360-45d4-b2e8-0787aa99536f,2022-03-20T23:54:43Z,MOTO,10,CARD_ON_FILE,258.52,2021.07,PA,42,0,0,0,false,US
7a93ad21-2a10-4123-9237-ef9ae64cc748,2022-03-20T23:54:11Z,OTHER,4,CHIP,16.92,1601.95,MI,26,1,1,1,false,US
36714106-3f64-4d5d-8543-ac753d511688,2022-03-20T23:53:17Z,ECOMMERCE,1,MANUAL,13.37,609.2,OH,39,0,0,0,false,US
b299b9ad-1e42-46b4-95b3-984a3d27579c,2022-03-20T23:52:17Z,OTHER,12,CHIP,13.0,1781.68,CA,06,1,1,1,false,US
ae6878f2-2c2a-4b16-a918-7ac812bead99,2022-03-20T23:51:50Z,OTHER,6,CHIP,82.14,259.51,KY,21,1,1,0,false,US
3ef5eb34-37e9-48d2-8623-f8664d22b2f1,2022-03-20T23:51:49Z,ECOMMERCE,5,CARD_ON_FILE,216.45,0.0,MO,29,0,0,0,false,US
4a8cf47d-4984-41d9-a197-495ce8937d82,2022-03-20T23:51:34Z,ECOMMERCE,1,MANUAL,12.58,785.15,OH,39,0,0,0,false,US
b56ad961-0641-4483-962e-3df6844425d8,2022-03-20T23:50:04Z,ECOMMERCE,2,MANUAL,26.92,385.45,OH,39,0,0,0,false,US
8070fd66-947d-4829-b662-f557ded7747a,2022-03-20T23:49:28Z,ECOMMERCE,1,MANUAL,16.46,11273.05,FL,12,0,0,0,false,US
a1f5d614-a550-4ee5-82eb-50800bcf0e9c,2022-03-20T23:49:13Z,ECOMMERCE,1,CARD_ON_FILE,19.02,839.52,CA,06,0,0,0,false,US
e41d3bdb-10fa-42c6-bb90-b068d053ef76,2022-03-20T23:49:07Z,OTHER,4,CHIP,17.94,1091.92,MI,26,1,1,1,false,US
27fc90fb-ab4e-49f0-9412-8937131b7658,2022-03-20T23:48:32Z,ECOMMERCE,1,MANUAL,13.62,850.62,OH,39,0,0,0,false,US
b16f621e-a84a-4797-8779-d155b3696667,2022-03-20T23:47:55Z,OTHER,1,CHIP,62.9,0.0,KY,21,1,1,0,false,US
8536fa36-6094-4024-9dc9-8eef90d52845,2022-03-20T23:47:01Z,ECOMMERCE,1,MANUAL,12.58,293.94,OH,39,0,0,0,false,US
1bacef50-c064-4015-9e87-a30b536ad573,2022-03-20T23:46:53Z,OTHER,4,CHIP,4.8,309.83,TX,48,1,1,1,false,US
d07d30c6-c55d-4495-b8dd-b457899389d5,2022-03-20T23:46:40Z,MOTO,21,MANUAL,25.0,5529.64,CA,12,0,0,0,false,US
4107923d-ad1f-4b4a-a5fa-9fdeaccb8433,2022-03-20T23:46:11Z,MOTO,16,MANUAL,29.99,5554.64,CA,12,0,0,0,false,US
2bd0a7c9-7ce5-4bba-8d1b-34aa8a132f73,2022-03-20T23:45:45Z,ECOMMERCE,3,MANUAL,15.99,1323.96,WA,53,0,0,0,false,US
28bdfa94-7e82-4809-9a89-ca1b6ae1c47f,2022-03-20T23:45:22Z,ECOMMERCE,1,MANUAL,13.52,359.35,OH,39,0,0,0,false,US
05311002-33f4-4465-96fc-d3503a7b01b9,2022-03-20T23:44:46Z,OTHER,2,CHIP,67.52,280.18,FL,12,1,1,0,false,US
ca707008-389f-4677-bc3d-46da9983693d,2022-03-20T23:44:16Z,OTHER,1,CHIP,66.42,60.0,MO,29,1,1,0,false,US
4c7c05f8-8edb-4a5e-92f5-613707224292,2022-03-20T23:43:54Z,ECOMMERCE,1,CARD_ON_FILE,42.65,5810.37,WI,55,0,0,0,false,US
440c1911-765f-4172-9640-2f5253c37eb3,2022-03-20T23:41:57Z,ECOMMERCE,2,CARD_ON_FILE,0.3,45.23,CA,06,0,0,0,false,US
4ae29a7d-0059-4ea3-9263-8a0f2979bea7,2022-03-20T23:41:45Z,ECOMMERCE,9,CARD_ON_FILE,31.74,823.32,KS,48,0,0,0,false,US
df9bc84e-b302-43c8-a101-8f54e024ed6d,2022-03-20T23:41:04Z,ECOMMERCE,8,CARD_ON_FILE,58.44,5281.68,AR,05,0,0,0,false,US
2525ddec-9fd6-45c1-8ddd-bae3b44acde1,2022-03-20T23:39:29Z,ECOMMERCE,1,CARD_ON_FILE,3.0,431.94,AL,01,0,0,0,false,US
a7d3a238-4d37-4322-ab7f-afe5579fc5ca,2022-03-20T23:38:36Z,OTHER,1,CHIP,18.03,297.74,TX,48,1,1,0,false,US
bd74b85d-cf56-4f4a-b3f0-95b19aaf7236,2022-03-20T23:35:59Z,OTHER,2,CHIP,10.97,1618.87,MI,26,1,1,0,false,US
ab92f935-c201-4568-867d-0e6ffb6c546a,2022-03-20T23:35:52Z,OTHER,2,CHIP,19.25,270.85,FL,12,1,1,1,false,US
10eb53a4-783f-4789-8759-0dee296f820d,2022-03-20T23:35:16Z,ECOMMERCE,1,CARD_ON_FILE,9.83,829.69,CA,06,0,0,0,false,US
7b0a2eaa-66b2-4177-a4ea-b3b6effca395,2022-03-20T23:33:00Z,OTHER,10,CHIP,18.0,0.0,TX,48,1,1,1,false,US
0946f358-777a-4c45-9855-dd006a4f2975,2022-03-20T23:32:09Z,ECOMMERCE,1,CARD_ON_FILE,10.93,792.46,CA,06,0,0,0,false,US
351c2f2b-55a1-4d80-b6f5-d54d2c9e8ad8,2022-03-20T23:31:51Z,ECOMMERCE,9,CARD_ON_FILE,26.99,250.43,CA,06,0,0,0,false,US
9bf91c8b-a4c7-4c0e-ae58-0ac42757dff4,2022-03-20T23:29:16Z,OTHER,6,CHIP,12.94,314.63,TX,48,1,1,0,false,US
0abab778-f6f0-4204-8c92-ffbd257f4d24,2022-03-20T23:29:00Z,ECOMMERCE,4,CARD_ON_FILE,181.44,913.0,DC,11,0,0,0,false,US
e89470d3-ee15-4b95-8839-f5227f254af8,2022-03-20T23:25:58Z,OTHER,6,CHIP,17.03,43.15,FL,12,1,1,1,false,US
7e3cf07d-c9fd-44fa-a92d-1a9d93910ba8,2022-03-20T23:24:47Z,ECOMMERCE,11,CARD_ON_FILE,100.0,1677.88,DC,11,0,0,0,false,US
72c012f9-4668-49f3-a487-1d75bd786405,2022-03-20T23:23:48Z,OTHER,1,CHIP,29.43,20.28,MA,25,1,1,0,false,US
55410e07-1763-4dd8-8b97-80ff695f4563,2022-03-20T23:23:38Z,OTHER,1,CHIP,106.58,1059.11,MI,26,1,1,1,false,US
a1f3b6e3-329c-4fae-b062-a4ae885b8f0b,2022-03-20T23:23:16Z,ECOMMERCE,12,MANUAL,64.19,177.91,TX,48,0,0,0,false,US
1507cb17-a50f-48ef-b3c5-d8c2916fe756,2022-03-20T23:22:27Z,ECOMMERCE,1,MANUAL,10.4,11289.51,FL,12,0,0,0,false,US
31c4e6ab-3624-46c3-be0b-22c449ac3929,2022-03-20T23:20:36Z,ECOMMERCE,1,MANUAL,13.99,437.28,WA,53,0,0,0,false,US
4dc5b4b3-145c-470a-bb17-cd5571e131a2,2022-03-20T23:20:33Z,ECOMMERCE,1,MANUAL,14.99,803.19,WA,53,0,0,0,false,US
6fbc1be9-7dbb-4193-a7f7-3ed9d780f698,2022-03-20T23:20:31Z,ECOMMERCE,1,MANUAL,11.88,338.12,WA,53,0,0,0,false,US
9d4bfb6d-ad67-4119-80b7-19214edd68bb,2022-03-20T23:19:31Z,ECOMMERCE,3,MANUAL,22.4,1301.56,WA,53,0,0,0,false,US
74fe44f0-f76a-4651-9091-681874cf0ffb,2022-03-20T23:18:57Z,ECOMMERCE,1,MANUAL,13.14,7753.91,FL,12,0,0,0,false,US
b2b5a039-76cf-4ca0-a77a-6e4dc479c529,2022-03-20T23:18:40Z,ECOMMERCE,26,MANUAL,34.0,2439.45,DE,10,0,0,0,false,US
e7bc90a6-c401-459c-ad6e-86d00dcb5b20,2022-03-20T23:18:22Z,ECOMMERCE,1,MANUAL,8.46,616.94,WA,53,0,0,0,false,US
9e7605a4-1ca8-4784-995e-92a7c20f2f01,2022-03-20T23:17:21Z,OTHER,1,CHIP,7.66,0.0,NJ,34,1,1,1,false,US
de737f3f-1f53-46bb-8aec-d770237b7223,2022-03-20T23:15:44Z,ECOMMERCE,7,MANUAL,33.6,964.99,WA,53,0,0,0,false,US
57c6872c-12f6-495f-b2da-d9e4456645d2,2022-03-20T23:15:42Z,ECOMMERCE,6,CARD_ON_FILE,116.88,4509.1,AR,05,0,0,0,false,US
b7c6a5b0-4eab-4b97-a51d-c041c2bc6a03,2022-03-20T23:14:58Z,ECOMMERCE,1,MANUAL,23.79,13515.43,FL,12,0,0,0,false,US
8c26474b-1553-4090-8d3e-5cab72b7e62e,2022-03-20T23:14:48Z,ECOMMERCE,3,CARD_ON_FILE,23.0,918.27,,,0,0,0,false,GB
777f9319-b7eb-48a8-bf81-e24708c425ae,2022-03-20T23:14:34Z,ECOMMERCE,1,CARD_ON_FILE,10.31,40.61,CA,06,0,0,0,false,US
