,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud,hour,month,dayofweek,year
8655,2,9.0,1,49.29,0.0,53,33,1,1,1,0,2020-05-19,0,18,5,1,2020
8656,0,2.0,4,14.92,4996.26,41,33,0,0,0,0,2020-05-19,0,13,5,1,2020
8657,0,4.0,5,65.75,5949.3,16,33,0,0,0,0,2020-05-19,0,16,5,1,2020
8658,0,3.0,4,10.0,699.81,10,33,0,0,0,0,2020-05-19,0,16,5,1,2020
8659,2,19.0,1,116.76,1250.17,20,33,1,1,0,0,2020-05-19,0,23,5,1,2020
8660,0,13.0,4,49.33,17544.59,39,33,0,0,0,0,2020-05-19,0,19,5,1,2020
8661,2,21.0,1,50.0,0.0,15,33,1,1,0,0,2020-05-19,0,18,5,1,2020
8662,0,5.0,4,10.0,568.86,10,33,0,0,0,0,2020-05-19,0,15,5,1,2020
8663,0,2.0,4,13.42,280.58,56,33,0,0,0,0,2020-05-19,0,15,5,1,2020
8664,0,13.0,4,12.8,5588.96,32,33,0,0,0,0,2020-05-19,0,7,5,1,2020
8665,0,15.0,5,16.47,108.04,52,6,0,0,0,0,2020-05-19,0,14,5,1,2020
8666,0,2.0,4,11.99,4564.27,41,33,0,0,0,0,2020-05-19,0,14,5,1,2020
8667,0,9.0,4,16.98,10384.0,29,33,0,0,0,0,2020-05-19,0,18,5,1,2020
8668,0,13.0,4,18.88,8096.24,32,33,0,0,0,0,2020-05-19,0,18,5,1,2020
8669,0,41.0,5,189.0,1079.34,20,33,0,0,0,0,2020-05-19,0,13,5,1,2020
8670,0,21.0,4,24.61,8149.78,32,33,0,0,0,0,2020-05-19,0,13,5,1,2020
8671,0,34.0,4,48.0,5409.68,10,33,0,0,0,0,2020-05-19,0,0,5,1,2020
8672,0,21.0,4,59.98,41459.45,56,33,0,0,0,0,2020-05-19,0,2,5,1,2020
8673,0,4.0,5,65.45,6080.51,16,33,0,0,0,0,2020-05-19,0,16,5,1,2020
8674,0,15.0,4,21.94,2399.52,7,33,0,0,0,0,2020-05-19,0,10,5,1,2020
8675,0,29.0,4,15.62,4494.41,7,33,0,0,0,0,2020-05-19,0,3,5,1,2020
8676,2,18.0,1,154.33,535.55,30,33,1,1,1,0,2020-05-19,0,22,5,1,2020
8677,0,29.0,4,111.28,38088.75,56,33,0,0,0,0,2020-05-19,0,3,5,1,2020
8678,0,30.0,4,87.41,2748.38,10,33,0,0,0,0,2020-05-19,0,17,5,1,2020
8679,0,27.0,4,72.69,6303.49,32,33,0,0,0,0,2020-05-19,0,11,5,1,2020
8680,0,2.0,5,85.5,873.93,40,33,0,0,0,0,2020-05-19,0,2,5,1,2020
8681,0,27.0,4,11.99,6716.18,41,33,0,0,0,0,2020-05-19,0,6,5,1,2020
8682,0,1.0,5,16.0,0.0,40,33,0,0,0,0,2020-05-19,0,15,5,1,2020
8683,2,5.0,4,34.45,1740.13,40,33,0,0,0,0,2020-05-19,0,15,5,1,2020
8684,0,31.0,4,16.49,47746.69,20,33,0,0,0,0,2020-05-19,0,23,5,1,2020
8685,0,22.0,4,33.06,3975.32,16,33,0,0,1,0,2020-05-19,0,19,5,1,2020
8686,0,24.0,5,18.18,5048.11,7,33,0,0,0,0,2020-05-19,0,4,5,1,2020
8687,0,18.0,4,27.41,6596.14,33,33,0,0,0,0,2020-05-19,0,17,5,1,2020
8688,0,35.0,4,96.68,5003.46,7,33,0,0,0,0,2020-05-19,0,1,5,1,2020
8689,0,34.0,4,40.97,41656.37,20,33,0,0,0,0,2020-05-19,0,23,5,1,2020
8690,0,2.0,5,7.94,1871.86,10,33,0,0,0,0,2020-05-19,0,20,5,1,2020
8691,0,31.0,4,9.99,124.35,52,11,0,0,0,0,2020-05-19,0,8,5,1,2020
8692,0,3.0,4,131.55,722.27,53,33,0,0,0,0,2020-05-19,0,12,5,1,2020
8693,0,21.0,5,109.0,0.0,52,2,0,0,0,0,2020-05-19,0,3,5,1,2020
8694,0,24.0,4,53.12,40515.6,56,33,0,0,0,0,2020-05-19,0,14,5,1,2020
8695,0,9.0,4,126.01,15604.01,39,33,0,0,0,0,2020-05-19,0,21,5,1,2020
8696,2,19.0,1,74.72,250.33,25,33,1,1,1,0,2020-05-19,0,15,5,1,2020
8697,2,30.0,1,666.0,40.62,57,33,1,1,0,0,2020-05-19,0,0,5,1,2020
8698,2,18.0,1,16.4,5140.32,10,33,1,1,0,0,2020-05-19,0,16,5,1,2020
8699,0,21.0,4,18.93,8386.15,7,33,0,0,0,0,2020-05-19,0,4,5,1,2020
8700,0,25.0,5,169.99,8956.23,10,33,0,0,0,0,2020-05-19,0,6,5,1,2020
8701,0,1.0,4,17.0,481.89,36,33,0,0,0,0,2020-05-19,0,14,5,1,2020
8702,0,26.0,5,37.44,10145.6,7,33,0,0,0,0,2020-05-19,0,9,5,1,2020
8703,0,2.0,5,23.65,560.0,10,33,0,0,0,0,2020-05-19,0,12,5,1,2020
8704,0,32.0,4,21.6,40873.65,20,33,0,0,0,0,2020-05-19,0,22,5,1,2020
8705,0,5.0,5,15.68,0.0,10,33,0,0,0,0,2020-05-19,0,2,5,1,2020
8706,0,31.0,5,7.4,5448.28,16,33,0,0,0,0,2020-05-19,0,18,5,1,2020
8707,0,30.0,5,14.29,36935.01,7,33,0,0,0,0,2020-05-19,0,18,5,1,2020
8708,0,30.0,4,37.08,4366.56,7,33,0,0,0,0,2020-05-19,0,12,5,1,2020
8709,0,2.0,4,12.41,5317.36,41,33,0,0,0,0,2020-05-19,0,13,5,1,2020
8710,2,30.0,1,29.5,420.0,15,33,1,1,0,0,2020-05-19,0,16,5,1,2020
8711,0,29.0,4,218.99,57312.41,56,33,0,0,0,0,2020-05-19,0,0,5,1,2020
8712,2,12.0,4,3909.0,1138.0,10,33,0,1,0,0,2020-05-19,0,14,5,1,2020
8713,2,7.0,1,34.9,0.0,40,33,1,1,1,0,2020-05-19,0,20,5,1,2020
8714,0,2.0,5,20.95,2335.95,7,33,0,0,0,0,2020-05-19,0,14,5,1,2020
8715,0,25.0,4,38.35,4535.14,32,33,0,0,0,0,2020-05-19,0,19,5,1,2020
8716,0,13.0,4,17.46,8797.01,32,33,0,0,0,0,2020-05-19,0,21,5,1,2020
8717,0,35.0,5,40.0,4293.22,7,33,0,0,0,0,2020-05-19,0,5,5,1,2020
8718,0,26.0,4,77.25,4386.05,28,33,0,0,0,0,2020-05-19,0,23,5,1,2020
8719,2,23.0,4,53.4,578.89,26,33,0,1,0,0,2020-05-19,0,18,5,1,2020
8720,0,30.0,4,96.06,43066.72,56,33,0,0,0,0,2020-05-19,0,1,5,1,2020
8721,2,99.0,5,52.79,0.0,52,32,0,0,0,0,2020-05-19,1,0,5,1,2020
8722,0,2.0,4,11.99,2637.21,41,33,0,0,0,0,2020-05-19,0,1,5,1,2020
8723,2,7.0,4,33.35,1343.94,16,33,0,0,0,0,2020-05-19,0,15,5,1,2020
8724,0,36.0,4,226.83,3038.28,36,33,0,0,0,0,2020-05-19,0,16,5,1,2020
8725,0,8.0,5,30.9,42.99,40,33,0,0,0,0,2020-05-19,0,18,5,1,2020
8726,2,24.0,1,215.78,1338.27,36,33,1,1,1,0,2020-05-19,0,20,5,1,2020
8727,0,33.0,4,18.49,53258.53,20,33,0,0,0,0,2020-05-19,0,0,5,1,2020
8728,0,29.0,4,12.41,6703.77,41,33,0,0,0,0,2020-05-19,0,6,5,1,2020
8729,2,15.0,1,246.72,288.83,30,33,1,1,1,0,2020-05-19,0,21,5,1,2020
8730,0,32.0,4,21.77,55576.09,20,33,0,0,0,0,2020-05-19,0,0,5,1,2020
8731,0,9.0,4,112.0,13256.82,39,33,0,0,0,0,2020-05-19,0,21,5,1,2020
8732,2,29.0,1,25.74,518.02,15,33,1,1,1,0,2020-05-19,0,17,5,1,2020
8733,0,6.0,4,13.68,7702.05,7,33,0,0,0,0,2020-05-19,0,5,5,1,2020
8734,0,24.0,5,37.44,7563.26,7,33,0,0,0,0,2020-05-19,0,8,5,1,2020
8735,0,6.0,4,30.97,4669.62,41,33,0,0,0,0,2020-05-19,0,12,5,1,2020
8736,0,3.0,4,35.63,303.85,45,33,0,0,0,0,2020-05-19,0,21,5,1,2020
8737,2,2.0,4,151.86,644.36,50,33,0,0,0,0,2020-05-19,0,9,5,1,2020
8738,0,15.0,4,27.97,9286.98,29,33,0,0,0,0,2020-05-19,0,17,5,1,2020
8739,2,27.0,4,326.78,17825.43,57,33,0,1,0,0,2020-05-19,0,20,5,1,2020
8740,0,6.0,4,27.97,10557.3,29,33,0,0,0,0,2020-05-19,0,12,5,1,2020
8741,0,27.0,4,9.1,41923.32,15,33,0,0,0,0,2020-05-19,0,16,5,1,2020
8742,0,7.0,4,75.0,124.5,15,33,0,0,0,0,2020-05-19,0,11,5,1,2020
8743,0,6.0,4,290.99,4907.18,10,33,0,0,0,0,2020-05-19,0,20,5,1,2020
8744,0,19.0,4,15.39,8115.12,32,33,0,0,0,0,2020-05-19,0,13,5,1,2020
8745,0,12.0,4,10.0,64.92,10,33,0,0,0,0,2020-05-19,0,4,5,1,2020
8746,0,32.0,4,21.77,43308.06,20,33,0,0,0,0,2020-05-20,0,8,5,2,2020
8747,0,15.0,4,36.81,5694.37,20,33,0,0,0,0,2020-05-20,0,5,5,2,2020
8748,0,2.0,5,19.99,1825.98,10,33,0,0,0,0,2020-05-20,0,7,5,2,2020
8749,0,19.0,4,14.95,49411.09,36,33,0,0,0,0,2020-05-20,0,23,5,2,2020
8750,2,15.0,1,16.56,412.91,25,33,1,1,1,0,2020-05-20,0,21,5,2,2020
8751,0,15.0,4,43.98,787.05,7,33,0,0,0,0,2020-05-20,0,15,5,2,2020
8752,0,17.0,5,76.11,8106.85,10,33,0,0,0,0,2020-05-20,0,2,5,2,2020
8753,0,5.0,4,10.0,263.76,10,33,0,0,0,0,2020-05-20,0,13,5,2,2020
8754,0,23.0,4,132.42,2714.72,53,33,0,0,0,0,2020-05-20,0,17,5,2,2020
8755,0,22.0,4,27.55,26524.04,56,33,0,0,0,0,2020-05-20,0,2,5,2,2020
8756,0,31.0,4,10.41,41645.96,20,33,0,0,0,0,2020-05-20,0,0,5,2,2020
8757,0,4.0,5,54.18,1081.48,15,33,0,0,0,0,2020-05-20,0,15,5,2,2020
8758,0,29.0,4,24.46,39610.06,20,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8759,2,18.0,1,308.14,1261.99,48,33,1,1,1,0,2020-05-20,0,19,5,2,2020
8760,2,7.0,1,36.45,0.0,15,33,1,1,1,0,2020-05-20,0,17,5,2,2020
8761,0,9.0,4,13.86,5638.93,20,33,0,0,0,0,2020-05-20,0,4,5,2,2020
8762,0,25.0,4,23.75,6400.67,11,33,0,0,0,0,2020-05-20,0,2,5,2,2020
8763,0,2.0,5,19.38,985.25,10,33,0,0,0,0,2020-05-20,0,11,5,2,2020
8764,0,31.0,5,42.99,7063.23,7,33,0,0,0,0,2020-05-20,0,5,5,2,2020
8765,0,26.0,5,64.05,897.34,7,33,0,0,0,0,2020-05-20,0,7,5,2,2020
8766,2,99.0,5,52.79,0.0,52,32,0,0,0,0,2020-05-20,1,0,5,2,2020
8767,0,31.0,4,16.9,33689.32,7,33,0,0,0,0,2020-05-20,0,4,5,2,2020
8768,0,14.0,4,29.66,719.89,21,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8769,0,22.0,5,20.81,7798.0,7,33,0,0,0,0,2020-05-20,0,9,5,2,2020
8770,0,6.0,5,56.12,404.0,20,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8771,2,26.0,1,740.43,3387.78,57,33,1,1,1,0,2020-05-20,0,15,5,2,2020
8772,0,21.0,4,31.81,6569.92,10,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8773,0,11.0,4,19.43,3986.06,56,33,0,0,0,0,2020-05-20,0,4,5,2,2020
8774,0,12.0,4,7.48,586.38,56,33,0,0,0,0,2020-05-20,0,19,5,2,2020
8775,0,1.0,4,13.98,5325.66,41,33,0,0,0,0,2020-05-20,0,12,5,2,2020
8776,0,31.0,4,12.95,38864.16,7,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8777,0,23.0,4,18.63,44307.92,20,33,0,0,0,0,2020-05-20,0,20,5,2,2020
8778,0,1.0,4,11.99,4020.73,41,33,0,0,0,0,2020-05-20,0,13,5,2,2020
8779,0,4.0,4,500.0,1500.0,12,33,0,0,0,0,2020-05-20,0,21,5,2,2020
8780,2,3.0,4,17.63,1646.72,40,33,0,0,0,0,2020-05-20,0,13,5,2,2020
8781,0,31.0,4,117.22,0.0,57,33,0,0,0,0,2020-05-20,0,15,5,2,2020
8782,0,26.0,4,107.85,303.63,16,33,0,0,0,0,2020-05-20,0,14,5,2,2020
8783,0,33.0,4,8.99,39940.14,20,33,0,0,0,0,2020-05-20,0,10,5,2,2020
8784,0,17.0,4,182.61,6570.59,20,33,0,0,0,0,2020-05-20,0,4,5,2,2020
8785,0,21.0,4,44.99,3699.37,56,33,0,0,0,0,2020-05-20,0,15,5,2,2020
8786,0,21.0,5,16.13,8752.37,7,33,0,0,0,0,2020-05-20,0,10,5,2,2020
8787,0,33.0,4,28.76,41697.34,20,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8788,0,13.0,5,19.28,13606.14,7,33,0,0,0,0,2020-05-20,0,2,5,2,2020
8789,0,35.0,4,42.39,43483.06,36,33,0,0,0,0,2020-05-20,0,2,5,2,2020
8790,0,8.0,5,26.33,405.41,7,33,0,0,0,0,2020-05-20,0,2,5,2,2020
8791,0,6.0,4,89.99,4132.05,45,33,0,0,0,0,2020-05-20,0,3,5,2,2020
8792,0,20.0,5,10.61,8960.8,7,33,0,0,0,0,2020-05-20,0,10,5,2,2020
8793,0,25.0,5,16.72,44678.18,25,33,0,0,0,0,2020-05-20,0,15,5,2,2020
8794,0,5.0,4,37.37,189.54,56,33,0,0,0,0,2020-05-20,0,16,5,2,2020
8795,0,37.0,4,905.96,0.0,52,11,0,0,0,0,2020-05-20,0,12,5,2,2020
8796,0,24.0,4,39.69,10745.11,7,33,0,0,0,0,2020-05-20,0,16,5,2,2020
8797,2,22.0,1,73.8,38.1,35,33,1,1,0,0,2020-05-20,0,20,5,2,2020
8798,0,31.0,4,20.93,26837.85,20,33,0,0,0,0,2020-05-20,0,8,5,2,2020
8799,0,4.0,5,25.08,1534.11,10,33,0,0,0,0,2020-05-20,0,19,5,2,2020
8800,2,2.0,4,42.51,27.73,42,33,0,0,0,0,2020-05-20,0,13,5,2,2020
8801,0,31.0,4,11.4,9452.13,20,33,0,0,0,0,2020-05-20,0,2,5,2,2020
8802,2,2.0,4,10.41,71.08,39,33,0,0,0,0,2020-05-20,0,21,5,2,2020
8803,0,10.0,4,16.93,6036.03,20,33,0,0,0,0,2020-05-20,0,3,5,2,2020
8804,2,17.0,3,16.01,70.19,54,33,1,1,1,0,2020-05-20,0,20,5,2,2020
8805,0,29.0,4,12.81,46245.15,20,33,0,0,0,0,2020-05-20,0,7,5,2,2020
8806,0,27.0,4,29.77,12761.55,7,33,0,0,0,0,2020-05-20,0,19,5,2,2020
8807,0,2.0,4,9.78,911.3,10,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8808,0,3.0,4,19.52,2619.25,56,33,0,0,0,0,2020-05-20,0,5,5,2,2020
8809,0,1.0,4,11.99,5189.79,41,33,0,0,0,0,2020-05-20,0,12,5,2,2020
8810,0,18.0,5,10.97,7347.67,7,33,0,0,0,0,2020-05-20,0,10,5,2,2020
8811,2,32.0,1,500.0,47.75,10,33,1,1,0,0,2020-05-20,0,18,5,2,2020
8812,0,35.0,5,224.69,41197.96,15,33,0,0,0,0,2020-05-20,0,4,5,2,2020
8813,0,12.0,5,37.44,9150.94,7,33,0,0,0,0,2020-05-20,0,16,5,2,2020
8814,0,31.0,4,16.95,41036.58,20,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8815,0,26.0,5,104.33,2728.12,10,33,0,0,0,0,2020-05-20,0,21,5,2,2020
8816,0,4.0,5,18.86,135.77,7,33,0,0,0,0,2020-05-20,0,8,5,2,2020
8817,2,23.0,1,110.62,30.97,20,33,1,1,0,0,2020-05-20,0,20,5,2,2020
8818,0,7.0,5,11.82,493.87,7,33,0,0,0,0,2020-05-20,0,6,5,2,2020
8819,0,39.0,4,49.78,37743.92,20,33,0,0,0,0,2020-05-20,0,15,5,2,2020
8820,0,21.0,4,32.52,6643.16,10,33,0,0,0,0,2020-05-20,0,12,5,2,2020
8821,0,20.0,4,60.6,117.42,15,33,0,0,0,0,2020-05-20,0,6,5,2,2020
8822,2,15.0,1,42.23,557.44,39,33,1,1,1,0,2020-05-20,0,18,5,2,2020
8823,0,21.0,5,15.54,12450.01,7,33,0,0,0,0,2020-05-20,0,19,5,2,2020
8824,0,15.0,5,26.99,9583.54,25,33,0,0,0,0,2020-05-20,0,3,5,2,2020
8825,0,35.0,4,33.95,6070.53,7,33,0,0,0,0,2020-05-20,0,18,5,2,2020
8826,0,4.0,4,7.75,6282.02,59,33,0,0,0,0,2020-05-20,0,19,5,2,2020
8827,0,33.0,5,89.0,8705.77,52,2,0,0,0,0,2020-05-20,0,12,5,2,2020
8828,0,30.0,5,16.87,8045.73,7,33,0,0,0,0,2020-05-20,0,3,5,2,2020
8829,0,10.0,4,10.52,101.67,10,33,0,0,0,0,2020-05-20,0,2,5,2,2020
8830,2,23.0,1,9.78,176.42,10,33,1,1,1,0,2020-05-20,0,16,5,2,2020
8831,0,15.0,5,14.22,15729.25,7,33,0,0,0,0,2020-05-20,0,5,5,2,2020
8832,0,39.0,4,65.52,40345.18,20,33,0,0,0,0,2020-05-20,0,10,5,2,2020
8833,0,6.0,5,471.67,688.93,51,33,0,0,0,0,2020-05-20,0,18,5,2,2020
8834,0,31.0,4,16.49,27186.48,20,33,0,0,0,0,2020-05-20,0,8,5,2,2020
8835,2,14.0,1,56.89,116.49,51,33,1,1,0,0,2020-05-20,0,0,5,2,2020
8836,0,31.0,4,15.42,33575.52,20,33,0,0,0,0,2020-05-20,0,6,5,2,2020
8837,0,30.0,5,29.77,6833.33,7,33,0,0,0,0,2020-05-20,0,5,5,2,2020
8838,0,17.0,5,10.61,8361.75,7,33,0,0,0,0,2020-05-20,0,9,5,2,2020
8839,0,7.0,5,74.27,119.56,21,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8840,0,23.0,4,22.98,2834.74,56,33,0,0,0,0,2020-05-20,0,6,5,2,2020
8841,0,41.0,4,47.08,6135.46,36,33,0,0,0,0,2020-05-20,0,18,5,2,2020
8842,2,22.0,1,121.46,291.21,39,33,1,1,0,0,2020-05-20,0,23,5,2,2020
8843,2,21.0,1,28.69,214.63,25,33,1,1,1,0,2020-05-20,0,18,5,2,2020
8844,0,6.0,5,65.01,443.66,7,33,0,0,0,0,2020-05-20,0,0,5,2,2020
8845,0,15.0,4,50.0,1774.42,10,33,0,0,0,0,2020-05-20,0,17,5,2,2020
8846,0,14.0,5,4.95,620.39,15,33,0,0,0,0,2020-05-20,0,13,5,2,2020
8847,0,3.0,4,113.98,4000.12,10,33,0,0,0,0,2020-05-20,0,21,5,2,2020
8848,0,17.0,5,49.94,12909.64,7,33,0,0,0,0,2020-05-20,0,5,5,2,2020
8849,0,29.0,5,17.75,32176.52,7,33,0,0,0,0,2020-05-20,0,22,5,2,2020
8850,0,2.0,4,13.98,5351.63,41,33,0,0,0,0,2020-05-20,0,12,5,2,2020
8851,0,16.0,4,27.8,3778.18,7,33,0,0,0,0,2020-05-20,0,4,5,2,2020
8852,0,52.0,5,109.0,3497.23,20,33,0,0,0,0,2020-05-20,0,14,5,2,2020
8853,2,23.0,1,40.39,0.0,16,33,1,1,0,0,2020-05-20,0,19,5,2,2020
8854,0,23.0,4,43.18,776.95,36,33,0,0,0,0,2020-05-20,0,2,5,2,2020
8855,0,5.0,4,29.95,1372.96,10,33,0,0,0,0,2020-05-20,0,17,5,2,2020
8856,0,9.0,4,6.27,112.19,10,33,0,0,0,0,2020-05-20,0,2,5,2,2020
8857,2,3.0,1,9.73,57.43,32,33,1,1,1,0,2020-05-20,0,22,5,2,2020
8858,0,27.0,4,12.97,30468.14,15,33,0,0,0,0,2020-05-20,0,16,5,2,2020
8859,0,23.0,5,31.58,7531.68,7,33,0,0,0,0,2020-05-20,0,13,5,2,2020
8860,0,25.0,5,28.55,8982.02,7,33,0,0,0,0,2020-05-20,0,11,5,2,2020
8861,0,56.0,5,149.0,1487.96,20,33,0,0,0,0,2020-05-20,0,14,5,2,2020
8862,2,26.0,1,8.34,3037.36,15,33,1,1,0,0,2020-05-20,0,20,5,2,2020
8863,0,16.0,5,10.73,3288.86,10,33,0,0,0,0,2020-05-20,0,23,5,2,2020
8864,0,1.0,5,5.3,1344.61,10,33,0,0,0,0,2020-05-20,0,10,5,2,2020
8865,0,10.0,4,56.16,1366.72,56,33,0,0,0,0,2020-05-20,0,6,5,2,2020
8866,0,13.0,4,126.65,18528.36,39,33,0,0,0,0,2020-05-20,0,19,5,2,2020
8867,0,30.0,4,24.97,42740.33,16,33,0,0,1,0,2020-05-20,0,13,5,2,2020
8868,2,28.0,1,141.37,408.8,50,33,1,1,1,0,2020-05-20,0,18,5,2,2020
8869,0,9.0,4,13.86,5954.66,20,33,0,0,0,0,2020-05-20,0,5,5,2,2020
8870,0,21.0,5,33.57,13603.97,7,33,0,0,0,0,2020-05-20,0,12,5,2,2020
8871,0,28.0,4,19.95,7963.94,7,33,0,0,0,0,2020-05-20,0,5,5,2,2020
8872,0,27.0,4,13.55,42102.94,56,33,0,0,0,0,2020-05-20,0,6,5,2,2020
8873,0,2.0,4,11.99,4525.37,41,33,0,0,0,0,2020-05-20,0,14,5,2,2020
8874,2,1.0,4,17.15,70.24,42,33,0,0,0,0,2020-05-20,0,13,5,2,2020
8875,0,22.0,4,51.69,3952.98,10,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8876,2,99.0,5,52.79,0.0,52,32,0,0,0,0,2020-05-20,1,0,5,2,2020
8877,2,10.0,1,748.83,160.54,48,33,1,1,1,0,2020-05-20,0,17,5,2,2020
8878,0,57.0,5,241.38,36999.29,45,33,0,0,0,0,2020-05-20,0,0,5,2,2020
8879,0,23.0,5,37.44,9113.5,7,33,0,0,0,0,2020-05-20,0,18,5,2,2020
8880,0,4.0,4,14.99,249.78,56,33,0,0,0,0,2020-05-20,0,14,5,2,2020
8881,0,5.0,4,7.75,6274.27,59,33,0,0,0,0,2020-05-20,0,19,5,2,2020
8882,0,5.0,4,43.43,1365.3,10,33,0,0,0,0,2020-05-20,0,15,5,2,2020
8883,0,30.0,4,47.69,42361.31,56,33,0,0,0,0,2020-05-20,0,9,5,2,2020
8884,0,33.0,4,63.59,43612.04,36,33,0,0,0,0,2020-05-20,0,1,5,2,2020
8885,0,18.0,4,10.61,7452.53,7,33,0,0,0,0,2020-05-20,0,8,5,2,2020
8886,0,31.0,5,31.79,8151.6,7,33,0,0,0,0,2020-05-20,0,3,5,2,2020
8887,0,2.0,4,11.99,4711.73,41,33,0,0,0,0,2020-05-20,0,14,5,2,2020
8888,2,81.0,2,13.05,2.0,16,33,1,1,1,0,2020-05-21,1,17,5,3,2020
8889,2,90.0,2,29.16,1216.17,16,33,1,1,1,0,2020-05-21,1,18,5,3,2020
8890,0,31.0,5,28.97,37516.2,25,33,0,0,0,0,2020-05-21,0,15,5,3,2020
8891,2,99.0,2,1000.0,216.17,16,33,1,1,1,0,2020-05-21,1,18,5,3,2020
8892,0,3.0,5,2.65,1011.14,40,33,0,0,0,0,2020-05-21,0,11,5,3,2020
8893,0,5.0,5,31.18,4385.31,19,33,0,0,0,0,2020-05-21,0,0,5,3,2020
8894,0,17.0,4,87.19,709.24,29,33,0,0,0,0,2020-05-21,0,16,5,3,2020
8895,0,23.0,5,31.94,7705.52,7,33,0,0,0,0,2020-05-21,0,18,5,3,2020
8896,0,19.0,5,18.47,9480.34,7,33,0,0,0,0,2020-05-21,0,17,5,3,2020
8897,0,22.0,4,72.53,4240.99,28,33,0,0,0,0,2020-05-21,0,2,5,3,2020
8898,0,3.0,4,350.0,350.0,10,33,0,0,0,0,2020-05-21,0,4,5,3,2020
8899,0,24.0,4,30.23,10893.87,7,33,0,0,0,0,2020-05-21,0,11,5,3,2020
8900,0,31.0,4,45.49,7087.6,16,33,0,0,1,0,2020-05-21,0,17,5,3,2020
8901,0,4.0,4,490.4,2267.59,39,33,0,0,0,0,2020-05-21,0,20,5,3,2020
8902,0,52.0,5,203.0,6616.65,20,33,0,0,0,0,2020-05-21,0,15,5,3,2020
8903,0,4.0,4,11.63,431.74,7,33,0,0,0,0,2020-05-21,0,1,5,3,2020
8904,0,17.0,5,5.0,7313.46,21,33,0,0,0,0,2020-05-21,0,18,5,3,2020
8905,0,11.0,4,16.98,3611.19,29,33,0,0,0,0,2020-05-21,0,20,5,3,2020
8906,0,33.0,4,33.54,6172.62,40,33,0,0,0,0,2020-05-21,0,23,5,3,2020
8907,2,28.0,1,44.34,459.66,39,33,1,1,1,0,2020-05-21,0,18,5,3,2020
8908,0,21.0,4,598.2,0.0,10,33,0,0,0,0,2020-05-21,0,19,5,3,2020
8909,2,3.0,4,30.35,1812.2,40,33,0,0,0,0,2020-05-21,0,11,5,3,2020
8910,0,10.0,4,11.95,402.77,7,33,0,0,0,0,2020-05-21,0,15,5,3,2020
8911,0,3.0,5,7.99,0.0,10,33,0,0,0,0,2020-05-21,0,17,5,3,2020
8912,0,28.0,4,224.9,5691.36,48,33,0,0,0,0,2020-05-21,0,7,5,3,2020
8913,0,22.0,5,31.46,2104.19,7,33,0,0,0,0,2020-05-21,0,4,5,3,2020
8914,0,8.0,4,46.49,1123.09,10,33,0,0,0,0,2020-05-21,0,8,5,3,2020
8915,0,19.0,5,55.89,936.01,7,33,0,0,0,0,2020-05-21,0,8,5,3,2020
8916,0,3.0,5,11.63,381.12,7,33,0,0,0,0,2020-05-21,0,1,5,3,2020
8917,0,19.0,5,14.52,9679.92,7,33,0,0,0,0,2020-05-21,0,14,5,3,2020
8918,2,1.0,5,74.5,276.17,19,33,0,0,0,0,2020-05-21,0,22,5,3,2020
8919,0,29.0,4,7.24,29057.43,56,33,0,0,0,0,2020-05-21,0,15,5,3,2020
8920,0,30.0,5,27.65,37814.61,25,33,0,0,0,0,2020-05-21,0,2,5,3,2020
8921,2,1.0,5,20.9,2092.79,6,33,0,0,0,0,2020-05-21,0,12,5,3,2020
8922,0,33.0,4,173.42,35432.52,32,33,0,0,0,0,2020-05-21,0,14,5,3,2020
8923,0,9.0,4,75.0,75.0,15,33,0,0,0,0,2020-05-21,0,12,5,3,2020
8924,2,99.0,2,201.12,15.05,16,33,1,1,1,0,2020-05-21,1,18,5,3,2020
8925,0,1.0,4,12.36,4991.07,41,33,0,0,0,0,2020-05-21,0,18,5,3,2020
8926,0,8.0,5,360.39,6265.94,54,33,0,0,0,0,2020-05-21,0,3,5,3,2020
8927,0,24.0,5,25.36,3902.78,7,33,0,0,0,0,2020-05-21,0,14,5,3,2020
8928,0,30.0,4,20.05,38309.41,56,33,0,0,0,0,2020-05-21,0,15,5,3,2020
8929,0,30.0,4,134.9,7311.56,48,33,0,0,0,0,2020-05-21,0,8,5,3,2020
8930,0,24.0,5,31.75,9651.41,7,33,0,0,0,0,2020-05-21,0,12,5,3,2020
8931,0,7.0,5,66.42,7256.3,16,33,0,0,0,0,2020-05-21,0,14,5,3,2020
8932,0,16.0,5,14.52,9913.75,7,33,0,0,0,0,2020-05-21,0,14,5,3,2020
8933,0,20.0,4,135.92,184.33,36,33,0,0,0,0,2020-05-21,0,23,5,3,2020
