,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud
496290,2020-06-28 13:01:07+00:00,ECOMMERCE,24.0,UNKNOWN,14.27,2094.1,AR,5,US,0.0,0.0,0.0,False,2020-06-28,0
1589466,2020-06-28 21:59:45+00:00,ECOMMERCE,20.0,MANUAL,34.95,25077.73,FL,12,US,0.0,0.0,0.0,False,2020-06-28,0
3111915,2020-06-28 14:15:30+00:00,ECOMMERCE,3.0,MANUAL,53.49,39213.63,WA,53,US,0.0,0.0,0.0,False,2020-06-28,0
2158915,2020-06-28 02:45:57+00:00,ECOMMERCE,4.0,MANUAL,34.21,25753.03,IL,17,US,0.0,0.0,0.0,False,2020-06-28,0
496194,2020-06-28 17:57:19+00:00,ECOMMERCE,16.0,MANUAL,41.47,5236.86,AR,5,US,0.0,0.0,0.0,False,2020-06-28,0
2445861,2020-06-28 19:31:19+00:00,ECOMMERCE,21.0,MANUAL,106.24,24304.12,NC,37.0,US,0.0,0.0,0.0,False,2020-06-28,0
73136,2020-06-28 17:08:22+00:00,OTHER,30.0,CHIP,21.39,439.11,OR,41.0,US,1.0,1.0,0.0,False,2020-06-28,0
2158729,2020-06-28 17:45:17+00:00,ECOMMERCE,2.0,MANUAL,10.06,19658.44,IL,17,US,0.0,0.0,0.0,False,2020-06-28,0
496284,2020-06-28 13:34:48+00:00,ECOMMERCE,11.0,MANUAL,76.35,3876.5,AR,5,US,0.0,0.0,0.0,False,2020-06-28,0
2445905,2020-06-28 15:14:00+00:00,ECOMMERCE,26.0,MANUAL,12.81,1237.59,NC,37.0,US,0.0,0.0,0.0,False,2020-06-28,0
2863747,2020-06-28 09:04:53+00:00,ECOMMERCE,10.0,MANUAL,19.95,32.22,SC,45.0,US,0.0,0.0,0.0,False,2020-06-28,0
2445917,2020-06-28 14:14:54+00:00,ECOMMERCE,18.0,MANUAL,11.84,1181.28,NC,37.0,US,0.0,0.0,0.0,False,2020-06-28,0
2158560,2020-06-28 23:40:53+00:00,ECOMMERCE,4.0,MANUAL,15.62,46961.79,IL,17,US,0.0,0.0,0.0,False,2020-06-28,0
1589529,2020-06-28 18:15:13+00:00,ECOMMERCE,19.0,MANUAL,45.48,25818.59,FL,12,US,0.0,0.0,0.0,False,2020-06-28,0
3111846,2020-06-28 21:52:11+00:00,ECOMMERCE,11.0,MANUAL,6.42,508.32,WA,53,US,0.0,0.0,0.0,False,2020-06-28,0
1119854,2020-06-28 14:11:32+00:00,ECOMMERCE,2.0,UNKNOWN,17.11,1405.04,CA,6,US,0.0,0.0,0.0,False,2020-06-28,0
1119930,2020-06-28 02:48:31+00:00,ECOMMERCE,11.0,MANUAL,29.81,6199.67,CA,6,US,0.0,0.0,0.0,False,2020-06-28,0
73199,2020-06-28 01:13:56+00:00,OTHER,17.0,CHIP,47.33,74.2,AZ,2.0,US,1.0,1.0,0.0,False,2020-06-28,0
1119952,2020-06-28 01:38:22+00:00,ECOMMERCE,20.0,MANUAL,133.18,4096.35,CA,6,US,0.0,0.0,0.0,False,2020-06-28,0
2158811,2020-06-28 10:29:04+00:00,ECOMMERCE,18.0,MANUAL,35.63,25811.98,IL,17,US,0.0,0.0,0.0,False,2020-06-28,0
2158938,2020-06-28 02:19:46+00:00,ECOMMERCE,3.0,MANUAL,19.34,50101.8,IL,17,US,0.0,0.0,0.0,False,2020-06-28,0
2158991,2020-06-28 00:00:23+00:00,ECOMMERCE,4.0,MANUAL,45.25,25685.13,IL,17,US,0.0,0.0,0.0,False,2020-06-28,0
234,2020-07-01 23:38:41+00:00,OTHER,95.0,CHIP_FALLBACK,628.78,2670.4,PA,42.0,US,1.0,1.0,1.0,False,2020-07-01,1
235,2020-07-01 23:13:13+00:00,OTHER,98.0,CHIP_FALLBACK,168.0,8733.84,PA,42.0,US,1.0,1.0,1.0,False,2020-07-01,1
236,2020-07-01 23:06:04+00:00,OTHER,94.0,CHIP_FALLBACK,1440.0,5077.84,PA,42.0,US,1.0,1.0,1.0,False,2020-07-01,1
237,2020-07-01 22:53:55+00:00,OTHER,92.0,CHIP_FALLBACK,1102.29,8901.84,PA,42.0,US,1.0,1.0,1.0,False,2020-07-01,1
238,2020-07-01 22:43:35+00:00,OTHER,93.0,CHIP_FALLBACK,1566.0,6517.84,PA,42.0,US,1.0,1.0,1.0,False,2020-07-01,1
241,2020-07-01 21:11:13+00:00,OTHER,67.0,CHIP_FALLBACK,239.0,957.28,PA,42.0,US,1.0,1.0,1.0,False,2020-07-01,1
240,2020-07-01 22:21:27+00:00,OTHER,91.0,CHIP_FALLBACK,650.0,8083.84,PA,42.0,US,1.0,1.0,1.0,False,2020-07-01,1
2119051,2020-07-01 16:42:05+00:00,ECOMMERCE,2.0,MANUAL,12.79,39216.25,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
28789,2020-07-01 14:35:58+00:00,ECOMMERCE,10.0,MANUAL,49.0,17.98,DE,10,US,0.0,0.0,0.0,False,2020-07-01,0
360736,2020-07-01 03:56:09+00:00,ECOMMERCE,3.0,UNKNOWN,3.56,22.64,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
233,2020-07-01 23:50:33+00:00,OTHER,95.0,CHIP_FALLBACK,932.78,4145.06,PA,42.0,US,1.0,1.0,1.0,False,2020-07-01,1
239,2020-07-01 22:25:39+00:00,OTHER,95.0,CHIP_FALLBACK,600.0,10004.13,PA,42.0,US,1.0,1.0,1.0,False,2020-07-01,1
2439381,2020-07-01 11:59:48+00:00,ECOMMERCE,12.0,MANUAL,13.47,2522.17,NC,37.0,US,0.0,0.0,0.0,False,2020-07-01,0
360428,2020-07-01 16:09:58+00:00,ECOMMERCE,5.0,MANUAL,25.09,2568.89,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
360666,2020-07-01 06:51:51+00:00,ECOMMERCE,10.0,UNKNOWN,36.92,7593.21,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
360532,2020-07-01 10:38:12+00:00,ECOMMERCE,10.0,MANUAL,27.77,3327.67,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
2439327,2020-07-01 15:00:40+00:00,ECOMMERCE,21.0,MANUAL,11.78,748.13,NC,37.0,US,0.0,0.0,0.0,False,2020-07-01,0
360593,2020-07-01 09:12:15+00:00,ECOMMERCE,2.0,MANUAL,9.56,5273.71,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
360567,2020-07-01 09:54:50+00:00,ECOMMERCE,2.0,MANUAL,13.13,6068.54,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
28760,2020-07-01 17:05:29+00:00,ECOMMERCE,4.0,UNKNOWN,44.0,49.44,CO,08,US,0.0,0.0,0.0,False,2020-07-01,0
2118841,2020-07-01 20:58:20+00:00,ECOMMERCE,3.0,MANUAL,27.62,35818.13,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
1472464,2020-07-01 16:29:33+00:00,ECOMMERCE,14.0,MANUAL,36.19,28199.85,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
360631,2020-07-01 08:20:30+00:00,ECOMMERCE,3.0,MANUAL,21.19,2862.39,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
1014215,2020-07-01 09:51:15+00:00,ECOMMERCE,2.0,UNKNOWN,21.72,1115.74,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
2119284,2020-07-01 04:37:58+00:00,ECOMMERCE,4.0,MANUAL,11.22,7381.02,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
2314368,2020-07-01 12:32:07+00:00,ECOMMERCE,8.0,UNKNOWN,23.76,3042.46,MA,25.0,US,0.0,0.0,0.0,False,2020-07-01,0
1014035,2020-07-01 17:54:54+00:00,ECOMMERCE,9.0,UNKNOWN,27.15,246.37,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
232,2020-07-01 23:56:21+00:00,OTHER,95.0,CHIP_FALLBACK,845.88,3299.18,PA,42.0,US,1.0,1.0,1.0,False,2020-07-01,1
2118914,2020-07-01 19:17:38+00:00,ECOMMERCE,3.0,MANUAL,15.19,10301.16,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
1472279,2020-07-01 22:41:40+00:00,ECOMMERCE,5.0,MANUAL,40.04,26683.37,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
360361,2020-07-01 18:40:41+00:00,ECOMMERCE,17.0,MANUAL,45.2,27560.0,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
2119164,2020-07-01 12:53:54+00:00,ECOMMERCE,10.0,MANUAL,69.28,950.86,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
360616,2020-07-01 08:38:20+00:00,ECOMMERCE,2.0,MANUAL,21.19,3805.93,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
1014098,2020-07-01 15:03:13+00:00,ECOMMERCE,6.0,UNKNOWN,14.0,1159.59,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
1014126,2020-07-01 14:17:48+00:00,ECOMMERCE,23.0,MANUAL,152.15,2179.15,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
2497532,2020-07-01 14:29:39+00:00,OTHER,31.0,CHIP_FALLBACK,34.98,2488.79,NJ,34.0,US,1.0,1.0,1.0,False,2020-07-01,0
2439351,2020-07-01 13:35:38+00:00,ECOMMERCE,17.0,MANUAL,15.7,1831.96,NC,37.0,US,0.0,0.0,0.0,False,2020-07-01,0
2992714,2020-07-01 16:48:08+00:00,ECOMMERCE,1.0,MANUAL,158.38,9478.11,UT,49.0,US,0.0,0.0,0.0,False,2020-07-01,0
360551,2020-07-01 10:14:47+00:00,ECOMMERCE,2.0,MANUAL,13.13,5648.91,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
1472329,2020-07-01 21:37:40+00:00,OTHER,21.0,CHIP,85.76,643.6,FL,12,US,1.0,1.0,1.0,False,2020-07-01,0
1472440,2020-07-01 17:17:49+00:00,ECOMMERCE,5.0,MANUAL,20.51,29470.23,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
360693,2020-07-01 05:50:37+00:00,ECOMMERCE,27.0,MANUAL,43.04,3474.36,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
360578,2020-07-01 09:42:30+00:00,ECOMMERCE,13.0,MANUAL,20.96,3456.67,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
360396,2020-07-01 17:04:15+00:00,ECOMMERCE,2.0,MANUAL,13.13,5697.18,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
1014120,2020-07-01 14:23:03+00:00,ECOMMERCE,24.0,MANUAL,111.7,1719.85,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
2631535,2020-07-01 14:25:43+00:00,OTHER,12.0,CHIP,890.88,1431.56,NY,36,US,1.0,1.0,1.0,False,2020-07-01,0
360513,2020-07-01 11:43:20+00:00,ECOMMERCE,2.0,MANUAL,13.13,5071.88,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
1472570,2020-07-01 06:36:46+00:00,ECOMMERCE,4.0,MANUAL,12.62,31211.42,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
360549,2020-07-01 10:15:50+00:00,ECOMMERCE,2.0,MANUAL,13.13,5187.95,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
2119340,2020-07-01 03:50:11+00:00,ECOMMERCE,4.0,MANUAL,52.19,19036.44,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
360552,2020-07-01 10:12:45+00:00,ECOMMERCE,21.0,MANUAL,15.65,961.35,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
2439301,2020-07-01 16:05:48+00:00,ECOMMERCE,19.0,MANUAL,11.62,1166.65,NC,37.0,US,0.0,0.0,0.0,False,2020-07-01,0
2439383,2020-07-01 11:55:35+00:00,ECOMMERCE,27.0,MANUAL,22.0,1922.68,NC,37.0,US,0.0,0.0,0.0,False,2020-07-01,0
213666,2020-07-01 18:57:03+00:00,ECOMMERCE,17.0,UNKNOWN,16.92,612.38,,,DE,0.0,0.0,0.0,False,2020-07-01,0
1472321,2020-07-01 21:50:06+00:00,ECOMMERCE,3.0,MANUAL,15.06,27848.61,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
1014244,2020-07-01 06:11:41+00:00,ECOMMERCE,6.0,MANUAL,20.68,9270.48,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
2917793,2020-07-01 18:04:25+00:00,OTHER,17.0,MANUAL,7.95,154.32,TX,4.0,US,0.0,0.0,0.0,False,2020-07-01,0
360603,2020-07-01 08:52:15+00:00,ECOMMERCE,3.0,MANUAL,9.71,5264.0,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
2119421,2020-07-01 01:55:14+00:00,ECOMMERCE,2.0,MANUAL,13.99,21972.17,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
28857,2020-07-01 06:05:00+00:00,ECOMMERCE,5.0,MANUAL,14.0,135.02,MO,29,US,0.0,0.0,0.0,False,2020-07-01,0
2314384,2020-07-01 06:04:47+00:00,ECOMMERCE,11.0,UNKNOWN,15.58,503.34,MA,25.0,US,0.0,0.0,0.0,False,2020-07-01,0
1014015,2020-07-01 18:31:36+00:00,ECOMMERCE,8.0,MANUAL,10.0,563.43,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
3069260,2020-07-01 13:28:21+00:00,ECOMMERCE,20.0,MANUAL,9.77,23090.29,WA,53.0,US,0.0,0.0,0.0,False,2020-07-01,0
1923357,2020-07-01 21:57:24+00:00,OTHER,26.0,CHIP,36.38,343.23,GA,13,US,1.0,1.0,0.0,False,2020-07-01,0
2119009,2020-07-01 17:18:39+00:00,ECOMMERCE,3.0,MANUAL,20.93,37011.63,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
2119405,2020-07-01 02:31:05+00:00,ECOMMERCE,5.0,MANUAL,23.32,11369.85,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
1014115,2020-07-01 14:35:28+00:00,ECOMMERCE,15.0,MANUAL,102.02,101.88,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
360352,2020-07-01 18:51:24+00:00,ECOMMERCE,4.0,MANUAL,15.76,3563.29,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
2439207,2020-07-01 21:47:43+00:00,ECOMMERCE,16.0,MANUAL,66.24,27493.76,NC,37.0,US,0.0,0.0,0.0,False,2020-07-01,0
1014274,2020-07-01 02:55:49+00:00,ECOMMERCE,19.0,MANUAL,36.88,8761.82,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
2631496,2020-07-01 19:42:38+00:00,OTHER,13.0,CHIP,19.6,1898.44,NY,36,US,1.0,1.0,1.0,False,2020-07-01,0
1472608,2020-07-01 04:01:13+00:00,ECOMMERCE,4.0,MANUAL,22.7,45940.69,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
2118989,2020-07-01 17:49:37+00:00,ECOMMERCE,4.0,MANUAL,237.9,35631.82,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
2314325,2020-07-01 18:14:20+00:00,OTHER,3.0,UNKNOWN,10.97,1101.86,MA,25.0,US,0.0,0.0,0.0,False,2020-07-01,0
28673,2020-07-01 23:37:29+00:00,OTHER,8.0,CHIP,93.13,0.0,LA,22,US,1.0,1.0,1.0,False,2020-07-01,0
3069286,2020-07-01 09:16:54+00:00,ECOMMERCE,4.0,MANUAL,68.08,98.44,WA,53.0,US,0.0,0.0,0.0,False,2020-07-01,0
2119215,2020-07-01 06:47:07+00:00,ECOMMERCE,8.0,MANUAL,167.95,42149.83,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
1472499,2020-07-01 14:57:11+00:00,ECOMMERCE,9.0,MANUAL,13.74,29232.7,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
2439238,2020-07-01 18:57:35+00:00,ECOMMERCE,11.0,MANUAL,86.68,2542.59,NC,37.0,US,0.0,0.0,0.0,False,2020-07-01,0
1472367,2020-07-01 20:33:34+00:00,OTHER,29.0,CHIP,238.93,514.25,FL,12,US,1.0,1.0,1.0,False,2020-07-01,0
1472451,2020-07-01 17:01:06+00:00,ECOMMERCE,8.0,MANUAL,11.98,29413.83,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
1472572,2020-07-01 06:34:26+00:00,ECOMMERCE,3.0,MANUAL,17.8,31521.65,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
2119057,2020-07-01 16:37:17+00:00,ECOMMERCE,28.0,MANUAL,46.72,23637.59,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
3069314,2020-07-01 04:09:13+00:00,ECOMMERCE,1.0,MANUAL,17.1,917.38,WA,53.0,US,0.0,0.0,0.0,False,2020-07-01,0
3069147,2020-07-01 23:34:00+00:00,ECOMMERCE,1.0,MANUAL,25.0,112.39,WA,53.0,US,0.0,0.0,0.0,False,2020-07-01,0
2119310,2020-07-01 04:12:16+00:00,ECOMMERCE,3.0,MANUAL,14.51,25185.14,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
360760,2020-07-01 02:41:49+00:00,ECOMMERCE,14.0,UNKNOWN,28.18,5953.51,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
2118869,2020-07-01 20:14:51+00:00,ECOMMERCE,2.0,MANUAL,10.06,36878.64,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
1923367,2020-07-01 20:03:42+00:00,ECOMMERCE,8.0,MANUAL,15.74,1709.7,GA,13,US,0.0,0.0,1.0,False,2020-07-01,0
2382294,2020-07-01 18:53:48+00:00,OTHER,1.0,MANUAL,1.76,1057.26,MN,27.0,US,0.0,0.0,0.0,False,2020-07-01,0
360615,2020-07-01 08:38:46+00:00,ECOMMERCE,13.0,MANUAL,15.59,815.23,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
1013988,2020-07-01 19:20:21+00:00,ECOMMERCE,1.0,MANUAL,849.94,12426.09,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
360303,2020-07-01 22:44:34+00:00,ECOMMERCE,2.0,UNKNOWN,30.97,453.04,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
1472604,2020-07-01 04:05:53+00:00,ECOMMERCE,5.0,MANUAL,15.83,46771.81,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
28717,2020-07-01 20:31:02+00:00,OTHER,6.0,CHIP,185.03,0.0,KY,21,US,1.0,1.0,1.0,False,2020-07-01,0
1014096,2020-07-01 15:04:05+00:00,ECOMMERCE,1.0,UNKNOWN,3.05,1909.11,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
2631509,2020-07-01 17:49:54+00:00,ECOMMERCE,22.0,MANUAL,125.89,900.03,NY,36,US,0.0,0.0,0.0,False,2020-07-01,0
1472355,2020-07-01 20:51:23+00:00,ECOMMERCE,3.0,MANUAL,8.68,27388.85,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
1472274,2020-07-01 22:51:12+00:00,ECOMMERCE,3.0,MANUAL,12.28,27104.89,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
1472624,2020-07-01 03:41:32+00:00,ECOMMERCE,3.0,MANUAL,17.76,31477.21,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
1472320,2020-07-01 21:52:34+00:00,ECOMMERCE,4.0,MANUAL,21.87,17123.95,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
360515,2020-07-01 11:37:59+00:00,ECOMMERCE,22.0,UNKNOWN,100.01,1991.44,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
1472400,2020-07-01 19:25:52+00:00,ECOMMERCE,4.0,MANUAL,13.34,29046.94,FL,12,US,0.0,0.0,0.0,False,2020-07-01,0
2382319,2020-07-01 17:12:06+00:00,OTHER,2.0,MANUAL,21.28,1852.27,MN,27.0,US,0.0,0.0,0.0,False,2020-07-01,0
2439221,2020-07-01 20:16:27+00:00,ECOMMERCE,11.0,MANUAL,11.41,1441.89,NC,37.0,US,0.0,0.0,0.0,False,2020-07-01,0
1014013,2020-07-01 18:35:27+00:00,ECOMMERCE,9.0,MANUAL,1618.5,4530.48,CA,6,US,0.0,0.0,0.0,False,2020-07-01,0
1923364,2020-07-01 20:31:20+00:00,ECOMMERCE,23.0,MANUAL,51.78,557.94,GA,13,US,0.0,0.0,0.0,False,2020-07-01,0
2119084,2020-07-01 16:00:34+00:00,ECOMMERCE,5.0,MANUAL,13.99,18773.46,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
2716044,2020-07-01 02:43:42+00:00,ECOMMERCE,1.0,MANUAL,12.98,5593.06,OH,39.0,US,0.0,0.0,0.0,False,2020-07-01,0
1923466,2020-07-01 01:53:42+00:00,ECOMMERCE,2.0,UNKNOWN,18.96,12558.91,GA,13,US,0.0,0.0,0.0,False,2020-07-01,0
3111421,2020-07-01 01:06:19+00:00,ECOMMERCE,1.0,MANUAL,6.08,109.8,WA,53,US,0.0,0.0,0.0,False,2020-07-01,0
2716015,2020-07-01 03:59:00+00:00,ECOMMERCE,2.0,MANUAL,11.99,5568.09,OH,39.0,US,0.0,0.0,0.0,False,2020-07-01,0
2119072,2020-07-01 16:21:26+00:00,ECOMMERCE,8.0,MANUAL,31.31,954.02,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
2314388,2020-07-01 05:35:01+00:00,ECOMMERCE,16.0,UNKNOWN,17.94,537.24,MA,25.0,US,0.0,0.0,0.0,False,2020-07-01,0
2800015,2020-07-01 03:55:36+00:00,ECOMMERCE,20.0,MANUAL,110.96,24271.84,PA,42.0,US,0.0,0.0,0.0,False,2020-07-01,0
2314355,2020-07-01 13:05:58+00:00,ECOMMERCE,4.0,UNKNOWN,15.51,3205.37,MA,25.0,US,0.0,0.0,0.0,False,2020-07-01,0
2917766,2020-07-01 22:44:53+00:00,ECOMMERCE,13.0,MANUAL,133.81,1331.74,TX,48.0,US,0.0,0.0,0.0,False,2020-07-01,0
360632,2020-07-01 08:17:56+00:00,ECOMMERCE,4.0,UNKNOWN,37.44,808.79,AR,5,US,0.0,0.0,0.0,False,2020-07-01,0
2118948,2020-07-01 18:40:44+00:00,ECOMMERCE,4.0,MANUAL,28.34,37054.62,IL,17,US,0.0,0.0,0.0,False,2020-07-01,0
28521,2020-07-02 21:15:04+00:00,OTHER,27.0,CHIP,89.8,333.54,NH,33,US,1.0,1.0,0.0,False,2020-07-02,0
2438999,2020-07-02 19:49:55+00:00,ECOMMERCE,3.0,MANUAL,14.78,1438.44,NC,37.0,US,0.0,0.0,0.0,False,2020-07-02,0
2857579,2020-07-02 16:45:29+00:00,ECOMMERCE,4.0,MANUAL,144.9,3398.5,SC,45.0,US,0.0,0.0,0.0,False,2020-07-02,0
3304310,2020-07-02 04:06:48+00:00,ECOMMERCE,14.0,UNKNOWN,274.18,677.53,WI,55.0,US,0.0,0.0,0.0,False,2020-07-02,0
2118556,2020-07-02 07:15:42+00:00,ECOMMERCE,10.0,MANUAL,218.82,31531.51,IL,17,US,0.0,0.0,0.0,False,2020-07-02,0
1471961,2020-07-02 20:07:39+00:00,OTHER,21.0,CHIP,210.97,333.35,FL,12,US,1.0,1.0,1.0,False,2020-07-02,0
360137,2020-07-02 07:29:04+00:00,ECOMMERCE,2.0,MANUAL,13.13,3858.86,AR,5,US,0.0,0.0,0.0,False,2020-07-02,0
360243,2020-07-02 03:11:41+00:00,ECOMMERCE,3.0,MANUAL,15.87,4186.61,AR,5,US,0.0,0.0,0.0,False,2020-07-02,0
2118265,2020-07-02 20:12:41+00:00,ECOMMERCE,2.0,MANUAL,16.17,30484.88,IL,17,US,0.0,0.0,0.0,False,2020-07-02,0
360143,2020-07-02 07:20:37+00:00,ECOMMERCE,2.0,MANUAL,13.13,3606.25,AR,5,US,0.0,0.0,0.0,False,2020-07-02,0
360174,2020-07-02 06:26:16+00:00,ECOMMERCE,14.0,MANUAL,79.0,484.01,AR,5,US,0.0,0.0,0.0,False,2020-07-02,0
2118495,2020-07-02 12:42:54+00:00,ECOMMERCE,19.0,MANUAL,32.57,28081.08,IL,17,US,0.0,0.0,0.0,False,2020-07-02,0
1013788,2020-07-02 07:32:47+00:00,ECOMMERCE,25.0,MANUAL,16.9,2371.89,CA,6,US,0.0,0.0,0.0,False,2020-07-02,0
2799989,2020-07-02 12:56:09+00:00,OTHER,4.0,MANUAL,150.0,0.0,PA,42.0,US,0.0,0.0,1.0,False,2020-07-02,0
2118539,2020-07-02 07:44:21+00:00,ECOMMERCE,2.0,MANUAL,15.25,6790.26,IL,17,US,0.0,0.0,0.0,False,2020-07-02,0
2439188,2020-07-02 01:40:43+00:00,ECOMMERCE,7.0,MANUAL,13.95,2595.4,NC,37.0,US,0.0,0.0,0.0,False,2020-07-02,0
360028,2020-07-02 11:14:25+00:00,ECOMMERCE,3.0,MANUAL,13.13,4247.46,AR,5,US,0.0,0.0,0.0,False,2020-07-02,0
2118240,2020-07-02 20:46:33+00:00,ECOMMERCE,2.0,MANUAL,10.06,30732.22,IL,17,US,0.0,0.0,0.0,False,2020-07-02,0
360082,2020-07-02 09:50:25+00:00,ECOMMERCE,2.0,MANUAL,13.13,5701.43,AR,5,US,0.0,0.0,0.0,False,2020-07-02,0
2917725,2020-07-02 16:22:45+00:00,OTHER,18.0,CHIP,54.05,750.75,TX,48.0,US,1.0,1.0,1.0,False,2020-07-02,0
1013483,2020-07-02 21:11:46+00:00,OTHER,19.0,CHIP,1282.23,7391.78,CA,6,US,1.0,1.0,1.0,False,2020-07-02,0
2597344,2020-07-02 20:41:49+00:00,OTHER,18.0,CHIP,233.85,1820.24,NV,32.0,US,1.0,1.0,1.0,False,2020-07-02,0
2118299,2020-07-02 18:53:50+00:00,ECOMMERCE,2.0,MANUAL,14.86,17997.3,IL,17,US,0.0,0.0,0.0,False,2020-07-02,0
1472185,2020-07-02 02:37:35+00:00,ECOMMERCE,3.0,MANUAL,8.13,16654.68,FL,12,US,0.0,0.0,0.0,False,2020-07-02,0
2118266,2020-07-02 20:08:32+00:00,ECOMMERCE,3.0,MANUAL,15.47,29784.95,IL,17,US,0.0,0.0,0.0,False,2020-07-02,0
2439113,2020-07-02 11:35:35+00:00,ECOMMERCE,9.0,MANUAL,9.65,427.66,NC,37.0,US,0.0,0.0,0.0,False,2020-07-02,0
2439130,2020-07-02 10:40:37+00:00,ECOMMERCE,11.0,MANUAL,10.96,674.47,NC,37.0,US,0.0,0.0,0.0,False,2020-07-02,0
2118190,2020-07-02 21:38:53+00:00,ECOMMERCE,4.0,MANUAL,71.76,28788.24,IL,17,US,0.0,0.0,0.0,False,2020-07-02,0
2992706,2020-07-02 03:44:33+00:00,ECOMMERCE,23.0,MANUAL,47.68,10688.78,UT,49.0,US,0.0,0.0,0.0,False,2020-07-02,0
360197,2020-07-02 05:55:35+00:00,ECOMMERCE,8.0,MANUAL,33.35,4115.95,AR,5,US,0.0,0.0,0.0,False,2020-07-02,0
2597348,2020-07-02 20:15:09+00:00,OTHER,21.0,CHIP,30.94,1789.3,NV,32.0,US,1.0,1.0,1.0,False,2020-07-02,0
359846,2020-07-02 20:25:48+00:00,ECOMMERCE,5.0,UNKNOWN,41.5,7710.07,AR,5,US,0.0,0.0,0.0,False,2020-07-02,0
1013480,2020-07-02 21:18:17+00:00,ECOMMERCE,2.0,UNKNOWN,8.2,1824.59,CA,6,US,0.0,0.0,0.0,False,2020-07-02,0
1472133,2020-07-02 04:41:38+00:00,ECOMMERCE,13.0,MANUAL,29.08,5028.43,FL,12,US,0.0,0.0,0.0,False,2020-07-02,0
1923308,2020-07-02 03:16:37+00:00,ECOMMERCE,9.0,MANUAL,150.72,5654.26,GA,13,US,0.0,0.0,1.0,False,2020-07-02,0
